,0,1,2,3
625,일인실인데 틀니마냥 딱딱거리노 씹알려니,1,"['1', '인', '실', '이', 'ᆫ데', '틀니', '마냥', '딱딱거리', '노', '씹', '알', '려니']","틀니,씹,씹알"
626,이 정도 병크 터뜨렸으면 자살하는 게 더 나을 수도 있겠네.,1,"['이', '정도', '병크', '터뜨리', '었', '으면', '자살', '하', '는', '것', '이', '더', '낫', '을', '수', '도', '있', '겠', '네', '.']",자살
627,뇌는 발로 밟아 터뜨려서 짓이겼으면 좋겠다.,1,"['뇌', '는', '발', '로', '밟', '어', '터뜨리', '어서', '짓이기', '었', '으면', '좋', '겠', '다', '.']","터뜨리,짓이기"
628,내 앞에 있으면 갈갈이 찢어 죽이고 싶다.,1,"['나', '의', '앞', '에', '있', '으며', 'ᆫ', '갈갈이', '찢', '어', '죽이', '고', '싶', '다', '.']","갈갈이,찢,죽이"
629,흡연충들 다 폐암걸려라.,1,"['흡연', '충', '들', '다', '폐암', '걸리', '어라', '.']",폐암
630,알콜중독자들 다 간암걸려라.,1,"['알콜', '중독자', '들', '다', '간암', '걸리', '어라', '.']",간암
631,니 좃같은 말투 보니깐 넌 세상 살기 진짜 힘들겠다,1,"['니', 'ㅈ', '같', '은', '말투', '보', '니깐', '너', 'ᆫ', '세상', '살', '기', '진짜', '힘들', '겠', '다']","좃,좃같은"
632,진짜 너무 싫고 역겨워 기름에 튀겨 죽이고 싶어,1,"['진짜', '너무', '싫', '고', '역겹', '어', '기름', '에', '튀기', '어', '죽이', '고', '싶', '어']",죽이
633,아 시발 내가 초딩련들까지 신경써야하냐,1,"['아', '십', '알', '나', '가', '초딩', '련', '들', '까지', '신경', '쓰', '어야', '하', '냐', '?', '이것', '이', '다', '그', 'OO', '이', 'ᆫ가', '죷식', '이', 'ᆫ가', '그쉑', 'd', '지', '어서', '그럼']","시발,초딩련"
634,그런 몰상식한 주인들은 사냥개한테 사지가 뜯겨야 함 ㅋㅋㅋ,1,"['그런', '몰상식', '하', 'ᆫ', '주인', '들', '은', '사냥개', '한테', '사지', '가', '뜯기', '어야', '하', 'ᆷ', 'ㅋㅋㅋ']","사지,뜯기"
635,너 말하는 거 보니까 너부터 죽어야 되겠다,1,"['너', '말', '하', '는', '거', '보', '니까', '너', '부터', '죽', '어야', '되', '겠', '다']",죽
636,와 그건 미친년 아님? 존나 독하네,1,"['와', '그거', 'ᆫ', '미칑련', '아니', 'ᆷ', '?', '죤나', '독', '하', '네', ';', '생기', 'ᆫ', '것', '도', '죶', '나', '게', '독', '하', '어', '보이', '기', 'ᆫ', '하', '더라', '어휴', '무섭', '어라']",미친년
637,진짜 음식만 가지고 가는  손모가지를 끊어버리고 싶다니까,1,"['진짜', '음식', '만', '가지', '고', '가', '는', '손', '모가지', '를', '끊', '어', '버리', '고', '싶', '다니까']","모가지,끊"
638,합병증으로 사지마비로 다리나 절어라,1,"['합병증', '으로', '사', '지', '마비', '로', '다리', '나', '절', '어라']","마비,사지마비"
639,그전에 네놈 면상을 땅바닥에 갈아주마,1,"['그', '전', '에', '네놈', '면상', '을', '땅바닥', '에', '갈', '어', '주', '마']","면상,갈"
640,진심 이번에도 늦으면 느그 부모 고려장 시킨디,1,"['진심', '이번', '에', '도', '늦', '으면', '느그', '부모', '고려장', '시키', 'ᆫ디']","느그,고려장"
641,잼민이 키보드워리어들 뚝배기 도끼로 다 쪼갈라버려야 됨,1,"['잼민', '이', '키보드워리어', '들', '뚝배기', '도끼', '로', '다', '쪼', '가르', '어', '버리', '어야', '되', 'ᆷ']","뚝배기,도끼"
642,할 줄 모르면 닷지 하든가 벌레야,1,"['하', 'ᆯ', '줄', '모르', '면', '닷지', '하', '든가', '벌레', '야']",벌레
643,학원 선생님 걷다가 머가리 깨져서 죽었으면 좋겠다,1,"['학원', '선생', '님', '걷', '다가', '머가리', '깨지', '어서', '죽', '었', '으면', '좋', '겠', '다']","머가리,대가리,깨지"
644,피시 방 잼민이들 뚝배기 깨고 싶네,1,"['피시', '방', '잼', '민', '이', '들', '뚝배기', '깨', '고', '싶', '네']",뚝배기
645,미친 진짜? 시발 양심이 없네 좀 배식을 똑바로 하지 도른자련들,1,"['미띤', '진짜', '?', '시', '1', '발', '양심', '이', '없', '네', '좀', '배식', '을', '똑바로', '하', '지', '도른자련', '들']","미친,미띤,시발,도른자련"
646,와 그거 쌍으로 잦같은 집안이네; 아 진짜 밥맛 떨어져,1,"['와', '그거', '쌍', '으로', '잦', '같', '은', '집안', '이', '네', ';', '아', '진짜', '밥맛', '떨어지', '어']","잣,잣같은"
647,아 요새 길거리에 비싼 차 게 많노 시발 저 새끼들은 그냥 굴러다니는 폭탄이다 야,1,"['아', '요새', '길거리', '에', '비싸', 'ᆫ', '차', '하', '게', '많', '노', '야', '발', '저', '색희', '들', '은', '그냥', '굴러다니', '는', '폭탄', '이', '다', '야']",시발
648,그건 느금마 집이겠지 뵹신새키야,1,"['그거', 'ᆫ', '느금마', '집', '이', '겠', '지', '뵹신색희야', 'ㅋ', '근데', '인정', 'ㅋ']","느금마,뵹신새키"
649,짱깨 물들더니만 그냥 벌레 됐노,1,"['짱깨', '물들', '더니만', '그냥', '벌레', '되', '었', '노']","짱깨,벌레"
650,아 우리 학교 교장 연설할떄 가래끓는 소리 듣기 역겹네,1,"['아', '우리', '학교', '교장', '연설', '하', 'ᆯ', '떄', '가래', '끓', '는', '소리', '듣', '기', '역겹', '네']",역겹
651,팀 게임에서 지 맘에 안 든다고 게임 던지는 애들은 다 사형시켜 버리자,1,"['팀', '게임', '에서', '이', '지', '맘', '에', '안', '들', 'ᆫ다고', '게임', '던지', '는', '애', '들', '은', '다', '사형', '시키', '어', '버리', '자']",사형
652,정신 나간 신대륙 노예 출신은 채찍으로 다시 때려줘야지,1,"['정신', '나가', 'ᆫ', '신', '대륙', '노예', '출신', '은', '채찍', '으로', '다시', '때리', '어', '주', '어야지']",때리
653,엄청 부들대네 네 부모도 자살했냐?,1,"['엄청', '부들대네', '너', '의', '부모', '도', '자살', '하', '었', '냐', '?']",자살
654,개돼지 새끼들 제발 집구석에 좀 있어;;,1,"['개돼지', 'ㅅㄲ', '들', '제발', '집구석', '에', '좀', '있', '어', ';;']","개돼지,새끼"
655,씨발 조카 짱나노 개돼지들,1,"['ㅆㅂ', '조카', '짱', '나노', '개돼지', '들']","씨발,개돼지"
656,니 남친이 선물을 줬던 말던 나한테 지랄발광이야,1,"['니', '남친', '이', '선물', '을', '주', '었', '던', '말', '던', '나', '한테', 'ㅈ', '이', '랄', '발광', '이', '야']",지랄발광
657,무슨 개소리냐 그건?? 제발 입으로 똥 좀 싸지마라 멍청한 년아,1,"['무슨', 'ㄱ', 'H', '소리', '이', '냐', '그거', 'ᆫ', '??', '제발', '입', '으로', '똥', '좀', '싸', '지', '말', '어라', '멍청하', 'ᆫ', 'ㄴ', '아']","개소리,똥,멍청하,개"
658,발망치 찍고 다니는 것들 다 하지마비 됐으면 좋겠다.,1,"['발', '망치', '찍', '고', '다니', '는', '것', '들', '다', '하', '지', '마비', '되', '었', '으면', '좋', '겠', '다', '.']","마비,하지마비"
659,그렇겠군. 그냥 화끈하게 전신마비돼서 매일 누워있으면 좋겠다.,1,"['그렇', '겠', '군', '.', '그냥', '화끈', '하', '게', '전신', '마비', '되', '어서', '매일', '눕', '어', '있', '으면', '좋', '겠', '다', '.']","마비,전신마비"
660,저런 애들은 그냥 머리 가운데 쪼개서 엉덩이로 만들어야지,1,"['저런', '애', '들', '은', '그냥', '머리', '가운데', '쪼개', '어서', '엉덩이', '로', '만들', '어야지']",머리
661,저런 스타일도 너 싫어해 착각하지마 머저리야,1,"['저런', '스타일', '도', '너', '싫', '어', '하', '어', '착각', '하', '지', '말', '어', '머저리', '야']",머저리
662,족까 거울이나 좀 보고 헛짓거리해,1,"['족까', '거울', '이나', '좀', '보', '고', '헛', '짓거리', '하', '어']",족까
663,뇌 없는 송장 샛기들이 입만 살아서...,1,"['뇌', '없', '는', '송장', '샛기', '들', '이', '입', '만', '살', '어서', '...']",송장
664,컴터 부수고 바로 손가락 분질러야지,1,"['컴', '트', '어', '부수', '고', '바로', '손가락', '분지르', '어야지']",분지르
665,오 둘 다 보기싫은 종자들인데 모일 때 싹다 학살하고 싶다,1,"['오', '둘', '다', '보', '기', '싫', '은', '종자', '들', '이', 'ᆫ데', '모이', 'ᆯ', '때', '싹', '다', '학살', '하', '고', '싶', '다']",학살
666,귀척하지마라 빠따로 후려버리고 싶으니까,1,"['귀척', '하', '지', '말', '어라', '빠따', '로', '후리', '어', '버리', '고', '싶', '으니까']",빠따
667,페미니즘 하는 애들 내 눈에 띄면 머가리 빠갈라 버린다,1,"['페미니즘', '하', '는', '애', '들', '나', '의', '눈', '에', '띄', '면', '머가리', '빠', '가르', '어', '버리', 'ᆫ다']","머가리,빠,가르"
668,그런 놈은 지하철 레일에 면상 갈려야 해,1,"['그런', '놈', '은', '지하철', '레일', '에', '면상', '갈리', '어야', '하', '어']","면상,갈리"
669,와 진짜 책임감 없는 새끼 나가 처 듸져라 걍,1,"['와', '진짜', '책임감', '없', '는', '새', '77', 'ㅣ', '이', '나', '가', '처', '듸져라', '걍']","새끼,듸져라"
670,어쩌다 저런 새기가 태어났을까?,1,"['어쩌다', '저런', 'ㅅㄲ', '가', '태어나', '었', '을까', '?']",새끼
671,태어나지 말았어야 할 폐급 새끼들이 너무 많다,1,"['태어나', '지', '말', '었', '어야', '하', 'ᆯ', '폐급', 'ㅅㄲ', '들', '이', '너무', '많', '다']","폐급,새끼"
672,애미가 임신 했을때 배때지에 킥 존나 찼어야 했는데,1,"['엠', '2', '가', '임신', '하', '었', '을', '때', '배때지에', '킥', 'ㅈㄴ', '차', '었', '어야', '하', '었', '는데']",애미
673,야 손톱 물어뜯는 버릇 좀 고쳐라 십알 졸리 꼴 보기 싫다고 몇 번 말하냐,1,"['야', '손톱', '물어뜯', '는', '버릇', '좀', '고치', '어라', '십', '알', '졸리', '꼴', '보', '기', '싫', '다고', '몇', '번', '말', '하', '냐']","십알,졸리"
674,나는 지금 우리 담임 패버리고 싶어.,1,"['나', '는', '지금', '우리', '담임', '패', '어', '버리', '고', '싶', '어', '.']","패,버리"
675,꺼져라 미칀련아 살 돈도 없으면서 살지 말지는 왜물어본거야 죧같은련이,1,"['나', '보고', '돈', '을', '빌리', '어', '달', '라고', '?', '끄지라', '미칀련아', '사', 'ᆯ', '돈', '도', '없', '으면서', '살', '지', '말', '지', '는', '왜', '묻', '어', '보', 'ᆫ', '거', '이', '야', '죧', '같', '은', '련', '이']","끄지라,꺼져라,꺼져,죧"
676,내말이 애들이 수업시간에 개떠드는데 진짜 패고싶음,1,"['나', '의', '말', '이', '애', '들', '이', '수업', '시간', '에', '개', '어', '떠들', '는데', '진짜', '패', '고', '싶', '음']","패,버리"
677,이거 순 미친새끼아니야?,1,"['나', '가', '언제', '좋', '다', '하', '었', '어', '?', '이거', '순', '밋틴샛', '기', '아니', '야', '?']",미친새끼
678,진짜 저런 것들은 차에서 끌어내려서 아갈통을 줘패야해,1,"['진짜', '저런', '것', '들', '은', '차', '에서', '끌어내리', '어서', '아까', 'ᆯ', '통', '을', '주', '어', '패', '어야', '하', '어']",아갈통
679,저런 개버러지 부모 밑에서 자랐는데 저 정도면 애들 본성이 괜찮은 거 아니냐,1,"['저런', '개', '버러지', '부모', '밑', '에서', '자라', '었', '는데', '저', '정도', '이', '면', '애', '들', '본성', '이', '괜찮', '은', '거', '아니', '냐']","버러지,사기"
680,베란다서 피지마 쓰레기년아 하반신 마비시켜버릴라,1,"['베란다', '서', '피', '지', '말', '어', '쓰레기', '년', '아', '하반신', '마비', '시키', '어', '버리', 'ᆯ라']","쓰레기,마비"
681,느금마 쓰레기년아 왜 급발진이야,1,"['너거매', '쓰레기', '년', '아', '왜', '급발진', '이', '야']","느금마,쓰레기"
682,진짜 개 벌레들임 같이하면 답답해서 개 패고 싶음,1,"['진짜', '개', '벌레', '들이', 'ᆷ', '같이', '하', '면', '답답', '하', '어서', '개', '어', '패', '고', '싶', '음']","벌레,패"
683,저런 놈들은 한 줄로 눕혀 놓고 로드롤러로 밀어버리고 싶다,1,"['저런', '놈', '들', '은', '한', '줄', '로', '눕히', '어', '놓', '고', '로드롤러', '로', '밀', '어', '버리', '고', '싶', '다']","로드롤러,밀"
684,피떡 쥐포가 되면 좀 마음이 풀릴 거 같아,1,"['피떡', '쥐포', '가', '되', '면', '좀', '마음', '이', '풀리', 'ᆯ', '거', '같', '어']","피떡,쥐포"
685,육수 줄줄 흘리면서 번호 물어보는데 진짜 목 쫄라서 죽이고 싶은거 참았다,1,"['육수', '줄줄', '흘리', '면서', '번호', '물어보', '는', '데', '진짜', '목', '쫄', '라서', '죽이', '고', '싶', '은', '거', '참', '었', '다']","쫄,죽이"
686,그냥 이빨 다뽑고 진짜 틀니 끼고 다니게 만들자,1,"['그냥', '이빨', '다', '뽑', '고', '진짜', '틀니', '끼', '고', '다니', '게', '만들', '자']",틀니
687,내가 니 부하냐? 니일은 니가해라 진짜 개쳐맞기싫으면,1,"['나', '가', '니', '부하', '이', '냐', '?', '니', '일', '은', '니', '가', '하', '어라', '진짜', '개쳐', '맞', '기', '싫', '으면']","개쳐,개처,맞"
688,뭐? 내가 너같은 새끼 가지지만 않았어도 지금 보단 훨 나았을꺼다,1,"['뭐', '?', '나', '가', '너', '같', '은', '새', '77', 'ㅣ', '가지', '지만', '않', '었', '어도', '지금', '보다', 'ᆫ', '훨', '낫', '었', '을', '꺼', '이', '다', '.', '너', '가', '모든', '일', '의', '원흉', '이', '야', '이', '악마', '같', '은', '련', '아']",새끼
689,이 싯팔련이 매번 이러네 죽이러간다 기다려라,1,"['이', '싯팔련', '이', '매번', '이러', '네', '죽이', '러', '가', 'ᆫ다', '기다리', '어라']","싯팔련,시발련"
690,메퇘지들 피해망상 또 시작됐어?,1,"['메퇘지들', '피해망상', '또', '시작', '되', '었', '어', '?']",매퇘지들
691,왜 빨갱이새퀴들은 먹을걸로 장난치는거냐,1,"['왜', '빨갱이', '새', '퀴', '들', '은', '먹', '을', '거', 'ᆯ로', '장난치', '는', '걸', '냐']","빨갱이,새퀴"
692,개돼지들아 언제는 몇안되는 투기자 잡으려고 실수요자 괴롭힌다고 하더니 이제 또 말이 바뀌냐?,1,"['개돼지', '들', '아', '언제', '는', '몇', '안', '되', '는', '투기자', '잡', '으려고', '실수요자', '괴롭히', 'ᆫ다고', '하', '더니', '이제', '또', '말', '이', '바뀌', '냐', '?']",개돼지
693,담당 편집자 진짜 나가 뒤져라,1,"['담당', '편집자', '진짜', '나', '가', '듸져라']",뒤져라
694,얘 빨아주는 육수 주제에 꼴갑떨기는,1,"['얘', '빨', '어', '주', '는', '육수', '주제', '에', '꼴', '갑', '떨', '기', '는']","육수,꼴,골갑"
695,진심 집에 불 내서 그냥 다 같이 분신 자살했으면 좋겠어.,1,"['진심', '집', '에', '불', '내', '어서', '그냥', '다', '같이', '분신', '자살', '하', '었', '으면', '좋', '겠', '어', '.']","분신,자살"
696,애새끼들 개 나댐 진짜 줘 패서 교육 시켜 줘야되는데,1,"['애새', '77', 'ㅣ', '들', '개', '나', '댐', '진짜', '주', '어', '패', '어서', '교육', '시키', '어', '주', '어야', '되', '는', '데']",애새끼
697,실제로 보면 그냥 오크겠지,1,"['실제로', '보', '면', '그냥', '오', '크', '겠', '지']","크,오크"
698,쓰발롬아 오늘 한 따가리 하고 피똥 쌀래?,1,"['쓰뷀노마', '오늘', '한', '따가리', '하', '고', '피', '똥', '싸', 'ᆯ래', '?']","쓰발롬아,쓰발롬,똥,피똥"
699,니미 주옥같이 생긴게 오늘 씹창을 내벌라고,1,"['니믜', '주옥', '같이', '생기', 'ᆫ', '것', '이', '오늘', '씝창', '을', '내', '어', '벌', '라고']","니미,씹창,씝창"
700,떼쓰는 여자들은 패야 나라가 산다.,1,"['떼쓰', '는', '여자', '들', '은', '패', '어야', '나라', '가', '살', 'ᆫ다', '.']",패
701,아니 윗집 애기 칭얼대는 소리 걍 죽이고 싶어서.,1,"['아니', '윗집', '애기', '칭얼대', '는', '소리', '걍', '죽이', '고', '싶', '어서', '..', 'ㅋㅋ']",죽이
702,난 니 입냄새때문에 머리가 어질어질거린다 슈팔,1,"['나', 'ᆫ', '니', '입', '냄새', '때문', '에', '머리', '가', '어질어질', '거리', 'ᆫ다', '슈팔']",슈팔
703,진짜 애들만 아니었어도 쥐어팼을 텐데,1,"['진짜', '애', '들', '만', '아니', '었', '어도', '쥐', '어', '패', '었', '을', '터', '이', 'ᆫ데']","쥐,패"
704,무식이 죄지. 닭년 모자란 것만 알았지만 저능한 거 몰랐잖아.,1,"['무식', '이', '죄', '이', '지', '.', '닭', '년', '모자라', 'ᆫ', '것', '만', '알', '었', '지', 'OO', '이', '저', '능', '하', 'ᆫ', '거', '모르', '었', '잖아', '.']","모자라,능,저능"
705,쟤 얼굴 개빻아서 쳐다보면 자살 말려,1,"['쟤', '얼굴', '개', '어', '빻', '어서', '쳐다보', '면', '자살', '말리', '어']","빻,자살"
706,아님 쟤를 죽여버리고 사회의 영웅이 되는 거지,1,"['아님', '쟤', '를', '죽이', '어', '버리', '고', '사회', '의', '영웅', '이', '되', '는', '거', '이', '지', 'ㅋㅋ']",죽이
707,그럼 걍 내가 니 머리에 불질러서 지금 당장 탈모오게해줄게,1,"['그럼', '걍', '나', '가', '니', '머리', '에', '불', '지르', '어서', '지금', '당장', '탈모', '오', '게', '하', '어', '주', 'ᆯ게']","불,지르"
708,진짜 머갈빡에 뭘 들고 사는거냐 니는?,1,"['진짜', '머갈빡', '에', '뭐', 'ᆯ', '들', '고', '살', '는', '거', '이', '냐', '니', '는', '?']","머갈빡,대갈빡"
709,그럼 이 나라의 혜택은 다 받으면서 정부 지침은 하나도 안 따르는 넌 뭔데? 쓰레기야.,1,"['그럼', '이', '나라', '의', '혜택', '은', '다', '받', '으면서', '정부', '지침', '은', '하나', '도', '안', '따르', '는', '너', 'ᆫ', '뭐', '이', 'ᆫ데', '?', '쓰레기', '이', '야', '.']",쓰레기
710,나였으면 시발련아 어떤 샹련이 던졌냐 라고 말해서 매장 당했을듯,1,"['나', '이', '었', '으면', '십', '알리', '어', 'ᆫ', '아', '어떤', '상', '련', '이', '던지', '었', '냐', '이', '라고', '말', '하', '어서', '매장', '당하', '었', '을', '듯', 'ㅋㅋ']","시발련,시발,샹련"
711,어차피 좌좀이 먹고 토해놓은 꼬라지인데 뭐 어쩌겠어,1,"['어차피', '좌좀', '이', '먹', '고', '토하', '어', '놓', '은', '꼬라지', '이', 'ᆫ데', '뭐', '어쩌', '겠', '어']","좌좀,꼬라지"
712,이래서 한남은 패야 말을 듣는다고,1,"['이렇', '어서', '한남', '은', '패야', '말', '을', '듣', '는다고']",패야
713,이런 병크를 터뜨려놓고 재기가 가능할 것 같냐?,1,"['이런', '병크', '를', '터뜨리', '어', '놓', '고', '재기', '가', '가능', '하', 'ᆯ', '것', '같', '냐', '?']","병크,재기"
714,병신새끼 저딴거 왜 올리지??,1,"['똥', '글', '치', '어', '적', '어', '놓', '었', '더라', 'ㅋㅋ', 'ㅂ', '신', 'ㅅㄲ', '저', '딴', '거', '왜', '올리', '지', '??']","병신새끼,병신,새끼"
715,개슬람 사원 짓는거 어떻게 되고 있냐,1,"['OO', '에', '개슬람', '사원', '짓', '는', '거', '어떻', '게', '되', '고', '있', '냐']",개슬람
716,다신 저딴걸 가사라고 못쓰게 손가락 부수고싶다,1,"['다시', 'ᆫ', '저', '딴', '거', 'ᆯ', '가사', '이', '라고', '못', '쓰', '게', '손가락', '부수', '고', '싶', '다']",부수
717,니 팔 다리 잘라서 동서남북에 뿌려버리기 전에,1,"['니', '팔', '다리', '자르', '어서', '동서남북', '에', '뿌리', '어', '버리', '기', '전', '에']","자르,잘라"
718,아 진짜 개념 없는 시발련들 다 손이랑 발 잘라서 죽이고 싶다 왜 맘대로 사진 찍어?,1,"['아', '진짜', '개념', '없', '는', '리발련', '들', '다', '손', '이랑', '발', '자르', '어서', '죽이', '고', '싶', '다', '왜', '맘대로', '사진', '찍', '어', '?']","시발련,리발련"
719,저 놈들도 누가 자살 하게 만들어야 하는데,1,"['저', '놈', '들', '도', '누구', '가', '자살', '하', '게', '만들', '어야', '하', '는', '데']",자살
720,이렇게 장애인들 범죄 일으키는 거 보면 그냥 싸그리 다 죽여야 된다,1,"['이렇게', '장애인', '들', '범죄', '일으키', '는', '거', '보', '면', '그냥', '싸그리', '다', '죽이', '어야', '되', 'ᆫ다']","장애인,싸그리,죽이"
721,만약 내 애가 장애인거 알면 그냥 태어나기도 전에 간장 마시고 유산시킬꺼다,1,"['만약', '내', '애', '가', '장애', '이', 'ᆫ', '거', '알', '면', '그냥', '태어나', '기', '도', '전', '에', '간장', '마시', '고', '유산', '시키', 'ᆯ', '끄', '어다']","장애,유산"
722,나중에 자기 자식한테 처맞다가 죽겠지뭐,1,"['나중', '에', '자기', '자식', '한테', '처', '맞', '다가', '죽', '겠', '지', '뭐']","맞,죽"
723,내가 죽여줄 테니까,1,"['나', '가', '죽이', '어', '주', 'ᆯ', '터', '이', '니까', 'ㅋㅋㅋ']",죽이
724,미개한 검둥이 노예들 채찍질하고 싶다.,1,"['미개', '하', 'ᆫ', '검둥이', '노예', '들', 'ᆯ', '채찍', '질', '하', '고', '싶', '다', '.']","미개,검둥이,노예"
725,이 스벌 장난하는것도 아니고,1,"['이', '스벌', '장난', '하', '는', '것', '도', '아니', '고', '맨날', '팔', '기', '이', '라', '하', '었', '다가', '말았따', '가', 'ㅗ', '같', '네']",스벌
726,너 같은 돌대가리는 뭘 해도 안돼 걍 포기해,1,"['너', '같', '은', '돌머가리', '는', '뭐', 'ᆯ', '하', '어도', '안', '되', '어', '걍', '포기', '하', '어']","돌머가리,돌대가리"
727,집구석에 쳐박혀서 게임 폐인마냥 있는거 진짜 줘패고 싶네,1,"['집구석', '에', '치', '어', '박히', '어서', '게임', '폐인', '마냥', '있', '는', '거', '진짜', '주', '어', '패', '고', '싶', '네']",패
728,"야 깜둥아, 와서 쓰레기 좀 주워라",1,"['야', '깜둥', '아', ',', '오', '어서', '쓰레기', '좀', '줍', '어라']","깜둥,쓰레기"
729,니 잡아서 하루종일 패면서 염전노예 시키고싶다,1,"['니', '잡', '어서', '하루', '종일', '패', '면서', '염전', '노예', '시키', '고', '싶', '다']","패,염전,노예"
730,양심이 있으면 돈 갚아 이 거지야,1,"['양심', '이', '있', '으면', '돈', '갚', '어', '이', '거지', '야']","거지,거지야"
731,맞아 즈그 눈알 갈려봐야 정신차릴듯,1,"['맞', '어', '즈그', '눈알', '갈리', '어', '보', '어야', '정신', '차리', 'ᆯ', '듯']","눈알,갈리"
732,겨우? 나는 임직원들 저기에 몰아넣고 불태워버리고 싶어.,1,"['겨우', '?', '나', '는', '임직원', '들', '저기', '에', '몰아넣', '고', '불태우', '어', '버리', '고', '싶', '어', '.']",불태우
733,식칼 들고 애 오장육부 떼어서 그쪽 면상 갈기기 전에 애 단속 좀 잘 하시라고요.,1,"['식칼', '들', '고', '애', '오장육부', '떼어', '서', '그쪽', '면상', '갈기', '기', '전', '에', '애', '단속', '좀', '잘', '하', '시', '라고요', '.']","면상,갈기"
734,짱깨는 트럭에 곱게 갈린 것만 올려라,1,"['짱깨', '는', '트럭', '에', '곱', '게', '갈리', 'ᆫ', '것', '만', '올리', '어라']","짱깨,갈리"
735,시발라마 뭔 치킨 먹었노,1,"['조팔라마', '뭐', 'ᆫ', '치킨', '먹', '었', '노']","조팔라마,시발라마"
736,그거 보면 기분 진짜 잡쳐 시킨놈 대가리 깨야지,1,"['그거', '보', '면', '기분', '진짜', '잡치', '어', '시키', 'ᆫ', '놈', '머갈', '깨', '어야지']","머갈,대갈,대가리"
737,방구석 파오후 오크 같은 것들이 꼭 이렇게 빻은 말 하더라.,1,"['방구석', '파', '오후', '오크', '같', '은', '것', '들', '이', '꼭', '이렇', '게', '빻', '은', '말', '하', '더라', '.']","파,파오후,빻"
738,그냥 장애 병신인거지,1,"['그냥', '장애', '병싄', '이', 'ᆫ', '거', '이', '지', 'ㅋㅋ', '안타깝', '다', ';', '아무', '도', '주변', '에서', '말리', '지', '를', '않', '노']","장애,병신"
739,개념없는 잼민이 놈들 또 지랄이네,1,"['개념', '없', '는', '잼민', '이', '놈', '들', '또', '질', '알', '이', '네', 'ㅋㅋ']","개념,지랄"
740,한번 실수니까 네 엄마랑 아빠도 음주운전으로 쌍으로 뒤지길 기원할게.,1,"['한번', '실수', '이', '니까', '너', '의', '엄마', '랑', '아빠', '도', '음주', '운전', '으로', '쌍', '으로', '뒤지', '기', 'ᆯ', '기원', '하', 'ᆯ게', '.']",뒤지
741,꼭 가진 것도 없는 거지들이 나를 내려까려고 발악을 하네,1,"['꼭', '가지', 'ᆫ', '것', '도', '없', '는', '거지', '들', '이', '나', '를', '내리', '어', '까', '려고', '발악', '을', '하', '네']","거지,거지야"
742,진짜 한 두번도 아니고 주제도 모르고 깝치면 좀 맞아야지,1,"['진짜', '한', '두', '번', '도', '아니', '고', '주제', '도', '모르', '고', '깝', '치', '면', '좀', '맞', '어야지']","깝,맞"
743,시발련아 제발 좀 정신 차려,1,"['나', '가', '너', '또', '이쥬랄', '하', 'ᆯ', '줄', '알', '었', '다', '리발련아', '제발', '좀', '정신', '차리', '어']","시발련아,시발"
744,법 시련이 맨날 이래놓고 또 똑같이 지랄 하겠지 그냥 뒤져라 그게 답인들,1,"['법', '시련', '이', '맨날', '이렇', '어', '놓', '고', '또', '똑같이', '쥬랄', '하', '겠', '지', '그냥', '뒤지', '어라', '그것', '이', '답', '이', 'ᆫ들']","지랄,뒤지"
745,개슬람 코란으로 쌈싸대기를 때려줘야함,1,"['개슬람', '코란', '으로', '쌈', '싸', '어', '대기', '를', '때리', '어', '주', '어야', '하', 'ᆷ', 'ㅡㅡ']",개슬람
746,그게 얌체 끼어들기다 병신새끼야,1,"['그것', '이', '얌체', '끼어들기', '이', '다', 'ㅂ', '신', 'ㅅㄲ', '야']",병신새끼야
747,보이면 먼지 날 때까지 팰 수 있는데,1,"['보이', '면', '먼지', '나', 'ᆯ', '때', '까지', '패', 'ᆯ', '수', '있', '는', '데']",패
748,그런 어미 뒤진 질문은 병신도 아니고 왜 하는거냐 씨발,1,"['그렇', 'ᆫ', '어매', '뒤지', 'ᆫ', '질문', '은', '병', '1', '신', '도', '아니', '고', '왜', '하', '는', '거', '이', '냐', '씨', '-', '발', 'ㅋㅋ']","어미,뒤지,뒤진,병신,씨발"
749,둘다 못가진 틀딱 틀니둥절 이였겠노,1,"['ㅋㅋㅋ', '둘', '다', '못', '가지', 'ᆫ', '틀', '딱', '틀', '니', '둥', '절', '이', '였', '겠', '노']","틀,틀딱,틀니둥절"
750,부럽다 우리 집은 다 꼰대들밖에 없어서 전쟁임 죽여버리고 시팓 꼰머련들,1,"['와', '멍', '부럽', '다', '우리', '집', '은', '다', '꼬', 'ᆫ', '머', '들', '밖에', '없', '어서', '전쟁', '임', '죽이', '어', '버리', '고', '시팓', '꼰머련', '들']","꼰대,꼰머련들,시팔"
751,거짓말 탐지기 달아놓고 전기 충격기로 지져버리고 싶음,1,"['거짓말', '탐지기', '달', '어', '놓', '고', '전기', '충격기', '로', '지지', '어', '버리', '고', '싶', '음']","전기,충격기,지지"
752,눈치 없이 그것도 모르고 자꾸 처먹네 그냥 나가 죽어라,1,"['눈치', '없이', '그', '것', '도', '모르', '고', '자꾸', '처먹', '네', '그냥', '나가', '어', '죽', '어라']","처먹,나가,죽"
