,0,1,2
634,얀센은 두번 맞으면 항체가 9배 강해진대,0,"['얀센', '은', '두', '번', '맞', '으면', '항체', '가', '9', '배', '강하', '어', '지', 'ᆫ대']"
635,저는 지방대 나왔는데요.,0,"['저', '는', '지방대', '나오', '었', '는데', '요', '.']"
636,아저씨가 훨씬 시끄러워요,0,"['아저씨', '가', '훨씬', '시끄럽', '어요']"
637,뭐 저런 아저씨가 다 있어?,0,"['뭐', '저런', '아저씨', '가', '다', '있', '어', '?']"
638,"어, 저기 내 친구 온다!",0,"['어', ',', '저기', '내', '친구', '오', 'ᆫ다', '!']"
639,요즘 지하철에서 다 폰만 보고 있더라,0,"['요즘', '지하철', '에서', '다', '폰', '만', '보', '고', '있', '더라']"
640,에이 요즘 다 유튜브 보고있지 누가 책을 읽어요,0,"['에이', '요즘', '다', '유튜브', '보', '고', '있', '지', '누구', '가', '책', '을', '읽', '어요']"
641,얼마만에 여행이야.,0,"['얼마', '만', '에', '여행', '이', '야', '.']"
642,그래도 우리 여행 많이 다녔어.,0,"['그래도', '우리', '여행', '많이', '다니', '었', '어', '.']"
643,아닌 거 같은데?,0,"['아니', 'ᆫ', '거', '같', '은데', '?']"
644,이번에 내가 싫다고 한 아이돌 드라마 나온거 봤어?,0,"['이번', '에', '나', '가', '싫', '다고', '하', 'ᆫ', '아이돌', '드라마', '나오', 'ᆫ', '거', '보', '었', '어', '?']"
645,지하철 포스터 손모양 논란 근황,0,"['지하철', '포스터', '손', '모양', '논란', '근황']"
646,왜 티를 못 내서 안달임?,0,"['왜', '티', '를', '못', '내', '어서', '안달', '이', 'ᆷ', '?']"
647,엄마가 무슨 상관이냐고 대체,0,"['엄마', '가', '무슨', '상관', '이', '냐고', '대체']"
648,아무리 그래도 너 엄마한테 그렇게 얘기하면 안되지,0,"['아무리', '그래도', '너', '엄마', '한테', '그렇', '게', '얘기', '하', '면', '안', '되', '지']"
649,내가 OO으로 보낸 글 읽어봤어?,0,"['나', '가', 'OO', '으로', '보내', 'ᆫ', '글', '읽', '어', '보', '었', '어', '?']"
650,"아직, 그게 뭐야? 바빠서 못 봤어",0,"['아직', ',', '그것', '이', '뭐', '이', '야', '?', '바쁘', '어서', '못', '보', '었', '어']"
651,OO 읽고 너무 좋은 글이 있어서 보냈어!,0,"['OO', '읽', '고', '너무', '좋', '은', '글', '이', '있', '어서', '보내', '었', '어', '!']"
652,잘 될 거야. 힘내.,0,"['잘', '되', 'ᆯ', '거', '이', '야', '.', '힘내', '어', '.']"
653,비오는 날에는 재즈음악이지!,0,"['비', '오', '는', '날', '에', '는', '재즈', '음악', '이', '지', '!']"
654,너가 언제부터 재즈음악 들었다고..,0,"['너', '가', '언제', '부터', '재즈', '음악', '듣', '었', '다고', '..']"
655,나중에 꽃집 차리고싶어 나는 꽃이 그렇게 좋더라,0,"['나중', '에', '꽃집', '차리', '고', '싶', '어', '나', '는', '꽃', '이', '그렇게', '좋', '더라']"
656,꽃 보면 기분 좋아지지않아?,0,"['꽃', '보', '면', '기분', '좋', '어', '지', '지', '않', '어', '?']"
657,전형적인 내로남불이네,0,"['전형', '적', '이', 'ᆫ', '내', '로', '남', '불', '이', '네']"
658,윽 상상하기도 싫어,0,"['윽', '상상', '하', '기', '도', '싫', '어']"
659,어제 버스 탔는데 어떤 사람이 자꾸 뒤에 붙는 거야,0,"['어제', '버스', '타', '었', '는', '데', '어떤', '사람', '이', '자꾸', '뒤', '에', '붙', '는', '거', '야']"
660,너무 무서워서 다음 정거장에 내렸어 ...,0,"['너무', '무섭', '어서', '다음', '정거장', '에', '내리', '었', '어', '...']"
661,나는 안 할래. 빼 줘.,0,"['나', '는', '안', '하', 'ᆯ래', '.', '빼', '어', '주', '어', '.']"
662,요즘 길에 차 너무 많지 않아? 오늘 차 너무 많아서 치일 뻔했어,0,"['요즘', '길', '에', '차', '어', '너무', '많', '지', '않', '어', '?', '오늘', '차', '어', '너무', '많', '어서', '치이', 'ᆯ', '뻔', '하', '었', '어']"
663,솔직히 요즘에 차 없으면 돌아다니기 불편하긴 한 거 같아,0,"['솔직히', '요즘', '에', '차', '없', '으면', '돌아다니', '기', '불편', '하', '기', 'ᆫ', '하', 'ᆫ', '거', '같', '어']"
664,대중교통 이용하면 되지 뭐 하려고 그렇게 차 몰고 다니는지 이해 안 됨 과시지 과시,0,"['대중', '교통', '이용', '하', '면', '되', '지', '뭐', '하', '려고', '그렇', '게', '차', '몰', '고', '다니', '는', '지', '이해', '안', '되', 'ᆷ', '과시지', '과시']"
665,영앤프리티앤리치 지들이 가지고 싶은 거 다 가졌으니 그렇겠지,0,"['영앤프리티앤리치', '지', '들', '이', '가지', '고', '싶', '은', '거', '다', '가지', '었', '으니', '그렇', '겠', '지']"
666,우리 아파트에는 왜 이렇게 고양이가 많은거야?,0,"['우리', '아파트', '에', '는', '왜', '이렇게', '고양이', '가', '많', '은', '거', '이', '야', '?']"
667,우리 아랫집에 캣맘 살잖아,0,"['우리', '아랫집', '에', '캣맘', '살', '잖아']"
668,야 그건 너무 잔인하다ㅋㅋ,0,"['야', '그거', 'ᆫ', '너무', '잔인', '하', '다', 'ㅋㅋ']"
669,난 아기들이 너무 좋아ㅜㅜ,0,"['나', 'ᆫ', '아기', '들', '이', '너무', '좋', '어', 'ㅜㅜ']"
670,부정교합때문에 그런거같아 나중에 치아교정하려구,0,"['부정교합', '때문', '에', '그런', '거', '같', '어', '나중', '에', '치아', '교정', '하', '려구']"
671,나 OO 붙었어,0,"['나', 'OO', '붙', '었', '어']"
672,쟤네는 처음 보는데 누구냐,0,"['쟤', '네', '는', '처음', '보', '는', '데', '누구', '냐']"
673,어느날 술주정뱅이인 아버지는 술에 잔뜩 취해 집에 들어왔지,0,"['어느', '날', '술주정뱅이', '이', 'ᆫ', '아버지', '는', '술', '에', '잔뜩', '취하', '어', '집', '에', '들어오', '었', '지']"
674,그래서 그 작자가 도대체 널 어떻게 한건데?,0,"['그래서', '그', '작자', '가', '도대체', '너', 'ᆯ', '어떻', '게', '하', 'ᆫ', '거', '이', 'ᆫ데', '?']"
675,이분 누구시냐 너무 아름다우신데,0,"['이분', '누구', '이', '시', '냐', '너무', '아름답', '으시', 'ᆫ데']"
676,난 트로트 정감가고 좋던데,0,"['나', 'ᆫ', '트로트', '정감', '가', '고', '좋', '던데']"
677,OO 몸매 봐..진짜 대박임,0,"['OO', '몸매', '보', '어', '..', '진짜', '대', '박', '이', 'ᆷ']"
678,돈이 많나보지,0,"['돈', '이', '많', '나', '보', '지']"
679,우리 사진 찍자,0,"['우리', '사진', '찍', '자']"
680,왜 내 마음이야,0,"['왜', '나', '의', '마음', '이', '야']"
681,미안 회의하는 중이라서,0,"['미안', '회의', '하', '는', '중', '이', '라서']"
682,바쁜데 괜히 미안하네,0,"['바쁘', 'ᆫ데', '괜히', '미안', '하', '네']"
683,무슨 일인데?,0,"['무슨', '일', '이', 'ᆫ데', '?']"
684,"미안한데, 부탁하나 하자",0,"['미안', '하', 'ᆫ데', ',', '부탁', '하나', '하', '자']"
685,어제 맥도날드 갔는데 너네 엄마 감튀 튀기고 있더라,0,"['어제', '맥도날드', '가', '었', '는데', '너', '네', '엄마', '감튀', '튀기', '고', '있', '더라']"
686,감튀 맛집으로 소문났던데 너도 ‪좀 튀겨봐,0,"['감튀', '맛', '집', '으로', '소문나', '었', '던데', '너', '도', '\u202a', '좀', '튀기', '어', '보', '어']"
687,왕십리 출구 13개나 돼서 거주민 아니면 길 잘 잃는대,0,"['왕십리', '출구', '13', '개', '나', '되', '어서', '거주민', '아니', '면', '길', '잘', '잃', '는대']"
688,ㅋㅋㅋㅋ 도대체 어디로 나가야하냐고!,0,"['ㅋㅋㅋㅋ', '도대체', '어디', '로', '나가', '어야', '하', '냐고', '!']"
689,살쪘다. 다이어트 해야하는데,0,"['살찌', '었', '다', '.', '다이어트', '하', '어야', '하', '는', '데']"
690,요즘 바지가 안들어가 ㅋㅋ,0,"['요즘', '바지', '가', '안', '들어가', '어', 'ㅋㅋ']"
691,야 준비 됐지? 성공해야 된다,0,"['야', '준비', '되', '었', '지', '?', '성공', '하', '어야', '되', 'ᆫ다']"
692,당연하지 이거 실패하면 휴학 할꺼임,0,"['당연', '하', '지', '이거', '실패', '하', '면', '휴학', '하', 'ᆯ', '꺼', '이', 'ᆷ']"
693,야야 10 초 남았다,0,"['야야', '10', '초', '남', '었', '다']"
694,어우 참아라 나중에 정정때 노리자,0,"['어우', '참', '어라', '나중', '에', '정정', '때', '노리', '자']"
695,그래도 OO이는 권력 잡으면 절대 안 됨,0,"['그래도', 'OO', '이', '는', '권력', '잡', '으면', '절대', '안', '되', 'ᆷ']"
696,그러게 진짜 OO보다 더한 것,0,"['그러게', '진짜', 'OO', '보다', '더', '하', 'ᆫ', '것']"
697,요즘 대학생 알바생이 늘었더라,0,"['요즘', '대학', '생', '알바', '생', '이', '늘', '었', '더라']"
698,편의점 가면 다 대학생들이 알바하고 있어,0,"['편의점', '가', '면', '다', '대학', '생', '들', '이', '알바', '하', '고', '있', '어']"
699,그거 아마 지방대 다니는 애들일 거야,0,"['그거', '아마', '지방대', '다니', '는', '애', '들', '이', 'ᆯ', '거', '야']"
700,네가 그걸 어떻게 알아?,0,"['너', '가', '그거', 'ᆯ', '어떻', '게', '알', '어', '?']"
701,이번 재판에서 합의 봤다는데.,0,"['이번', '재판', '에서', '합의', '보', '었', '다는데', '.']"
702,근데 합의금이 너무 적어서 합의가 아니라 협박인 듯.,0,"['근데', '합의금', '이', '너무', '적', '어서', '합의', '가', '아니', '라', '협박', '이', 'ᆫ', '듯', '.']"
703,여친이 곱창 먹자는데 난 곱창 더러워서 못먹겠음,0,"['여친', '이', '곱창', '먹', '자는', '데', '난', '곱창', '더럽', '어서', '못', '먹', '겠', '음']"
704,저 사람은 회사에서 맨날 일을 벌리더라,0,"['저', '사람', '은', '회사', '에서', '맨날', '일', '을', '벌리', '더라']"
705,그러니까 자기 혼자 일하던가 이게 무슨 고생이람,0,"['그러니까', '자기', '혼자', '일', '하', '던가', '이것', '이', '무슨', '고생', '이', '람']"
706,여자애들 다이어트 한다고 무조건 굶는 거 꼴받네 ㅋㅋㅋ,0,"['여자', '애', '들', '다이어트', '하', 'ᆫ다고', '무', '조건', '굶', '는', '거', '꼴', '받', '네', 'ㅋㅋㅋ']"
707,그래놓고 요요 온다고 징징대잖아,0,"['그렇', '어', '놓', '고', '요', '요', '오', 'ᆫ다고', '징징', '대', '잖아']"
708,너 취업했다며?,0,"['너', '취업', '하', '었', '다며', '?']"
709,네~ 작은 중소기업에 취업했어요,0,"['네', '~', '작', '은', '중소기업', '에', '취업', '하', '었', '어요']"
710,우리나라도 이제 계급사회나 마찬가지야.,0,"['우리나라', '도', '이제', '계급', '사회', '나', '마찬가지', '이', '야', '.']"
711,그래도 OO가 귀엽긴해.,0,"['그래도', 'OO', '가', '귀엽', '기', 'ᆫ', '하', '어', '.']"
712,캣맘들이 길고양이가 쥐를 잡아줘서 흑사병이 안 퍼졌다며 길고양이한테 밥도 주고 잘 해줘야 한단다.,0,"['캣맘', '들', '이', '길고양이', '가', '쥐', '를', '잡', '어', '주', '어서', '흑사병', '이', '안', '퍼지', '었', '다며', '길고양이', '한테', '밥', '도', '주', '고', '잘', '하', '어', '주', '어야', '하', 'ᆫ단다', '.']"
713,인성 교육은 가정에서 부모들이 하는거다,0,"['인성', '교육', '은', '가정', '에서', '부모', '들', '이', '하', '는', '거', '다']"
714,가르친다고될게아님 타고난거지요.,0,"['가르치', 'ᆫ다고', '되', 'ᆯ', '것', '이', '아니', 'ᆷ', '타고나', 'ᆫ', '거', '이', '지요', '.']"
715,그렇게 불쌍하면 지가 집에 데려다 키우지.,0,"['그렇게', '불쌍하', '면', '지', '가', '집', '에', '데리', '어다', '키우', '지', '.']"
716,길고양이 위하는 척하면서 자기만족에 도취된 거지.,0,"['길고양이', '위하', '는', '척', '하', '면서', '자기', '만족', '에', '도취', '되', 'ᆫ', '거', '이', '지', '.']"
717,사이버 무속인 사기가 극성이래,0,"['사이버', '무속인', '사기', '가', '극성', '이', '래']"
718,아직 손밖에 못 잡았어.,0,"['아직', '손', '밖에', '못', '잡', '었', '어', '.']"
719,남자들은 왜 그렇게 게임을 좋아할까?,0,"['남자', '들', '은', '왜', '그렇', '게', '게임', '을', '좋아하', 'ᆯ까', '?']"
720,날씨도 좋은데 자전거 타자.,0,"['날씨', '도', '좋', '은데', '자전거', '타', '자', '.']"
721,나 자전거를 못 타.,0,"['나', '자전거', '를', '못', '하', '다', '.']"
722,너 지금 뭐라고 했어?,0,"['너', '지금', '뭐', '이', '라고', '하', '었', '어', '?']"
723,모텔 알바하는데 이제 겨우 만실 채우고 야식먹는다,0,"['모텔', '알바', '하', '는', '데', '이제', '겨우', '만', '시', 'ᆯ', '채우', '고', '야식', '먹', '는다']"
724,아 나 이민가고 싶어,0,"['아', '나', '이민', '가', '고', '싶', '어']"
725,왜 갑자기? 뭔일있냐,0,"['왜', '갑자기', '?', '뭔', '일', '있', '냐']"
726,저렇게 갑자기 일방적으로 맞으면 진짜 화날 것 같은데 어떻게 참았지,0,"['저렇', '게', '갑자기', '일방', '적', '으로', '맞', '으면', '진짜', '화', '나', 'ᆯ', '것', '같', '은데', '어떻', '게', '참', '었', '지']"
727,취업 안해봤어? 취직할 때 요구하는 게 토익점수야.,0,"['취업', '안', '하', '어', '보', '었', '어', '?', '취직', '하', 'ᆯ', '때', '요구', '하', '는', '것', '이', '토익', '점수', '이', '야', '.']"
728,나는 북한이 너무 싫어,0,"['나', '는', '북한', '이', '너무', '싫', '어']"
729,그럼 남북통일을 지지하는 사람들도 싫겠네?,0,"['그럼', '남북', '통일', '을', '지지', '하', '는', '사람', '들', '도', '싫', '겠', '네', '?']"
730,사회에서 그런 말 함부로 하면 비난받을 거야,0,"['사회', '에서', '그런', '말', '함부로', '하', '면', '비난', '받', '을', '거', '야']"
731,팀장한테 복수하는 법 삽니다.,0,"['팀장', '한테', '복수', '하', '는', '법', '사', 'ᆸ니다', '.']"
732,너한테 선택권이 있는 것처럼 말한다. 둘 다 너한테 관심 없음.,0,"['너', '한테', '선택', '권', '이', '있', '는', '것', '처럼', '말', '하', 'ᆫ다', '.', '둘', '다', '너', '한테', '관심', '없', '음', '.']"
733,뭣도 모르는 사람들이 경기도 복지가 좋느니 어쩌니 하는데 더 걷은 세금으로 더 퍼주는 거임,0,"['뭣', '도', '모르', '는', '사람', '들', '이', '경기도', '복지', '가', '좋', '느니', '어쩌', '니', '하', '는', '데', '더', '걷', '은', '세금', '으로', '더', '푸', '어', '주', '는', '거', '이', 'ᆷ']"
734,ㅋㅋㅋㅋ 그니까요 나라빚이 얼만데 공산국가도 아니고 모든 국민한테 돈을 나눠 주는 게 이상이지 현실인가,0,"['ㅋㅋㅋㅋ', '그니까', '요', '나라', '빚', '이', '얼마', '이', 'ᆫ데', '공산', '국가', '도', '아니', '고', '모든', '국민', '한테', '돈', '을', '나누', '어', '주', '는', '것', '이', '이상', '이', '지', '현실', '이', 'ᆫ가']"
735,너 전 여자친구가 트랜스 젠더였냐?,0,"['너', '전', '여자', '친구', '가', '트랜스', '젠더', '이', '었', '냐', '?']"
736,왜 이렇게 화나 있어,0,"['왜', '이렇게', '화', '나', '어', '있', '어']"
737,나 미래 직업을 결정했어!,0,"['나', '미래', '직업', '을', '결정', '하', '었', '어', '!']"
738,뭘로 결정했는데?,0,"['뭐', 'ᆯ로', '결정', '하', '었', '는', '데', '?']"
739,나 커서 경찰관이 될꺼야!,0,"['나', '크', '어서', '경찰관', '이', '되', 'ᆯ', '꺼', '이', '야', '!']"
740,너무 멋진거 같아,0,"['너무', '멋지', 'ᆫ', '거', '같', '어']"
741,아 이제 안그러면 되지~,0,"['아', '이제', '안', '그러', '면', '되', '지', '~']"
742,아 조별과제 망했다,0,"['아', '조', '별', '과제', '망', '하', '었', '다']"
743,왜? 조원이 잠수탔어?,0,"['왜', '?', '조원', '이', '잠수', '타', '었', '어', '?']"
744,재벌 자식은 콜라도 못 먹네... 저게 행복할까?,0,"['재벌', '자식', '은', '콜라', '도', '못', '먹', '네', '...', '저것', '이', '행복', '하', 'ᆯ까', '?']"
745,그거 범죄니까 얼른 집으로 돌아가,0,"['그거', '범죄', '이', '니까', '얼른', '집', '으로', '돌아가', '어']"
746,변동 사항을 통보 받지 못했거든요,0,"['변동', '사항', '을', '통보', '받', '지', '못', '하', '었', '거든요']"
747,아이폰 이번 업데이트 대박이지 않냐? 너무 좋아,0,"['아이폰', '이번', '업데이트', '대', '박', '이', '지', '않', '냐', '?', '너무', '좋', '어']"
748,이번에 연예인 스캔들 난거 봤어?,0,"['이번', '에', '연예인', '스캔들', '나', 'ᆫ', '거', '보', '었', '어', '?']"
749,너무 당황스러워서 그랬어,0,"['너무', '당황', '스럽', '어서', '그렇', '었', '어']"
750,연애하는 건 원래 돈 많이 들지 않나?,0,"['연애', '하', '는', '거', 'ᆫ', '원래', '돈', '많이', '들', '지', '않', '나', '?']"
751,아 내가 많이 못먹어 원래 좀 싸갈게,0,"['아', '나', '가', '많이', '못', '먹', '어', '원래', '좀', '싸', '어', '가', 'ᆯ', '것', '이']"
752,나 이번에 결혼식 가는데 이미 애가 있대,0,"['나', '이번', '에', '결혼식', '가', '는', '데', '이미', '애', '가', '있', '대']"
753,속도 위반 결혼 했나보다,0,"['속도', '위반', '결혼', '하', '었', '나', '보', '다']"
754,나는 꼭 서울 여자랑 만나고 싶어.,0,"['나', '는', '꼭', '서울', '여자', '랑', '만나', '고', '싶', '어', '.']"
755,말투가 상냥하고 친절하잖아!,0,"['말투', '가', '상냥', '하', '고', '친절', '하', '지', '않', '어', '!']"
756,10억 주면 1년 감옥을 왜 못 감?,0,"['10', '억', '주', '면', '1', '년', '감옥', '을', '왜', '못', '가', 'ᆷ', '?']"
757,랩핑이 얼마인지는 알고 쪼잔하다고 지껄여라,0,"['랩', '핑', '이', '얼마', '이', 'ᆫ지', '는', '알', '고', '쪼잔', '하', '다고', '지껄이', '어라']"
758,1억 넘는 차 구매하는데 100만원 랩핑은 쪼잔이지,0,"['1', '억', '넘', '는', '차', '구매', '하', '는', '데', '100', '만', '원', '랩핑', '은', '쪼잔', '이', '지']"
759,아니면 그냥 랩핑 비용 빼고 환불 오케이?,0,"['아니', '면', '그냥', '랩', '핑', '비용', '빼', '고', '환불', '오케이', '?']"
760,남자친구가 계속 머리를 기른다,0,"['남자', '친구', '가', '계속', '머리', '를', '기르', 'ᆫ다']"
761,너 그런 거 막 말하고 다녀도 되냐?,0,"['너', '그런', '거', '막', '말', '하', '고', '다니', '어도', '되', '냐', '?']"
762,도로위 킥라니들 때문에 무서워서 운전을 못하겠어,0,"['도로', '위', '킥라니', '들', '때문', '에', '무섭', '어서', '운전', '을', '못', '하', '겠', '어']"
763,그건 좀 싸이코패스 같은데?,0,"['그거', 'ᆫ', '좀', '싸이코', '패스', '같', '은데', '?']"
764,어제 집들이했는데 속상했어,0,"['어제', '집들이', '하', '었', '는', '데', '속상하', '었', '어']"
765,왜 무슨 일 있었어?,0,"['왜', '무슨', '일', '있', '었', '어', '?']"
766,집에 오는데 빈손으로 왔더라고,0,"['집', '에', '오', '는', '데', '빈손', '으로', '오', '었', '더라고']"
767,추석에 선물 세트 말고 그냥 돈으로 줬으면 좋겠다.,0,"['추석', '에', '선물', '세트', '말', '고', '그냥', '돈', '으로', '주', '었', '으면', '좋', '겠', '다', '.']"
768,왜? 선물 세트에 햄이나 참치 이런 거 좋지 않아?,0,"['왜', '?', '선물', '세트', '에', '햄', '이나', '참치', '이런', '거', '좋', '지', '않', '어', '?']"
769,아저씨 여기 임산부석이에요.,0,"['아저씨', '여기', '임산부', '석', '이', '에요', '.']"
770,알바하면 되지 어이없는 놈이네. ㅋ,0,"['알바', '하', '면', '되', '지', '어이없', '는', '놈', '이', '네', '.', 'ㅋ']"
771,할로윈인데 클럽이나 갈래?,0,"['할로윈', '이', 'ᆫ데', '클럽', '이나', '가', 'ᆯ래', '?']"
772,아휴 큰일 날 소리를 하네 아직도,0,"['아휴', '큰일', '나', 'ᆯ', '소리', '를', '하', '네', '아직', '도']"
773,저번에 길거리 노점상들 불법이라 단속 당하는 거 봤는데 마음이 안좋더라,0,"['저번', '에', '길거리', '노점상', '들', '불법', '이', '라', '단속', '당하', '는', '거', '보', '었', '는데', '마음', '이', '안', '좋', '더라']"
774,와씨 어캐아냐... 난 마른 사람들도 그 소리 나는줄 알았는데,0,"['와씨', '어캐아냐', '...', '나', 'ᆫ', '마르', 'ᆫ', '사람', '들', '도', '그', '소리', '나', '는', '줄', '알', '었', '는데']"
775,마른 사람들은 등이 바닥에 닿을때 살이 충분히 안 덮히니까 진공상태가 풀림,0,"['마르', 'ᆫ', '사람', '들', '은', '등', '이', '바닥', '에', '닿', '을', '때', '살', '이', '충분히', '안', '덮히', '니까', '진공', '상태', '가', '풀리', 'ᆷ']"
776,사실 아무도 안궁금해할 것 같긴한데 그냥 내가 너무 심심해서 코로나 생활치료센터에 대해 알려주려고,0,"['사실', '아무', '도', '안', '궁금', '하', '어', '하', 'ᆯ', '것', '같', '기', 'ᆫ', '하', 'ᆫ데', '그냥', '나', '가', '너무', '심심', '하', '어서', '코로나', '생활', '치료', '센터', '에', '대하', '어', '알리', '어', '주', '려고']"
777,솔직히 이런 부분에선 우리나라가 세계제일로 선진국 아니냐?,0,"['솔직히', '이런', '부분', '에서', 'ᆫ', '우리', '나라', '가', '세계', '제일', '로', '선진국', '아니', '냐', '?']"
778,야 들리겠다 조용히 해,0,"['야', '들리', '겠', '다', '조용히', '하', '어']"
779,우리 할머니 치매 증세가 조금 보인다,0,"['우리', '할머니', '치매', '증세', '가', '조금', '보이', 'ᆫ다']"
780,본인은 아니라고 하시는데ㅜㅜ,0,"['본인', '은', '아니', '라고', '하', '시', '는', '데', 'ㅜㅜ']"
781,3명이서 5인분이면 충분하겠지?,0,"['3', '명', '이서', '5', '인분', '이', '면', '충분', '하', '겠', '지', '?']"
782,저번주에 낸 이력서 또 광탈이네,0,"['저번주', '에', '내', 'ᆫ', '이력서', '또', '광', '탈', '이', '네']"
783,나도 내는 족족 다 광탈중,0,"['나', '도', '내', '는', '족족', '다', '광', '탈', '중']"
784,사람쳐서죽였어도 풀려났겠지,0,"['사람', '치', '어서', '죽이', '었', '어도', '풀려나', '었', '겠', '지']"
785,뭐한거냐 고작 8살인데 지금 바로잡지 않으면 큰일 낼 애네,0,"['뭐', '하', 'ᆫ', '거', '이', '냐', '고작', '8', '살', '이', 'ᆫ데', '지금', '바로', '잡', '지', '않', '으면', '큰일', '내', 'ᆯ', '애네']"
786,쟤는 하차도 안하고 끝까지 잘 나오네,0,"['쟤', '는', '하차', '도', '안', '하', '고', '끝', '까지', '잘', '나오', '네']"
787,유치원생이 웨이브타더라,0,"['유치원', '생', '이', '웨이브', '타', '더라']"
788,"OO 한 번은 그렇다 하지만 또 1,500만 원 받았다고?",0,"['OO', '한', '번', '은', '그렇', '다', '하', '지만', '또', '1,500', '만', '원', '받', '었', '다고', '?']"
789,OO한테 국민은 지렁이만도 못해.,0,"['OO', '한테', '국민', '은', '지렁이', '만', '도', '못', '하', '어', '.']"
790,너 내 얘기 그만하고 다녀.,0,"['너', '내', '얘기', '그만', '하', '고', '다니', '어', '.']"
791,그게 무슨 말이야?,0,"['그것', '이', '무슨', '말', '이', '야', '?']"
792,너가 내 험담하고 다닌다고 소문 다 났어.,0,"['너', '가', '나', '의', '험담', '하', '고', '다니', 'ᆫ다고', '소문', '다', '나', '었', '어', '.']"
793,그거 거짓말이야.믿지마.,0,"['그거', '거짓말', '이', '야', '.', '믿', '지', '말', '어', '.']"
794,거짓말이라니 넌 양심도 없구나,0,"['거짓말', '이', '라니', '너', 'ᆫ', '양심', '도', '없', '구나']"
795,ㅋㅋ 너도 똑같은데?,0,"['ㅋㅋ', '너', '도', '똑같', '은데', '?']"
796,케이팝이 대세는 무슨 대세!,0,"['케이팝', '이', '대세', '는', '무슨', '대세', '!']"
797,자취하는여자 어때?,0,"['자취', '하', '는', '여자', '어떻', '어', '?']"
798,아~ 나도 자취하는 여자 만나고싶은데 ㅠㅠ,0,"['아', '~', '나', '도', '자취', '하', '는', '여자', '만나', '고', '싶', '은데', 'ㅠㅠ']"
799,니같은 말 하는 애들은 아무도 안만나주겠다...,0,"['니', '같', '은', '말', '하', '는', '애', '들', '은', '아무', '도', '안', '만나', '어', '주', '겠', '다', '...']"
800,발달 장애인이 일반 학교에서 소란을 피웠대.,0,"['발달', '장애인', '이', '일반', '학교', '에서', '소란', '을', '피우', '었', '대', '.']"
801,비판을 하려면 사실에 근거하는 거 기본이잖아,0,"['비판', '을', '하', '려면', '사실', '에', '근거', '하', '는', '거', '기본', '이', '잖아']"
802,에휴 세금이 녹는다 녹아,0,"['에휴', '세금', '이', '녹', '는', '다', '녹', '어']"
803,니 남자친구 키커?,0,"['니', '남자', '친구', '키커', '?']"
804,그렇구나 ㅋㅋ,0,"['그렇', '구나', 'ㅋㅋ']"
805,반도네온 연주하는 저분 진짜 카리스마 넘치고 멋있다.,0,"['반도네온', '연주', '하', '는', '저', '분', '진짜', '카리스마', '넘치', '고', '멋있', '다', '.']"
806,야 개성 있는 외모인데 뭘 그렇게까지 말해?,0,"['야', '개성', '있', '는', '외모', '이', 'ᆫ데', '뭐', 'ᆯ', '그렇', '게', '까지', '말', '하', '어', '?']"
807,수사가 진행을 안 하나 봐,0,"['수사', '가', '진행', '을', '안', '하', '나', '보', '어']"
808,벌써 시간이 많이 지났는데 소식이 없네,0,"['벌써', '시간', '이', '많이', '지나', '었', '는데', '소식', '이', '없', '네']"
809,분명 윗사람들 중에 누가 사건에 개입되어 있는 거야,0,"['분명', '윗사람', '들', '중', '에', '누구', '가', '사건', '에', '개입', '되', '어', '있', '는', '거', '야']"
810,저 엄마는 애가 뛰어다니는데 잡지도 않네,0,"['저', '엄마', '는', '애', '가', '뛰어다니', '는', '데', '잡', '지', '도', '않', '네']"
811,애가 다칠까봐 걱정이야,0,"['애', '가', '다치', 'ᆯ까', '보', '어', '걱정', '이', '야']"
812,그러게 조심 좀 시키지,0,"['그러게', '조심', '좀', '시키', '지']"
813,앞으로 주의하도록 하겠습니다.,0,"['앞', '으로', '주의', '하', '도록', '하', '겠', '습니다', '.']"
814,저 양반들 하는 짓 봐라,0,"['저', '양반', '들', '하', '는', '짓', '보', '어라']"
815,분노장애 아들 보니까 그아들의 그 가족 인듯 ㅋㅋ 역시 거울이야 어쩜 저렇게 낳았을까 안타깝다,0,"['분노', '장애', '아들', '보', '니까', '그', '아들', '의', '그', '가족', '이', 'ᆫ', '듯', 'ㅋㅋ', '역시', '거울', '이야', '어쩜', '저렇', '게', '낳', '었', '을까', '안타깝', '다']"
816,암만 그래도 바로 실행으로 옮기려고 하냐 무섭다 너 진짜,0,"['암만', '그래도', '바로', '실행', '으로', '옮기', '려고', '하', '냐', '무섭', '다', '너', '진짜']"
817,7개월 동안 임신을 세 번 했다니 말이 되냐?,0,"['7', '개월', '동안', '임신', '을', '세', '번', '하', '었', '다니', '말', '이', '되', '냐', '?']"
818,너는 대체 어떤 삶을 살았길래 생각하는 수준이 그 모양이야?,0,"['너', '는', '대체', '어떤', '삶', '을', '살', '었', '길래', '생각', '하', '는', '수준', '이', '그', '모양', '이', '야', '?']"
819,옛날에 억지로 남자들만 낳았잖아,0,"['옛날', '에', '억지로', '남자', '들', '만', '낳', '었', '잖아']"
820,우리도 옛날이었으면 태어나질 못했겠다,0,"['우리', '도', '옛날', '이', '었', '으면', '태어나', '지', 'ᆯ', '못', '하', '었', '겠', '다']"
