,0,1,2
1269,저 사람 그 식당 요리사 아냐?,0,"['저', '사람', '그', '식당', '요리사', '알', '냐', '?']"
1270,저기서 담배를 피고 있네,0,"['저기', '서', '담배', '를', '피', '고', '있', '네']"
1271,중간에 쉬는 시간이겠지,0,"['중간', '에', '쉬', '는', '시간', '이', '겠', '지']"
1272,졌지만 잘 싸웠다,0,"['지', '었', '지만', '잘', '싸우', '었', '다']"
1273,기부 했다는 기사보면서 드는생각이 할거면 조용히 하지 너무 보여주기식 아님??,0,"['기부', '하', '었', '다는', '기사', '보', '면서', '들', '는', '생각', '이', '하', 'ᆯ', '거', '이', '면', '조용히', '하', '지', '너무', '보이', '어', '주', '기', '식', '아니', 'ᆷ', '??']"
1274,아니 너무 이미지메이킹 하려는게 뻔히 보이니까 하는소리잖아,0,"['아니', '너무', '이미지', '메이킹', '하', '려는', '것', '이', '뻔히', '보이', '니까', '하', '는', '소리', '이', '잖아', ';;']"
1275,아니 자동차가 불법 유턴한건데 여기다가도 오토바이 탓을 해놨네,0,"['아니', '자동차', '가', '불법', '유턴', '하', 'ᆫ', '거', '이', 'ᆫ데', '여기', '다가', '도', '오토바이', '탓', '을', '하', '어', '놓', '었', '네']"
1276,오늘 미성년자한테 번호 따였어.,0,"['오늘', '미성년자', '한테', '번호', '따', '이', '었', '어', '.']"
1277,내가 좀 어려보이나...?,0,"['나', '가', '좀', '어리', '어', '보이', '나', '...?']"
1278,이번에 뉴스 봤어?,0,"['이번', '에', '뉴스', '보', '었', '어', '?']"
1279,"성적 취향은 누가 단정지을 수 없는 부분이잖아, 그건 존중해줘야지",0,"['성', '적', '취향', '은', '누구', '가', '단정', '짓', '을', '수', '없', '는', '부분', '이', '지', '않', '어', ',', '그거', 'ᆫ', '존중', '하', '어', '주', '어야지']"
1280,어제 친구랑 카톡하는데 맞춤법 다 틀리고.. 같이 놀기 싫더라,0,"['어', '저', '의', '친구', '랑', '카톡', '하', '는', '데', '맞춤법', '다', '틀리', '고', '..', '같이', '놀', '기', '싫', '더라']"
1281,나 그때 너무 마음 아팠잖아..,0,"['나', '그', '때', '너무', '마음', '아프', '었', '잖아', '..']"
1282,오늘 오후 3시 한일전 축구 봤냐?,0,"['오늘', '오후', '3', '시', '한일전', '축구', '보', '었', '냐', '?']"
1283,진짜 괜히 봤다.,0,"['진짜', '괜히', '보', '었', '다', '.']"
1284,왜 어땠는데?,0,"['왜', '어떻', '었', '는', '데', '?']"
1285,국감 영상 왜 자꾸 삭제 돼?,0,"['국감', '영상', '왜', '자꾸', '삭제', '되', '어', '?']"
1286,재밌다고 해서 좀 보려했더니..,0,"['재밌', '다고', '하', '어서', '좀', '보', '려', '하', '었', '더니', '..']"
1287,그런 게 소용없는 사람들도 있는데.,0,"['그런', '것', '이', '소용', '없', '는', '사람', '들', '도', '있', '는', '데', '.']"
1288,쟤 딱 봐도 카메라 의식해서 하는 말이네,0,"['쟤', '딱', '보', '어도', '카메라', '의식', '하', '어서', '하', '는', '말', '이', '네']"
1289,니가 그걸 어케 알아?,0,"['니', '가', '그거', 'ᆯ', '어', '하', '게', '알', '어', '?']"
1290,30대 후반 친구들 단톡방이있거든?,0,"['30', '대', '후반', '친구', '들', '단톡방', '이', '있', '거든', '?']"
1291,근데 거기 아무도 설거지론에 대해서 한마디도 안함,0,"['근데', '거기', '아무', '도', '설거지', '론', '에', '대하', '어서', '한', '마디', '도', '안', '하', 'ᆷ']"
1292,합리화가 얼마나 위험한 행동인지 깊게 느꼈다,0,"['합리', '화', '가', '얼마나', '위험', '하', 'ᆫ', '행동', '이', 'ᆫ지', '깊', '게', '느끼', '었', '다']"
1293,저기 등 좀 밀어주실래요?,0,"['저기', '등', '좀', '밀', '어', '주', '시', 'ᆯ래', '요', '?']"
1294,뒤에 큰 용이 한마리 있네요?,0,"['뒤', '에', '크', 'ᆫ', '용', '이', '한', '마리', '있', '네요', '?']"
1295,아 엠티 진짜 가기 싫어,0,"['아', '엠티', '진짜', '가', '기', '싫', '어']"
1296,기약없는 정책때문에 서민들 갈 곳이 없어지고 있다.,0,"['기약', '없', '는', 'OO', '때문', '에', '서민', '들', '가', 'ᆯ', '곳', '이', '없', '어', '지', '고', '있', '다', '.']"
1297,코로나라도 펜션이랑 호텔은 예약 꽉 찼더라,0,"['코로나', '이', '라도', '펜션', '이랑', '호텔', '은', '예약', '꽉', '차', '었', '더라']"
1298,"응, 그렇다던데?",0,"['응', ',', '그렇', '다던데', '?']"
1299,아 진짜 회사 부장 또 나한테만 뭐라고 그럼,0,"['아', '진짜', '회사', '부장', '또', '나', '한테', '만', '뭐', '이', '라고', '그러', 'ᆷ']"
1300,에휴 그만두던가해야지,0,"['에휴', '그만두', '던가', '하', '어야지']"
1301,방 청소 좀 하라니까,0,"['방', '청소', '좀', '하', '라니까']"
1302,거기서 여자가 왜 나와,0,"['거기', '서', '여자', '가', '왜', '나오', '어']"
1303,차 안에서 방귀 꼈는데 냄새 난다 큰일 났어,0,"['차', '안', '에서', '방귀', '끼', '었', '는', '데', '냄새', '나', 'ᆫ다', '큰일', '나', '었', '어']"
1304,저번에 민트초코 아이스크림 먹더라,0,"['OO', '저번', '에', '민트초코', '아이스크림', '먹', '더라']"
1305,철수도 민초단인가보네,0,"['ㅋㅋㅋㅋ', '철수', '도', '민', '초단', '이', 'ᆫ가', '보', '네']"
1306,나는 개인적으로 민트초코 좋아하는 애들은 이해가 안감,0,"['나', '는', '개인', '적', '으로', '민트', '초코', '좋아하', '는', '애', '들', '은', '이해', '가', '안', '가', 'ᆷ']"
1307,취향에 그렇게까지 말할 거는 없을 것 같은데?,0,"['취향', '에', '그렇', '게', '까지', '말', '하', 'ᆯ', '거', '는', '없', '을', '것', '같', '은데', '?']"
1308,이쯤되면 쇼트트랙이란 종목은 그냥 없애버리자.,0,"['이쯤', '되', '면', '쇼트트랙', '이', '란', '종목', '은', '그냥', '없애', '어', '버리', '자', '.']"
1309,금방 겨울 오겠다 벌써 추워졌어,0,"['금방', '겨울', '오', '겠', '다', '벌써', '추워지', '었', '어']"
1310,"싫어, 청소년이 담배 피면 안 되잖아.",0,"['싫', '어', ',', '청소년', '이', '담배', '피', '면', '안', '되', '잖아', '.']"
1311,무슨 말을 그렇게 하니.,0,"['무슨', '말', '을', '그렇', '게', '하', '니', '.']"
1312,저 대선 후보가 경상도 출신이라며?,0,"['저', '대선', '후보', '가', '경상도', '출신', '이', '라며', '?']"
1313,당연히 경상도 출신은 저 정치인을 뽑겠지,0,"['당연히', '경상도', '출신', '은', '저', '정치인', '을', '뽑', '겠', '지']"
1314,와 피규어 진짜 비싸네,0,"['와', '피규어', '진짜', '비싸', '네']"
1315,이런걸 몇 십 만원 주고 사는 사람이 있긴하구나,0,"['이런', '거', 'ᆯ', '몇', '십', '만', '원', '주', '고', '사', '는', '사람', '이', '있', '기', 'ᆫ', '하', '구나']"
1316,이번에 조 망했다,0,"['이번', '에', '조', '망하', '었', '다']"
1317,왜 누구랑 같은 조 됐는데,0,"['왜', '누구', '랑', '같', '은', '조', '되', '었', '는', '데']"
1318,물은 많이 마실수록 몸에 좋대!,0,"['물', '은', '많이', '마시', 'ᆯ수록', '몸', '에', '좋', '대', '!']"
1319,나 너한테 고백해볼까?,0,"['나', 'OO', '한테', '고백', '하', '어', '보', 'ᆯ까', '?']"
1320,그정도 상사병이면 고백하는게 좋을 거 같아,0,"['그', '정도', '상사병', '이', '면', '고백', '하', '는', '것', '이', '좋', '을', '거', '같', '어']"
1321,쟤는 왜 앞에 나와서 알짱거리는 거야?,0,"['쟤', '는', '왜', '앞', '에', '나오', '어서', '알짱거리', '는', '거', '이', '야', '?']"
1322,헐 방금 지나간 사람 뭐야 연예인이야?,0,"['헐', '방금', '지나가', 'ᆫ', '사람', '뭐', '야', '연예인', '이', '야', '?']"
1323,와 진짜 살면서 저런 남자 한번만 사겨보고 싶다.,0,"['와', '진짜', '살', '면서', '저런', '남자', '한', '번', '만', '사', '어', '기', '어', '보', '고', '싶', '다', '.']"
1324,시험기간인데 학교 커뮤니티 불타네,0,"['시험', '기간', '이', 'ᆫ데', '학교', '커뮤니티', '불타', '네']"
1325,또 쓸데없는 일로 싸우고 있는 거 아냐?,0,"['또', '쓸데없', '는', '일', '로', '싸우', '고', '있', '는', '거', '알', '냐', '?']"
1326,예술하는 여자들 너무 예민하고 피곤해서 안 만나고 싶다.,0,"['예술', '하', '는', '여자', '들', '너무', '예민하', '고', '피곤', '하', '어서', '안', '만나', '고', '싶', '다', '.']"
1327,요즘 우리 남편 부지런해졌어,0,"['요즘', '우리', '남편', '부지런', '하', '어', '지', '었', '어']"
1328,왜 무슨 일 있어?,0,"['왜', '무슨', '일', '있', '어', '?']"
1329,새벽 4시되면 운동하기 시작하고 담배도 끊고 술도 끊고 맨날 콧노래야,0,"['새벽', '4', '시', '되', '면', '운동', '하', '기', '시작', '하', '고', '담배', '도', '끊', '고', '술', '도', '끊', '고', '맨날', '콧노래', '야']"
1330,긴장해라. 수상해,0,"['긴장', '하', '어라', '.', '수상하', '어']"
1331,수상해봤자야. 나 없이 못사는 걸 뭐,0,"['수상', '하', '어', '보', '었', '자', '이', '야', '.', '나', '없이', '못', '살', '는', '거', 'ᆯ', '뭐']"
1332,나밖에 모르는 미련 곰탱이야 나 무서워서 애인 못 키워,0,"['나', '밖에', '모르', '는', '미련', '곰탱', '이', '야', '나', '무섭', '어서', '애인', '못', '키우', '어']"
1333,순진하게 속고 있는 건 니가 아닌지 모르겠다,0,"['순진', '하', '게', '속', '고', '있', '는', '거', 'ᆫ', '니', '가', '아니', 'ᆫ지', '모르', '겠', '다']"
1334,무슨 뜻이냐?,0,"['무슨', '뜻', '이', '냐', '?']"
1335,니도 곧 늙을텐데 그런말 하고싶냐?,0,"['니', '도', '곧', '늙', '을', '터', '이', 'ᆫ데', '그런', '말', '하', '고', '싶', '냐', '?']"
1336,저건 진짜 청원 올려야 할 정도인데,0,"['저거', 'ᆫ', '진짜', '청원', '올리', '어야', '하', 'ᆯ', '정도', '이', 'ᆫ데']"
1337,글쎄 이제 나올 때 되지 않았나?,0,"['글쎄', '이제', '나오', 'ᆯ', '때', '되', '지', '않', '었', '나', '?']"
1338,아 오늘도 집에 있기 힘들어서 나왔다.,0,"['아', '오늘', '도', '집', '에', '있', '기', '힘들', '어서', '나오', '었', '다', '.']"
1339,잘 왔어 집에 있기 답답하지,0,"['잘', '오', '었', '어', '집', '에', '있', '기', '답답하', '지']"
1340,이번엔 또 무슨일인데 그렇게 화가 심하게 났어,0,"['이번', '에', 'ᆫ', '또', '무슨', '일', '이', 'ᆫ데', '그렇', '게', '화', '가', '심하', '게', '나', '었', '어']"
1341,친구들이랑 길가다가 나만 캐스팅 제의 들어왔는데 몇분도 안걸렸는데 친구들이 먼저 길건너갔어..,0,"['친구', '들', '이랑', '길', '가', '다가', '나', '만', '캐스팅', '제의', '들어오', '었', '는', '데', '몇', '분', '도', '안', '걸리', '었', '는데', '친구', '들', '이', '먼저', '길', '건너', '어', '가', '었', '어', '..']"
1342,저 음식점 별로 맛없지 않아?,0,"['저', '음식점', '별로', '맛없', '지', '않', '어', '?']"
1343,난 맛만 좋던데 왜 그래?,0,"['나', 'ᆫ', '맛', '만', '좋', '던데', '왜', '그래', '?']"
1344,그렇구나. 나는 별로 맛이 없더라.,0,"['그렇', '구나', '.', '나', '는', '별로', '맛', '이', '없', '더라', '.']"
1345,누가 보면 니가 셰프인 줄 알겠다,0,"['누구', '가', '보', '면', '니', '가', '셰프', '이', 'ᆫ', '줄', '알', '겠', '다']"
1346,오늘 술 한 잔 할래?,0,"['오늘', '술', '한', '잔', '하', 'ᆯ래', '?']"
1347,오랜만에 얼굴이나 보고 그러자.,0,"['오랜만', '에', '얼굴', '이나', '보', '고', '그러', '자', '.']"
1348,수능 망했다고 인생 망한거 마냥 우는 애들 보니까 좀 행복하더라,0,"['수능', '망하', '었', '다고', '인생', '망하', 'ᆫ', '거', '마냥', '울', '는', '애', '들', '보', '니까', '좀', '행복', '하', '더라']"
1349,어우야 그래도 애들한테 말하는게 조금..,0,"['어우', '야', '그래도', '애', '들', '한테', '말', '하', '는', '것', '이', '조금', '..']"
1350,저 사람 모델인가?,0,"['저', '사람', '모델', '이', 'ᆫ가', '?']"
1351,오 그러게 키가 엄청 크네.,0,"['오', '그러게', '키', '가', '엄청', '크', '네', '.']"
1352,왜 개성있게 생겼구만.,0,"['왜', '개성', '있', '게', '생기', '었', '구만', '.']"
1353,오늘 회식 참석 못할 것 같습니다.,0,"['오늘', '회식', '참석', '못', '하', 'ᆯ', '것', '같', '습니다', '.']"
1354,야 무슨 말 좀 해봐,0,"['야', '무슨', '말', '좀', '하', '어', '보', '어']"
1355,무슨 말 해야될 지 모르겠어,0,"['무슨', '말', '하', '어야', '되', 'ᆯ', '지', '모르', '겠', '어']"
1356,예능에서 관련 없는 광고 물품 나오는 거랑 드라마에서 나오는 것 중에서 어느 게 더 나빠?,0,"['예능', '에서', '관련', '없', '는', '광고', '물품', '나오', '는', '거', '랑', '드라마', '에서', '나오', '는', '것', '중', '에서', '어느', '것', '이', '더', '나쁘', '어', '?']"
1357,예능은 그나마 맛있어 보이게 포장이라도 하거나 대놓고 광고 상품이라고 말하는데,0,"['예능', '은', '그나마', '맛있', '어', '보이', '게', '포장', '이', '라도', '하', '거나', '대놓고', '광고', '상품', '이', '라고', '말', '하', '는', '데']"
1358,일상다반사로 일어나고 드물게 잡힘.,0,"['일상다반사', '로', '일어나', '고', '드물', '게', '잡히', 'ᆷ', '.']"
1359,먹는 자유도 뺏어가려나봐,0,"['먹', '는', '자유', '도', '뺏', '어', '가', '려나', '보', '어']"
1360,"요즘, 코로나 백신 맞고 죽는 사람도 많아져서 백신 맞는 게 무서워.",0,"['요즘', ',', '코', '로', '나', '백신', '맞', '고', '죽', '는', '사람', '도', '많', '어', '지', '어서', '백신', '맞', '는', '것', '이', '무섭', '어', '.']"
1361,유럽인들이 너무 잘 생겨서 부담스럽냐?,0,"['유럽인', '들', '이', '너무', '잘', '생기', '어서', '부담', '스럽', '냐', '?']"
1362,주문하는 거 어렵지 않아?,0,"['OO', '좋', '어', '하', '어', '?', '주문', '하', '는', '거', '어렵', '지', '않', '어', '?']"
1363,인정 거기는 물어보는게 생각 좀 하고 가야해..,0,"['인정', '거기', '는', '물어보', '는', '것', '이', '생각', '좀', '하', '고', '가', '어야', '하', '어', '..']"
1364,설명도 없이 대답 해달라고 해서 좀 무섭더라.,0,"['설명', '도', '없이', '대답', '하', '어', '달', '라고', '하', '어서', '좀', '무섭', '더라', '.']"
1365,너는 일단 사과를 먹으면 안된다고 했어.,0,"['너', '는', '일단', '사과', '를', '먹', '으면', '안', '되', 'ᆫ다고', '하', '었', '어', '.']"
1366,도대체 누가?,0,"['도대체', '누구', '가', '?']"
1367,의사가 말이야.,0,"['의사', '가', '말', '이', '야', '.']"
1368,의사가 의사답지 못하구나.,0,"['의사', '가', '의사', '답', '지', '못하', '구나', '.']"
1369,사과 먹지마라.,0,"['사과', '먹', '지', '말', '어라', '.']"
1370,남자 교사들은?,0,"['남자', '교사', '들', '은', '?']"
1371,세계가 옳은 방향으로 돌아가고 있는 것 같아,0,"['세계', '가', '옳', '은', '방향', '으로', '돌아가', '고', '있', '는', '것', '같', '어']"
1372,너 페미에 대해 어떻게 생각함?,0,"['너', '페미', '에', '대하', '어', '어떻', '게', '생각', '하', 'ᆷ', '?']"
1373,죄송합니다 저는 지금 직장이 좋아서요,0,"['죄송하', 'ᆸ니다', '저', '는', '지금', '직장', '이', '좋', '어서', '요']"
1374,야너도 타투 햇냐?,0,"['야', '너', '도', '타투', '하', '엇', '냐', '?']"
1375,야 요즘 다 타투 한두개씩은해,0,"['야', '요즘', '하', '다', '타투', '한', '두', '개', '씩', '은', '하', '어']"
1376,팔로워 수에 따라 다른데 계정 링크 한 번 보내주세요,0,"['팔', '롭', '어', '수', '에', '따르', '어', '다르', 'ᆫ데', '계정', '링크', '한', '번', '보내', '어', '주', '세', '요']"
1377,한번 보시고 견적 내서 알려주세요,0,"['한', '번', '보', '시', '고', '견적', '내', '어서', '알리', '어', '주', '세', '요']"
1378,저 연예인 커플은 누가 이득이지,0,"['저', '연예인', '커플', '은', '누구', '가', '이득', '이', '지']"
1379,요즘에 무인 편의점 많이 늘어난다며?,0,"['요즘', '에', '무인', '편의점', '많이', '늘어나', 'ᆫ다며', '?']"
1380,점점 편의점 알바가 할 일이 줄어든다,0,"['점점', '편의점', '알바', '가', '하', 'ᆯ', '일', '이', '줄어들', 'ᆫ다']"
1381,그거는 엄청 잘된거지,0,"['그거', '는', '엄청', '잘', '되', 'ᆫ', '거지']"
1382,"사회가 발전하는 건 좋은데, 일자리 줄어드는 건 좀 그래",0,"['사회', '가', '발전', '하', '는', '거', 'ᆫ', '좋', '은데', ',', '일자리', '줄어들', '는', '거', 'ᆫ', '좀', '그렇', '어']"
1383,진작에 없어졌어야 할 일자리야,0,"['진작에', '없', '어', '지', '었', '어야', '하', 'ᆯ', '일자리', '야']"
1384,지난번 일로 세탁비 드리러 왔습니다.,0,"['지난번', '일', '로', '세탁', '비', '드리', '러', '오', '었', '습니다', '.']"
1385,기다리다가 잠이 들었을 뿐 다른 의도는 없었습니다.,0,"['기다리', '다가', '잠', '이', '들', '었', '을', '뿐', '다른', '의도', '는', '없', '었', '습니다', '.']"
1386,학원 가기 싫다,0,"['학원', '가', '기', '싫', '다']"
1387,아 공부하는데 졸려 죽겠다.,0,"['아', '공부', '하', '는', '데', '졸리', '어', '죽', '겠', '다', '.']"
1388,야 삼수하고 있으면 졸려도 참아야지.,0,"['야', '삼수', '하', '고', '있', '으면', '졸리', '어도', '참', '어야지', '.']"
1389,졸린 걸 어떻게 참아.,0,"['졸리', 'ᆫ', '거', 'ᆯ', '어떻', '게', '참', '어', '.']"
1390,울 엄마도 뭐라 안 하는데 왜 그래,0,"['울', '엄마', '도', '뭐', '이', '라', '안', '하', '는', '데', '왜', '그렇', '어', 'ㅠㅠ']"
1391,저 아이템만 먹으면 완성이다!,0,"['저', '아이템', '만', '먹', '으면', '완성', '이', '다', '!']"
1392,너 게임 티어 브론즈라며?,0,"['너', '게임', '티어', '브론즈', '이', '라며', '?']"
1393,이번에 승급전 망해서 그렇게 됐어,0,"['이번', '에', '승급', '전', '망하', '어서', '그렇', '게', '되', '었', '어']"
1394,여행 가고 싶다.. 저번에 갔을 때 진짜 재밌었는데,0,"['OO', '여행', '가', '고', '싶', '다', '..', '저번', '에', '가', '었', '을', '때', '진짜', '재밌', '었', '는데']"
1395,좀 당황스럽네,0,"['이거', '가지', '고', '나', '가', '이렇', '게', '욕', '을', '먹', '어야', '하', '나', '?', '좀', '당황', '스럽', '네']"
1396,이번에도 산불 난 거 꽁초가 원인이었다고 그러더라,0,"['이번', '에', '도', '산불', '나', 'ᆫ', '거', '꽁초', '가', '원인', '이', '었', '다고', '그러', '더라']"
1397,아 나도 그거 기사 봤어,0,"['아', '나', '도', '그거', '기사', '보', '었', '어']"
1398,가을 겨울에는 건조하니까 조심해야지,0,"['가을', '겨울', '에', '는', '건조', '하', '니까', '조심', '하', '어야지']"
1399,작은 불씨도 다시 보자는 말이 괜히 나온 게 아니야,0,"['작', '은', '불씨', '도', '다시', '보', '자는', '말', '이', '괜히', '나오', 'ᆫ', '것', '이', '아니', '야']"
1400,그러니까 조금만 조심하면 될 텐데 말이야,0,"['그러니까', '조금', '만', '조심', '하', '면', '되', 'ᆯ', '터', '이', 'ᆫ데', '말', '이', '야']"
1401,불교식으로 화장이 답입니다,0,"['불교식', '으로', '화장', '이', '답', '이', 'ᆸ니다']"
1402,세상 진짜 좁음,0,"['세상', '진짜', '좁', '음']"
1403,내가 넌 줄 아냐?,0,"['나', '가', '너', 'ᆫ', '줄', '알', '냐', '?', 'ㅋㅋ']"
1404,저 사람이 입은 카디건 정말 예쁘지 않아?,0,"['저', '사람', '이', '입', '은', '카디건', '정말', '예쁘', '지', '않', '어', '?']"
1405,개성은 존중해 줘야지,0,"['개성', '은', '존중', '하', '어', '주', '어야지']"
1406,서로 좋아하는 스타일이 다르긴 하지,0,"['서로', '좋아하', '는', '스타일', '이', '다르', '기', 'ᆫ', '하', '지']"
1407,그래 어떤 사람에게는 예뻐 보인다고,0,"['그래', '어떤', '사람', '에게', '는', '예쁘', '어', '보이', 'ᆫ다고', '!!']"
1408,나 이번에 학점을 잘 못 받아서 슬프다.,0,"['나', '이번', '에', '학점', '을', '잘', '못', '받', '어서', '슬프', '다', '.']"
1409,저게 자기들 맘에 드나봐.,0,"['저것', '이', '자기', '들', '맘', '에', '들', '나', '보', '어', '.']"
1410,전기요금 10배 뛸 수 있는데 맞는거냐 이거,0,"['전기', '요금', '10', '배', '뛰', 'ᆯ', '수', '있', '는', '데', '맞', '는', '거', '이', '냐', '이거', 'ㅋㅋ']"
1411,전기 테마주 찾으러 간다,0,"['전기', '테마주', '찾', '으러', '가', 'ᆫ다']"
1412,너 요즘 TV 뭐봐?,0,"['너', '요즘', 'TV', '뭐', '보', '어', '?']"
1413,나 TV를 잘 안 봐,0,"['나', 'TV', '를', '잘', '안', '보', '어']"
1414,에효 그만하자 지친다,0,"['에효', '그만', '하', '자', '지치', 'ᆫ다']"
1415,나도 깜짝 놀랐어.,0,"['나', '도', '깜짝', '놀라', '었', '어', '.']"
1416,너 말 되게 심하게 한다,0,"['너', '말', '되게', '심하', '게', '하', 'ᆫ다']"
1417,배고파죽것네 벌써몇시간째고,0,"['배고프', '어', '죽', '것', '네', '벌써', '몇', '시간', '째', '고']"
1418,온다온다 하면서 안오네 원래 이런스탈이가,0,"['오', 'ᆫ다', '오', 'ᆫ다', '하', '면서', '안', '오', '네', '원래', '이런', '스탈', '이', '가']"
1419,지금 한두번이 아이다 약속어기는거,0,"['지금', '한두', '번', '이', '아이', '다', '약속', '어기', '는', '거']"
1420,우리끼리 먼저먹고있자 이라지말고,0,"['우리', '끼리', '먼저', '먹', '고', '있', '자', '이', '이', '라', '하', '지', '말', '고']"
1421,왜 비싼 카페가면 여자들 밖에 없을까??,0,"['왜', '비싸', 'ᆫ', '카페', '가', '면', '여자', '들', '밖에', '없', '을까', '??']"
1422,커피마시러 간게 아니라 사진을 찍으러 간거구만,0,"['커피', '마시', '러', '가', 'ᆫ', '것', '이', '아니', '라', '사진', '을', '찍', '으러', '가', 'ᆫ', '거', '이', '구', '만']"
1423,야 축구하러가자,0,"['야', '축구', '하', '러', '가', '자']"
1424,별로 안하고 싶어 밖에 덥다.,0,"['별로', '안', '하', '고', '싶', '어', '밖', '에', '덥', '다', '.']"
1425,여경이 피해자의 아이를 안아주는 모습이 감동적이다,0,"['여경', '이', '피해자', '의', '아이', '를', '안', '어', '주', '는', '모습', '이', '감동', '적', '이', '다']"
1426,아 얘는 다 좋은데 너무 성격이 안 좋아,0,"['아', '얘', '는', '다', '좋', '은데', '너무', '성격', '이', '안', '좋', '어']"
1427,나도 안 그래도 그럴까 생각중이야,0,"['나', '도', '안', '그렇', '어도', '그러', 'ᆯ까', '생각', '중', '이', '야']"
1428,남의 사랑에 관여하지 마라,0,"['남', '의', '사랑', '에', '관여', '하', '지', '말', '어라']"
1429,왜 저 친구는 상을 받을만한테,0,"['왜', '저', '친구', '는', '상', '을', '받', '을', '만', '하', 'ᆫ', '테']"
1430,하트는 받고 싶고 팔로워도 늘리고 싶어서..,0,"['하트', '는', '받', '고', '싶', '고', '팔', '롭', '어도', '늘리', '고', '싶', '어서', '..']"
1431,해봐 해봐 꼭 말 못하는 애들이 이상한 말 하더라,0,"['하', '어', '보', '어', '해보', '어', '꼭', '말', '못', '하', '는', '애', '들', '이', '이상', '하', 'ᆫ', '말', '하', '더라']"
1432,나 여기서 밥먹기 싫어요 다른데 가요,0,"['나', '여기', '서', '밥', '먹', '기', '싫', '어요', '다른', '데', '가', '어요']"
1433,왜요? 여기 되게 유명한 맛집인데…,0,"['왜', '요', '?', '여기', '되게', '유명', '하', 'ᆫ', '맛', '집', '이', 'ᆫ데', '…']"
1434,그래도 위험하다고 생각하지 않니?,0,"['그래도', '위험', '하', '다고', '생각', '하', '지', '않', '니', '?']"
1435,위험하다고 모든 걸 금지한다면 미끄럼틀 타는 것도 금지해야 돼.,0,"['위험', '하', '다고', '모든', '거', 'ᆯ', '금지', '하', 'ᆫ다면', '미끄럼틀', '타', '는', '것', '도', '금지', '하', '어야', '되', '어', '.']"
1436,난 나만 마시면 돼서 전혀 상관 없던데,0,"['나', 'ᆫ', '나', '만', '마시', '면', '되', '어서', '전혀', '상관', '없', '던데']"
1437,요즘은 대부분 걍 마실 사람 마시고 안 마실 사람 안 마셔도 상관 없는 분위기인 듯?,0,"['요즘', '은', '대부분', '걍', '마시', 'ᆯ', '사람', '말', '시', '고', '안', '마시', 'ᆯ', '사람', '안', '마시', '어도', '상관', '없', '는', '분위기', '이', 'ᆫ', '듯', '?']"
1438,남의 물건을 훔쳐?,0,"['남', '의', '물건', '을', '훔치', '어', '?']"
1439,훔친 거 아니라니까.,0,"['훔치', 'ᆫ', '거', '아니', '라니까', '.']"
1440,어저께 나 어디에 있는지 봤어?,0,"['어저께', 'OO', '어디', '에', '있', '는', '지', '보', '었', '어', '?']"
1441,소개팅 좀 해줘,0,"['소개팅', '좀', '하', '어', '주', '어']"
1442,차라리 그냥 해 주기 싫다고만 말해라,0,"['차라리', '그냥', '하', '어', '주', '기', '싫', '다고', '만', '말', '하', '어라']"
1443,거기 주사맞은 곳이라고 만지지마.,0,"['거기', '주사', '맞', '은', '곳', '이', '라고', '만지', '지', '말', '어', '.']"
1444,아 몰랐어 미안해.,0,"['아', '모르', '었', '어', '미안', '하', '어', '.']"
1445,다음 대통령 진짜 누구 뽑지,0,"['다음', '대통령', '진짜', '누구', '뽑', '지']"
1446,흠.. 난 아직 잘 모르겠다,0,"['흠', '..', '나', 'ᆫ', '아직', '잘', '모르', '겠', '다']"
1447,이러면 똑같지 않음?,0,"['이러', '면', '똑같', '지', '않', '음', '?']"
1448,글만 봐서는 괜찮은것 같은데,0,"['글', '만', '보', '어서', '는', '괜찮', '은', '것', '같', '은데']"
1449,왜 무슨일 있었냐?,0,"['왜', '무슨', '일', '있', '었', '냐', '?']"
1450,아니 그냥 사람들 너에 대한 인식이 너무 안좋아서,0,"['아니', '그냥', '사람', '들', 'OO', '에', '대하', 'ᆫ', '인식', '이', '너무', '안', '좋', '어서', '..', 'ㅋㅋ']"
1451,저 부장 아들 사고쳤데,0,"['저', '부장', '아들', '사고', '치', '었', '데']"
1452,너는 취미가 뭐야?,0,"['너', '는', '취미', '가', '뭐', '이', '야', '?']"
1453,나 시 쓰는거 좋아해,0,"['나', '시', '쓰', '는', '거', '좋아하', '어', 'ㅋㅋ']"
1454,그냥 손잡고 다니고 그러더라,0,"['그치', 'ㅋㅋㅋ', '그냥', '손잡', '고', '다니', '고', '그러', '더라']"
1455,야 아무리 그래도 죽으라고 저주는 하지 마라,0,"['야', '아무리', '그렇', '어도', '죽', '으라고', '저주', '는', '하', '지', '말', '어라']"
1456,당황스럽네,0,"['당황', '스럽', '네', '.', '언제', '나', 'ᆯ', '보', '었', '다고', '반말', '이', '세요', '?']"
1457,아 이번에 새로운 영화 라인업 봤나?,0,"['아', '이번', '에', '새롭', '은', '영화', '라인업', '보', '었', '나', '?']"
1458,야 얘는 도대체 어떻게 자꾸 티비에 나와?,0,"['야', '얘', '는', '도대체', '어떻', '게', '자꾸', '티비', '에', '나오', '어', '?']"
