,0,1
12647,한녀는 패야 말을 듣지,1
12648,근데 남자친구 있지않았어?,0
12649,"메퇘지 모아놓고 '무궁화 꽃이 하며' 탕탕탕하면, 바닥에 기름이 쫙 흐를텐데ㅋㅋㅋ",1
12650,마라톤 귀화 선수는 완주도 못하고 중간에 기권했네?,0
12651,페도충이 말이면 단 줄 아냐?,2
12652,졸린 걸 어떻게 참아.,0
12653,진짜 공감 능력도 지능 순이다,0
12654,자기가 살아온 방식이 전부 맞는 줄 안다니깐,0
12655,문빠들은 이래서 답이 없는 쓰레기야. 재활용도 못할 인성 쓰레기들 다 바다에 매장시키고 싶다.,1
12656,너가 괜찮으면 뭐 어쩔래 니 입에서 글레 빤 하수구 냄새 나는데 개 독함 개그튼 련아,1
12657,그래서 다음엔 안만나려고,0
12658,여자 집이 진짜 족창나게 더럽네,1
12659,그냥 평생 그렇게 모태솔로 아다로 살아야지.,2
12660,걔는 실리콘 넣은 가슴이 뭐 자랑스럽다고 다 보여주냐?,2
12661,손가락 썰어버리기 전에 다들 아봉,1
12662,허벌년 너는 졷만 크면 좋다고 물고 빨고 똥개 마냥 따라댕기잔아,2
12663,차관 우산 씌워 준 걸로 왜 난리야,0
12664,갑자기 니가 가진 위장병을 왜 여기에 얹어,0
12665,내가? 무슨말 했는데,0
12666,느금보다 예쁘면됐잖아,1
12667,산책로인데 아니 7ㅐ새77ㅣ 산책 시키는 련놈들이 똥 싸지르면 안치우 잖아 ;,1
12668,피도 눈물도 없는 임산부 혐오범이네.,1
12669,음... 그 짓은 네가 더 실감나! 그러니깐 오늘 하루 나를 너 안에 넣어도 돼?,2
12670,아 뭐 어쨌든 하면 되잖아,0
12671,야 나 오늘 꾸미고 왔는데 어때?,0
12672,어쨋튼 훈훈한 딸정,2
12673,불륜현장 걸리는 애들은 맨날 따먹을려고 저지르는건가,2
12674,너 페미냐? 왜 그런 말을 해?,0
12675,넌 살이 문제가 아니라 존못 와꾸가 문제야,1
12676,옛날에 억지로 남자들만 낳았잖아,0
12677,집값올랐다고 징징거리는 놈들 다 그지들이지.,1
12678,특수안경 껴야 가슴 보일듯; 가슴에 검포도 두개있는데?,2
12679,그 유명 배우도 스캔들로 아직도 얘기 나오는데 이제 막 빛 본 얘가 재기하겠냐?,0
12680,둘다 몸파는여자들 아니냐??,2
12681,ㅋㅋㅋ 너 같은 마인드로는 다음생도 걍 쌉망함 열심히 해봐 좀 하나를 하더라도,1
12682,엉덩이도 크고 진짜 개이득이지,2
12683,말로 이야기 하셔도 충분합니다.,0
12684,미칑련놈들 집에나 쳐박혀 있지 왜 돌아다니고 지랄인데 진짜 다 듸져라,1
12685,부장한테 뒷꾸녕 내어주고 올라갔나봄 ㅋㅋ,2
12686,이 여자 SNS에서 유명하대,0
12687,어차피 멸종할 거 미리 싹 다 잡아 죽이는건 어때,1
12688,드디어 아다때겠네 ㅋㅋㅋ,2
12689,와 역시 쌉돼지련은 남다르다 ㅋㅋ 너는 씻빨 말할때도 그냥 꿀꿀 거려야 되는거 아님?,1
12690,꼴페미 어서오고,1
12691,야 넌 왜 나 빼놓고 밥을 다 먹었냐?,0
12692,그걸로 백신 부작용 보상하자,0
12693,영원한 건 없다,0
12694,너무 좋아,0
12695,요즘 드라마 뭐 보는 거 있어?,0
12696,아 더러워 아무리 브래지어라도 속옷을 매일 갈아입어야지 젖에는 땀 안 차고 안 더러워지냐?,2
12697,어떻던데?,0
12698,무서워서 말도 못 걸겠어,0
12699,그래서 윗머가리들이 발광 똥꼬쑈로 개돼지들 통제 하려고 그러잖아,1
12700,이 만화 생각보다 재미있네,0
12701,이번 크리스마스에 뭐 할 거야?,0
12702,차가 막혀서 늦었어.,0
12703,괜한 짓 말고 오나홀이나 쓰셈ㅋㅋㅋㅋ,2
12704,치킨 10마리 시킬껀데 쿠폰 안받고 1마리 더 안보내 주나요,0
12705,사실 나는 캐나다에서 태어나서 모국어가 영어야.,0
12706,성범죄자들 뚝베기를 쳐서 OO 한복판에 걸어놔야 하는데,1
12707,화재나면 경보기 바로 울리나?,0
12708,그런 애들 따로 구별해서 싹다 중국으로 추방하고 싶어.,1
12709,사람이 도망가도 곰이 더 빨라서 다 쫓아온데,0
12710,이 사람 어때? 너무 예쁘지 ... 요즘 빠졌어,0
12711,말 좀 가려서 하시죠?,0
12712,아니 정수기도 없어?,0
12713,와 강아지 개 귀엽네,0
12714,남자 생식기가 분위기 타고 여자 생식기 왔다갔다 하는거 개꿀이노,2
12715,요즘에도 그런 애가 다 있어?,0
12716,요즘 시대에도 도둑이 있어?,0
12717,ㅋㅋ그거 찍을 시간에 그냥 영정사진이나 찍어라 너네는 못생겨서 지나가다 칼빵 맞을 각이니깐,1
12718,얼른 싸서 결혼해라.,2
12719,골벵이 데리고 나가서 앞뒤로 오지게 박아줬지,2
12720,자꾸 알짱거리면 너 죽여버릴지도 몰라.,1
12721,나도 봤었는데 진짜 그렇더라,0
12722,아스팔트 껌딱지 같은 가슴이 ... 이게 여자라고 할 수 있냐?,2
12723,ㅇㅇ 한 번 개패듯 패면 말 잘들어,1
12724,그럼 다 총살시켜버려,1
12725,ㅋㅋㅋ 조심해 그런 애들 다 에이즈 걸려있어,2
12726,너네 엄마 장례식장 가게 해 줄까?,1
12727,보고 판단해줄게,0
12728,네 덕분에 오랜만에 오함마 손맛 한번 보자.,1
12729,무슨 뜻이냐?,0
12730,공무원 준비를 하라고?,0
12731,OO 연봉이 의외로 적네,0
12732,토막 내서 개사료로 써도 시원치 않을 애들이야,1
12733,1년 넘은 사건이 왜 이제 터뜨려졌지,0
12734,나 그냥 집에 가서 쉴래,0
12735,듸질라면 니가 듸지지 내가 듸지냐 시발놈아?,1
12736,힘들어서 못하겠어요.,0
12737,아 진짜 한남들 극혐이다 꼬치 망치로 패야해ㅋㅋ,2
12738,그런 애들은 핸드폰이랑 에어콘 못 쓰게 해야 된다,0
12739,근데 의외로 그런 애들이 벗겨놓으면 별로 일 수 있어,2
12740,진짜 복날 처럼 개 패다가 지 듸지는거 눈으로 직접 쳐 봐야됨,1
12741,지도 OO하면서 선 긋는 거 개웃긴다,0
12742,이분 누구시냐 너무 아름다우신데,0
12743,패배도 인정할 줄 알면 괜찮을 수 있는데 말이지,0
12744,와 그래도 남의 것 마음대로 쓰는 건 도둑련들 아니야? 너 개념 없다,1
12745,아 수업 듣기 싫다,0
12746,요즘은 결혼 못 해도 잘만 살아,0
12747,사회는 약자를 보호할 의무가 있는거야,0
12748,다 내주더라도 탱탱한 거 안고 살면 좋나보네,2
12749,범죄자인 것도 모르고 멍청하게 넘어간 거 아닐까,0
12750,은혜에감사드립니다,0
12751,한남들은 바이브레이터라도 달았냐 틈만나면 자들자들,2
12752,출근 안하는 차 먀냥 휘발유차가 전기차 구역에 거의 뭐 지정석처럼 이용하시길래요,0
12753,무슨 내용이길래?,0
12754,저 연예인은 왜 군대 안 감?,0
12755,저의 추잡한 보지에 주인님의 꼬튜를 박아주세요,2
12756,여자가 머리 굴려서 계산기 딱 돌리고 콘돔 바늘로 뚫었겠지,2
12757,여자는 벗겨놓고 보면 배가 가슴보다만 안 나오면 다 먹을만 하다,2
12758,오늘 내 스타일 어때?,0
12759,성형 괴물 길거리에 좀 안 나왔으면 좋겠다,0
12760,헐 대박이다. 고치 수건들 진짜 잡아서 다 고자로 만들어야 함,2
12761,너무 비하하는거 아님?,0
12762,와 오늘 결혼하는 애들 나이차이가 얼마나 난다고?,0
12763,그래도 한달에 한번은 간다,0
12764,얘 한동안 예능에 자주 나왔던 애잖아,0
12765,이번 사태를 정말 객관적으로 보면 알 거다,0
12766,저거봐라 진짜 쌉돼지련이 걸어다님,1
12767,여자들 눈 높아지면서 남자들 의리도 다 사라진 듯 의리없고 그냥 봊이들한테 점수따기 바쁘지ㅋㅋ,2
12768, 영화 봤어? 와 진짜 슬퍼 어제 새벽에 보고 엄청 울었잖아,0
12769,그거봄? 비트코인으로 월급받는다던데,0
12770,변명도 맨날 비슷해 집에두고왔어요 사진은 안될까요 저원래여기서 사는데 ㅋㅋ,0
12771,여자 반전은 침대에서 나오는 거야,2
12772,"너의 옷도, 너의 보G도 내가 빨아줄게",2
12773,안돼 나 오늘 친구 만나기로 함,0
12774,화장실에서 뒤치기 하니까 아가씨들이 빡친 거 아니냐.,2
12775,저런 짓 하는 것들 옆차기로 복부 자궁 파열시키고 싶다.,1
12776,네가 모든 사람의 의견을 들어본 거야? 네가 일반화하고 있다는 건 알 것 같아.,0
12777,아예 밖에 못 나가게 발목도 분질러야지,1
12778,"이 싸이코야, 아무리 아이돌 노래가 싫어도 그건 에바잖아.",1
12779,히잡? 그 외국 여성분들이 쓰시는 천 같은거 말하는거지?,0
12780, 을 쓰는게 맞지,0
12781,와 저 누나 진짜 오랜만이다 크으 어릴 때 참 좋아했지 여전히 아름다우셔,0
12782,니 인생은 개시발이야,1
12783,여자한테 젖이크네 모유수유잘되겠네 했다가 어떻게될까?,2
12784,힘만 세고 기술이 없으면 싸움 못하지,0
12785,와... 너도 머리통 빈 욜로무새였어?,1
12786,그러게 어떻게 같은 나라에 쟤들이 있는지 이해할수가 없다 여자들은 그냥 다 따먹고 버려야겠다 가끔식 샌드백으로 좀 쳐주고,2
12787,깜둥이들 마스크 안쓰고 다닐 때마다 진짜 줘 패고싶다,1
12788,신호위반한 오토바이 운전자가 숨졌대,0
12789,여자 후다 소음순 늘어진 거보고 불고기라고 한다매?,2
12790,뭐 췌장? 영화 제목 쥰나 웃기네 니 잦이가 먹고싶어라는 영화는 없냐?,2
12791,캣맘들 역겨움 진짜,0
12792,"서로서로 쳐 죽여서 다 없어지길 바란다,",1
12793,근데 네 현실은 방구석 딸잡이ㅋㅋ가서 엄마 쭈쭈나 빨아라,2
12794,말꼬리 잡고 늘어지는 뽄새가 딱 고졸충이네,1
12795,저 여자 몸매 봐봐 박살난다,2
12796,ㅇㅇ 진짜 인실좆마렵다,1
12797,어째든간 작작히 처묵고다니라 여자 엥가이 따묵고,2
12798,이번 주는 제발 집에서 쉬자,0
12799,어 저기 니 여친 지나간다,0
12800,난 내가 더 시끄러워서 주변 소음이 잘 안들려,0
12801,이 사진 좀 봐봐.,0
12802,그런사람 오면 비위 거스르지 말자구.,0
12803,가슴은 없어도 밑에는 벌어져 있잖아,2
12804,나도 그딴 소리하는 너 죽여놓고 참회하면서 조용히 살면 되는 거냐?,1
12805,강간범 실형 난거 봤어?,0
12806,능지 수준이 그정도면 도태돼서 죽을 일만 남았지,1
12807,군대에서 폭행 사건이 또 일어났대.,0
12808,내가 여기 관두면 바로 노동청에 신고한다,0
12809,대한민국은 그냥 중국이냐,0
12810,오 빡통가리 내가 너 금리 개념 아는지 모르는지 테스트한건데 통과했네,1
12811,땡큐는 무슨 우리나라 게임 회사 다 망하는 건데,0
12812,어린 애는 돈이나 뺏고 기도 빨아가.,2
12813,원래 뺏어먹는 게 맛있긴 하지.,0
12814,그러게 무슨일이지 이게,0
12815,그래야 바지든 치마든 다 잘어울리지 매끈하게,2
12816,코로나 땜에 야외에서 술 처먹는다는 련들은 머갈이에 싱크홀 난 거 같음,1
12817,하긴 그거말고는 이렇게 빨리 결혼 할 리가 없기는 해 ㅋㅋ,0
12818,OO이야 말로 아주 쇼쟁이지 지금이라도 좌파들 다 사살해라,1
12819,ㅋㅋㅋ홍어 택배 줄줄이 만든 사진 보고 진짜 시원하더라,1
12820,안 그러면 확 부셔버릴 거야.,1
12821,그거 다 성적어필 하고 몸좋고 돈많은 남자들이랑 한번 해보려는 허벌들이 잖아 ㅋㅋ,2
12822,발정난 암캐같은 나를 감당할 자신 있어?,2
12823,어제 남자친구랑 모텔 가서 종일 성관계한 게 분명함,2
12824,사무실 분위기 흐려서 정말 죄송합니다.,0
12825,"야, 그깟 피규어 가지고 부들대는 걸 보니 넌 찐따 오타쿠 맞구나? 쯧쯧.",1
12826,걔 이번에도 탑5 들엇더라,0
12827,전쟁터지면 연예인부터 다 따먹으러 갈거야,2
12828,모가지 비틀어서 숨통 끊어 놔야 조용해져,1
12829,가난한 애한테 애인 뺏겼냐 열폭하네 ㅋㅋㅋㅋㅋㅋㅋ,0
12830,여자애들 나대는 거 보면 패고 싶네,1
12831,저런 애들은 그냥 머리 가운데 쪼개서 엉덩이로 만들어야지,1
12832,"친구 엄마에게 이런 말하기는 미안한데, OO 엄마 엄청 이쁘시더라",0
12833,자기 손으로 주물럭거리면서 헐떡거리는 거 역겨워,2
12834,어떻게든 죳물 한발 빼고 싶어서 헐떡거리잖아,2
12835,어 쭈물러도돼 난 니가슴을 완전 뭉게버릴꺼야,2
12836,아니 매장에서 직접 산 건데?,0
12837,골뱅이 찔러줌?,2
12838,걸뱅이야? 평생 고액권은 만져본 적도 없겠다?,1
12839,밤 10시 이후 혼자 돌아다니는 여자들 무차별 자궁폭격해야지,2
12840,한국에서 백날 열심히 환경 운동 해봤자 소용이 없어.,0
12841,그 및힌냔이 당해야지; 너가 무슨 잘못이야? 진짜 정신나간 사장은 벌 받아야해;,1
12842,ㅋㅋ그냥 침으로 눈까리 찌르셈 사망하는 혈자리 이런 건 없음 ?ㅜㅜ,1
12843,그런 고민을 왜 함? 줄라 볍시같다 그냥 손절 쳐,1
12844,식칼로 머리랑 장기를 세게 내려 찍어서 도려낸 뒤에 너한테 선물해줄게,1
12845,뇌절치네 어미뒤진년,1
12846,세상에 마른 체질은 없나봐.. 나 최근에 치킨 엄청 먹었더니 살 쪘어 ㅜ,0
12847,저런애인이 니 물도 빼줌?,2
12848,야 너네 학원 선생님들 잘 가르쳐?,0
12849,영원한 비밀은 없어요. 그런다고 사람들이 속을 것 같아요?,0
12850,지도 지 삶이 열라 답이 없었겠지,0
12851,그런 노친네와는 어차피 대화가 안 되니 빠따로 이빨 부셔야 댐. 어버버거리게...,1
12852,껌 한 번 잘못 씹었다고 인스타에 아주 난리가 났구나,0
12853,그니까 ㅋㅋ 방송하는 애들이 더 웃겨 꺄르륵 거리면서 시청자들이랑 같이하던데 만나서 정모도 다지는거아냐?,0
12854,너 과제는 다하고 가냐,0
12855,서울 시내 절에 있는 승려들이나 그러지 아직도 산속 사찰에서는 다 채식함,0
12856,다이를 함 깨는 거지.,1
12857,차량수준과 머가리수준은 비례하지 않는다는 걸 보여주네,1
12858,조만간 우리집 놀러와서 내 여동생 따 먹든가 ㅋㅋ,2
12859,걔네 둘 결국 또 다시 만난댄다.,0
12860,진짜 이리 저리 뒹군 근본도 없는 것 만나느라 고생 많았다,2
12861,지들끼리 랄부 만져주며 위로해줘라 ㅋㅋㅋ,2
12862,그 와꾸에 보빨남이라도 해야 먹고 살지 이해는 간다,2
12863,"응, 나는 그래서 지금 내 처지에 만족해.",0
12864,같이 잘 때 한번씩 시무룩한다.,2
12865,니목젓에 갓다박는게 목가치지 사가치처럼,2
12866,개한테 박히려고 키우는 년 조내 많아.,2
12867,꼴페미들 이제는 하다하다 여유증 남자한테 질투하냐?,1
12868,여기 보면 성씨 유래가 적혀있어,0
12869,무슨 소리야 그게?,0
12870,아니 요새 친구들이 인스타 스토리 왜 이렇게 많이 올리지? 넘기기 힘들다,0
12871,집에 많은데 왜 사.,0
12872,웃기고있네 남친 5명인 허벌창 년이 대다수일걸,2
12873,가방에 먼지 너무 더러워.,0
12874,너무 좋지~,0
12875,흉기로 협박하고 가족 위협하더니 이런 악마들은 면상 공개하고 사형시켜라,1
12876,와 뭔데 옷 파인거봐라 빨통 대박,2
12877,그냥 물어보는 거잖아. 여자를 좋아하니까 레즈인 거 아니냐고.,0
12878,다음부턴 안 늦을게.,0
12879,음주운전은 처벌이 강화가 잘 안되는 이유가 뭘까,0
12880,기레기 가족 똑같이 죽여버려도 정당방위 아님? 눈에는 눈 이에는 이.,1
12881,너는 키가 좀 큰 편이다.,0
12882,OO엔 깊이가 없고 마케팅으로 승리한거래,0
12883, 너도 주변에 있구나 근데 그거 아껴서 뭐해 .. 뭐살라고 그러노,0
12884,너네들이 앨범 구리다고 자꾸 놀리니까 빡쳐서 그러잖아,1
12885,생리할 때 마다 자궁 걍 뜯고 싶다,1
12886,OO을 척살하자!,1
12887,그냥 김치찌개먹어라,0
12888,그럼 가랑이가 365일 열려있는 상태겠네,2
12889,그럼 이벤트 없고 한가할 때는 월급 깍아도 되냐?,0
12890,나 팔아먹었냐 씝자석아? 너부터 갈아마시고 나도 뒤질란다,1
12891,오늘 퀴어 페스티벌 있어서 그렇대,0
12892,여자친구 만드는 것보다 자위가 훨씬 낫지 않냐?,2
12893,가수는 노래로 평가하는 거지. 좋은 곡 있으면 부를 수도 있는 거고.,0
12894,안간지 너무 오래되서 좀이 쑤시네,0
12895,술취한 아저씨 버스에서 난동부리는 중,0
12896,술에다 약을 좀 타 그리고 모텔로 데려가서 니 맘대로 하면되,2
12897,"거기는 빨갱이 노조들 싹다 도륙내고 참수해야, 제정신 차릴 기업이다.",1
12898,양심이 있으시다면 그쪽으로는 취업하지 마시죠,0
12899,걔 첫사랑이 교회오빠래,0
12900,여자도 군대를 가는 게 맞는 듯.,0
12901,이 누나 조개 그대로 나오는 짤 있는데 꼭 봐봐,2
12902,어제 재미있는 아이디어가 생각 났다.,0
12903,일부러 저런거지 뭘 새삼스럽게,0
12904,둘 다 인두로 지지고 지나다니면서 패고싶네,1
12905,랩을 잘하고 못하는 기준이 뭐야??,0
12906,제작 PD하고 의견이 잘 안 맞았데,0
12907,역시 흑인들이 운동능력이 뛰어나긴 해,0
12908,그런 식으로 종에 차별을 두니까 뭐라 하는거지 단체의미 자체는 좋은건데..,0
12909,10억 주면 1년 감옥을 왜 못 감?,0
12910,대놓고 엿먹이는데 모르나 봐. 참 찌질하다.,1
12911,난 그냥 솔직하게 말했을 뿐인데?,0
12912,저 가슴 D컵인데 오늘 떡한번 치실래요?,2
12913,그러니깐 먹방 보는건 좋아하는데 소리내면서 먹으면 그건안봄,0
12914,굳이 헤어질필요 있나 하고싶을때 불러서 따무면되는데,2
12915,저 남자 근육봐,0
12916,야 쟤도 미안해서 그런 거잖아...,0
12917,근데 너무 사귀는 바이브 인거야 ... 아무리봐도,0
12918,내 젖통이니까 넘볼 생각 ㄴㄴ,2
12919,발광 떨지마 왜 웃는 것 가지고도 시비야,1
12920,소속사에서 연애금지라고 했다고 진짜로 믿는 순진한 애들 많구나...,0
12921,더불어썩은당의 부패한 의원들이 딜레마에 빠졌네 쇼라고 길길이 뛸 수밖에,1
12922,자유 운운하면서 독재자 빨아재끼는 새끼들이 더 나아?,1
12923,"한녀들 뒤집어지겠네, 난동은 뭣팔육이하고 피해는 2030이 입고 ㅜㅜ",1
12924,에이 싯팔 청소업체 싹다 바꿔버려야겠어.,1
12925,남편한테 혹시 생식이 아니라 테크닉적 문제가 있었나? ㅋㅋ,2
12926,도대체 얼마나 내세울 게 없길래 그러냐,0
12927,"맨날 하는 소리가 돈, 여자, 성공",0
12928,쉰내나는 한남 붕알 냄새 때문에 죽겟어요,2
12929,형국을 알아야 너같은 놈한테도 짓밟히지 않을 거 아냐,0
12930,심지어 옷 벗기면 껌젖이야 토 쏠려,2
12931,아오 배빵 오지게 날리고 뒤에다가 아기씨 주입하고 싶네,2
12932,사진 보니까 외모고시 합격해서 남자들 많이 후리고 다니겠네,1
12933,전라도 무슨 대학교라고 들었습니다,0
12934,이번에 할부로 새차 뽑았어,0
12935,그래도 시험 보고 합격했는데 뭐.,0
12936,너같은 붕어 두뇌는 이기려야 이길수가 없단다,1
12937,너 잠들었을때 의사가 관장약 넣고 후다 따먹은거야,2
12938,늙은 국회영감들 침 흘리며 좋아했겠지.,2
12939,쟤들 이미 다 여러 번 남자 경험 있을걸?,2
12940,이번에 남자친구 어떰? 젝스 잘 함?,2
12941,나올 수도 있지 뭘 그래,0
12942,아다들이나 보는거지 여친 있으면 절대로 안 보는 게 야동이야,2
12943,하나도 안무섭다,0
12944,사장님. 씨는 어디 갔어요?,0
12945,막 줍다가 잡혀가는거 아니야?ㅋㅋ,0
12946,아무나 붙잡고 박아대고 싶네,2
12947,학생들을 위해 봉사하는 마음으로 장사한다고 인터뷰하던데?,0
12948,쳐맞을 짓을 하니깐 쳐맞지 ㅋㅋ 좀 더 쳐맞고 정신차려야 함,1
12949,나 여친이랑 모텔갈 건데 니가 돈 좀 대줄래?,2
12950,여자들 양심 있으면 제발 화장이라도 하고 다녔으면 좋겠어,0
12951,아니 나 애기 때문에 못 나갈 것 같아.,0
12952,그냥 배고파서.. 아까도 조금 밖에 못먹었고..,0
12953,그치? 갑자기 연락해서 돈달라는건 좀..,0
12954,일본녀들 흑인 맛을 한번 보더니 헬렐레한다.,2
12955,응 너랑 손절할생각에 좋아,0
12956,이유도 논리도 없고 그냥 영상이 없으니까 무혐의라는데,0
12957,너 행색 무슨 일이야,0
12958,나는 둘 중에 고르라고 하면 그냥 후자 할래.,0
12959,그런 말은 예의가 아닌 것 같아 .,0
12960,여자는 몸 대주고 지들은 그게 맞는 대가를 치루는 거야,2
12961,당연히 난 2조,0
12962,너 요즘 TV 뭐봐?,0
12963,"안내견은 반려동물 개념이 아니라 들어가도 되는 걸로 아는데, 그래도 안 되나요?",0
12964,그냥 화형시켜버리면 안 되냐?,1
12965,찌찌파티 해야한다,2
12966,간호사 파업 하는거 보면 뭐하러 공부 열심히 했냐,0
12967,야 꽐라녀 하나 잡았는데 같이 먹으실?,2
12968,아니면 내가 그냥 생매장시켜줄게,1
12969,나이차이도 얼마 안난다면서 왜 다퉜어?,0
12970,졷물받이가 졷물받이 한게 그렇게 잘못인가?,2
12971,나 저기 가끔 가는데 싸고 괜찮음,0
12972,늘그막에 영계 아내 만나서 물고 빨고 부럽네.,2
12973,양녀들 허벅지 보면 풀발하겠노 ㅋㅋ,2
12974,진정한 남자라면 페미들 먹고 버려야 승리자니깐ㅋㅋ 페미련 표정 볼만 하겠누..,2
12975,아니야 얼마전에 총기난사 사건 있었자나?,0
12976,니 딸이 나중에 연예인되면 업소녀라고 불러라,2
12977,옙! 영어 열심히 해서 양남 만나겠습니다.,2
12978,궁금하면 오토바이 타다가 아스팔트에 면상 갈려보든가,1
12979,OO가 특전사 출신이잖아,0
12980,그러게 말이야.,0
12981,아 나 너무 아프다,0
12982,그러게 저거 우리 어렸을 때 유행했던 패션이잖아,0
12983,머리가 아픈거지  꼬돌이가 아픈건 아니잖아요?,2
12984,니가 누워서 다리 벌리고 가만히 있어바.,2
12985,노래 담당 아닐까?,0
12986,배우가 너무 못생겨서 몰입이 안 된다,0
12987,아니면 그냥 랩핑 비용 빼고 환불 오케이?,0
12988,산에 들어가서 조용히 살고싶다,0
12989,일상이지 뭐.,0
12990,TV보면 불쌍한아이들이 너무많아,0
12991,머가리에 뇌가 들어있는건지 궁금하네,1
12992,나는 북한이 너무 싫어,0
12993,연예인들 나와서 지들 사는거 보여줘서 뭐해?,0
12994,노처녀가 히스테리 부리네,1
12995,저 범죄자들 식칼로 배 갈라서 창자 꺼내서 줄넘기하고 싶다.,1
12996,그래서 말인데 너에게 내 모든것을 주고 가련다..,0
12997,요즘 애들 다 그 소리하던데 왜 그래?,0
12998,저런 쓰레기 새싹들 염산 부어서 암매장 해도 무죄다,1
12999,결혼 후 다른남자랑 모텔가고 그랬음,2
13000,그러면서 이상한 소리 지껄이는 유투버는 믿는 무뇌충들,1
13001,너 노래나 한 곡 해봐라.,0
13002,한녀들 인도 배낭여행 많이 간다너니 저것때문이었군.,2
13003,난 그래서 연애 안 하잖아.,0
13004,와.. 나는 동물입양해서 오나홀로 쓰는 사람들인줄 알았음,2
13005,쥬지 똑 떼버려줄까? ㅋㅋ,2
13006,선생님 우리애 때리신거에요?,0
13007,코인이랑 상관없는 말은 삼가해주시기 바랍니다.,0
13008,빨리 코로나 규제 완화되면 좋겠다,0
13009,능력 없어서 원나잇하는 거 알겠는데 돈좀 있으면 사먹어라.,2
13010,분리수거 똑바로 안 하냐,0
13011,아냐 넌 잘못이 없지,0
13012,완전 주무르고 싶게 생겼네,2
13013,헉 그런 일이 있었어?,0
13014,오늘 등교길 너무 힘들었어,0
13015,아 배고파,0
13016,밤마다 혼자 딸치는 네놈보단 나을걸,2
13017,이 남자 저 남자 육변기였을 텐데,2
13018,네가 등신같이 확인 못했으면서 왜 나한체 지랄이야?,1
13019,아는 의사가 그랬어.,0
13020,군대 꿀 빨았다고 자랑처럼 말하는 거 폐급같아,1
13021,쪽지보내서 꼭 콘돔끼고 따먹어라..,2
13022,보이스피싱으로 피해를 입는 사람이 상당하다며?,0
13023,진짜 네 목 물어뜯어버리기 전에 버릇 고쳐라,1
13024,어린 아이들도 있고 노약자들도 계시고,0
13025,몸 좋은 사람 보면 약쟁이라고 하는 사회 부적응자 새끼,1
13026,짝녀 허벅지 엄청 두툼한데 한번만 만져보고 싶다 ㅜㅜ,2
13027,그럼 자취방에서 떡 ㅈㄴ 칠 수 있잖아,2
13028,돈도 없는 거지 ㅅㄲ가 무슨 주제로 비싼 술을 먹으려고 하냐?,1
13029,러시아 여자들이 리얼 예쁨,0
13030,와 교통사고로 사람이 죽었는데 지네 강아지만 챙기고 있네.,0
13031,ㅋㅋ 거지련이네 진짜 거길 빌붙냐,1
13032,이제 다들 무시하는 게 답이다,0
13033,진짜 인정 쟤좀 누가 찔러보라고 해봐,0
13034,왜 내가 뭐라 하니까 띠껍냐?,1
13035,디시인사이드 하는 애들은 뭐하고 살까?,0
13036,이번에 그 여배우 스캔들 난 거 봤어?,0
13037,코시국에 헬스장에서 마스크 벗고 헥헥 거리며 운동하는 인간들은 진짜 박멸해야 함.,1
13038,진짜 패 죽여도 시원치 않을 쿵쾅이들임,1
13039,진짜 개발리는 넘이 또 설치네,1
13040,막상 본인들은 저거 말고 명품 씀,0
13041,술처먹고와서 나 따먹으면서  딴여자이름 부르더라,2
13042,내 어릴 때 사진인데 같이 보자,0
13043,일본이 일제 강점기에 머리채 잡고 부흥시켜줌ㅋㅋ,0
13044,어떻게 두 명밖에 없냐?,0
13045,개솔 깝치는 건 너고,1
13046,아무리 우리가 미국 우방이어도 중국 수출 없으면 당장 먹기 살기 힘들어질 텐데,0
13047,그냥 좋아하는 사람이 겹친것 뿐이에요,0
13048,드럼 좀 그만 치세요.,0
13049,와인도 좋은 포도로 만들어야 좋은 와인이지 뭔 썩은 포도들이 와인 타령,0
13050,부자 증세 해야하는 거 아니냐...,0
13051,운전자만 억울하지 뭐,0
13052,"야, 또 지우개 빌려달란다.",0
13053,하마같이 생긴 게 탐욕 덕지덕지 밥맛떨어져.,1
13054,아 여기 댓글 알바 엄청 많다,0
13055,살 뒤룩뒤룩쳐서 와꾸 좆창났는데도 처먹는게 귀여워?,1
13056,그런 거 잘못 먹으면 탈나니까 조심해,2
13057,저건 말 거기가 아니라 코끼리 거기인데?,2
13058,지금 당장 죽여버리기 전에 당장 나와.,1
13059,진짜 이슬람교에 대한 포용 이야기하는 인간 부터 이슬람의 폭탄 받이로 쓰이길 바란다,1
13060,뭘 소심해지고 쿨한척하고,0
13061,이걸 갈라치기 한다고?,0
13062,그거 보고 나면 더 이상 쉽게 말 못해,0
13063, 게임에 닉네임 더럽게 쓰는 애들 뭐이렇게 많아 진짜 극혐이야 못배워먹은건가,0
13064,거기는 대학 안 나온 췡련들도 하겠다ㅋㅋ쪽팔려서 어째 사 노,1
13065,개같은년 눈알 숟가락으로 파고 싶노,1
13066,여친이 곱창 먹자는데 난 곱창 더러워서 못먹겠음,0
13067,너 너무 허벌이라 떡감이 하나도 없어 허공에 삽질도 하루이틀이지,2
13068,OO가랑이빨이 주제에 어디서 나불거리노,2
13069,저거야말로 진정한 월권이지 병신같은 새끼,1
13070,걔 이번에 성형수술 했대,0
13071,나 이번에 주식 시작했는데 벌써 20만원 벌었다 대박이지!,0
13072,난 타고 다니는 남자는 뭔가 좀 없어보이더라,0
