,0,1,2,3
223,한국 여자들 외국에서의 인식이 잘 웃고 잘 대주는 역할이야,2,"['한국', '여자', '들', '외국', '에서', '의', '인식', '이', '잘', '웃', '고', '잘', '대', '어', '주', '는', '역할', '이', '야']","대,대주는"
224,야 니 여친 가슴 지리더라,2,"['야', '니', '여친', '가슴', '지리', '더라']",가슴
225,진짜 개부럽다. 빵댕이도 탱글탱글하던데,2,"['진짜', '개', '부럽', '다', '.', '빵댕', '이', '도', '탱글탱글', '하', '던데']","빵댕,빵댕이"
226,존슨 극딜 당한 애 정신과 치료받는거 아니냐?,2,"['<', 'B', '1', 'a', '4', '>', '존슨', '극', '딜', '당하', 'ᆫ', '애', '정신과', '치료', '받', '는', '거', '아니', '냐', '?']",존슨
227,존슨을 털었으니..,2,"['OO', '이', '존슨', '을', '털', '었', '으니', '..']",존슨
228,햐 계집애 진짜 탐스럽고 박음직스럽다.,2,"['햐', '계집애', '진짜', '탐', '스럽', '고', '박', '음직', '스럽', '다', '.']","탐,탐스럽고,박,박음직스럽다"
229,아니 성격말고 빨통 크던데 따먹기 쉬워보이냐고,2,"['아니', '성격', '말', '고', '빨', 'ᆯ', '통', '크', '던데', '따', '어', '먹', '기', '쉽', '어', '보이', '냐고']","빨,빨통,따,따먹기"
230,옛날엔 단골오피녀랑 매일같이 만났었는데,2,"['옛날', '에', 'ᆫ', '단골', '오', '피', '녀', '랑', '매일', '같이', '만나', '었었', '는데']","오,피,오피녀"
231,그냥 자박꼼하면 좋다고 정신 못차릴듯,2,"['그냥', '자박꼼', '하', '면', '좋', '다고', '정신', '못', '차리', 'ᆯ', '듯']",자박꼼
232,밑에는 아직 달려있다 아님? 덜렁이들끼리 비벼대겠네 웩,2,"['밑', '에', '는', '아직', '달리', '어', '있', '다', '아니', 'ᆷ', '?', '덜렁', '이', '들', '끼리', '비벼대겠네', '웩']","덜렁,덜렁이"
233,평소에 밖을 처 안나가다가 갑자기 여자 보니까 마음이 발기했네,2,"['평소', '에', '밖', '을', '처', '안', '나가', '다가', '갑자기', '여자', '보', '니까', '마음', '이', '발기', '하', '었', '네', '개', '버러지', '년']",발기
234,다 늙은 여자 누가 만지려고 들겠냐? 어리고 탱탱한 애들 깔렸는데,2,"['다', '늙', '은', '여자', '누구', '가', '만지', '려고', '들', '겠', '냐', '?', '어리', '고', '탱탱', '하', 'ᆫ', '애', '들', '깔리', '었', '는데']","만지,탱탱"
235,왜? 보빨당하고 싶냐?ㅋㅋㅋ,2,"['왜', '?', '보빨', '당하', '고', '싶', '냐', '?', 'ㅋㅋㅋ']",보빨
236,결국 일본 성노리개였다는 거 스스로 떠벌리고 다니는 거 아냐?,2,"['결국', '일본', '성', '노리개', '이', '었', '다는', '거', '스스로', '떠벌리', '고', '다니', '는', '거', '알', '냐', '?']","성,노리개,성노리개"
237,니 여친이랑 뜨밤 보낸거 후기 좀,2,"['니', '여친', '이랑', '뜨밤', '보내', 'ᆫ', '거', '후기', '좀']",뜨밤
238,괜한 짓 말고 오나홀이나 쓰셈ㅋㅋㅋㅋ,2,"['괜하', 'ᆫ', '짓', '말', '고', '오나홀', '이나', '쓰셈', 'ㅋㅋㅋㅋ']",오나홀
239,페미들은 딜도를 박아줘야 그만 나대는 거냐?,2,"['페미', '들', '은', '딜도', '를', '박', '어', '주', '어야', '그만', '나대', '는', '거', '이', '냐', '?']","딜도,왕잣탱이로,왕잣탱이,왕자지"
240,입에 박아 넣어주면 입 닫고 있겄지,2,"['입', '에', '박', '어', '넣', '어', '주', '면', '입', '닫', '고', '있', '겄', '지']","박,박아,넣,넣어주면"
241,여자친구 집에 델꼬오자마자 안씻고 따묵는데 그시기에 휴지떼 껴있노,2,"['여자', '친구', '집', '에', '델', 'ᆯ꼬', '오', '자마자', '안', '씻', '고', '따', '어', '묵', '는', '데', '그', '시기', '에', '휴지', '떼', '어', '끼', '어', '있', '노']","따,따묵는데"
242,내 말이 빡촌 가면 한 시간에 십 만원인 주제에,2,"['나', '의', '말', '이', '빡촌', '가', '면', '한', '시간', '에', '십', '만', '원', '이', 'ᆫ', '주제', '에']",빡촌
243,뭐하긴 퇴물돼서 어디가서 다리 벌리고 있겠지,2,"['뭐', '하긴', '퇴물', '되', '어서', '어디', '가', '어서', '다리', '벌리', '고', '있', '겠', '지']",벌리
244,애초에 낳지를 말던가 노콘으로 싸질러놨으면 책임지고 키워야지,2,"['애초', '에', '낳', '지', '를', '말', '던가', '노', '콘', '으로', '싸지르', '어', '놓', '었', '으면', '책임지', '고', '키우', '어야지']","노,콘,노콘"
245,너무 몸파는 여자같은데,2,"['너무', '몸', '팔', '는', '여자', '같', '은데']","몸,몸파는"
246,근데 나는 육덕에 빻튀시 있느면 더 꼴릿하던데 비정상이냐 몸매는 좋은데 빻은련들 개좋아,2,"['근데', '나', '는', '육', '덕', '에', '빻튀시', '있느', '이', '면', '더', '꼴릿', '하', '던데', '비', '정상', '이', '냐', '몸매', '는', '좋', '은데', '빻', '은', '련', '들', '개', '좋', '어']","육,덕,육덕"
247,비정상임. 그리고 육덕련들 가슴 개 빵빵해서 빨면 우유 나올것 같음 지리노,2,"['비', '정상', '이', 'ᆷ', '.', '그리고', '육', '덕', '련', '들', '가슴', '개', '빵빵하', '어서', '빨', '면', '우유', '나오', 'ᆯ', '것', '같', '음', '지리노']","육,덕,육덕,빨,빨면"
248,하긴 남친 있는 여자 따먹으면 정복감 오질 듯.,2,"['하긴', '남친', '있', '는', '여자', '따먹', '으면', '정복', '감', '오지', 'ᆯ', '듯', '.']",따먹
249,야 너 오늘 왜이렇게 기분이 안좋아 보이냐? 생리하냐?,2,"['야', '너', '오늘', '왜', '이렇', '게', '기분', '이', '안', '좋', '어', '보이', '냐', '?', '생리', '하', '냐', '?']",생리
250,뭐래 그럼 니는 오늘 몽정했냐 기분 좋아보인다?,2,"['뭐', '이', '래', '그럼', '니', '는', '오늘', '몽정', '하', '었', '냐', '기분', '좋', '어', '보이', 'ᆫ다', '?']",몽정
251,솔직히 꼴리라고 그러는 거 아닐까?,2,"['솔직히', '꼴리', '라고', '그러', '는', '거', '아니', 'ᆯ까', '?']",꼴리
252,바보야 처녀인척 했어야지,2,"['바보', '야', '처녀', '이', 'ᆫ', '척', '하', '었', '어야지']",처녀
253,옷 저렇게 입은 건 한번 대주고 싶다는 건가?,2,"['옷', '저렇', '게', '입', '은', '거', 'ᆫ', '한', '번', '대', '어', '주', '고', '싶', '다는', '거', '이', 'ᆫ가', '?']","대,대주고"
254,대신 오빠한테 박혀야 함,2,"['대신', '오빠', '한테', '박히', '어야', '하', 'ᆷ']","박히,박혀야"
255,가슴 큰 미녀의 생리혈 먹어보고 싶다.,2,"['가슴', '크', 'ᆫ', '미녀', '의', '생리', '혈', '먹', '어', '보', '고', '싶', '다', '.']","가슴,생리,생리혈"
256,뭐 몽골은 형수를 돌려먹는다던데,2,"['뭐', '몽골', '은', '형수', '를', '돌리', '어', '먹', '는', '다던데']","돌리,돌려"
257,호빗이지만 밤일을 잘하거나 돈이 많겠지,2,"['호빗', '이', '지만', '밤일', '을', '잘', '하', '거나', '돈', '이', '많', '겠', '지']",밤일
258,난 그런 년 임신시킨 놈이 더 신기하던데...,2,"['나', 'ᆫ', '그런', '년', '임신', '시키', 'ᆫ', '놈', '이', '더', '신기', '하', '던데', '...']",임신
259,살스 입은 여자들 진짜 꼴리지 않냐,2,"['살스', '입', '은', '여자', '들', '진짜', '꼴리', '지', '않', '냐']",살스
260,은근히 보이는 벅지가 더 야함 ㅎㅎ,2,"['은근히', '보이', '는', '벅지', '가', '더', '야하', 'ᆷ', 'ㅎㅎ']",벅지
261,여자 쭈쭈는 크면 클수록 좋아,2,"['여자', '쭈쭈', '는', '크', '면', '크', 'ᆯ수록', '좋', '어']",쭈쭈
262,맞다 자고로 여자라면 풍만한 슴가가 최고지,2,"['맞', '다', '자고로', '여자', '이', '라면', '풍만', '하', 'ᆫ', '슴가', '가', '최고', '지']",슴가
263,와 육봉처럼 거기도 크겠다,2,"['와', '육', '봉', '처럼', '거기', '도', '크', '겠', '다']","육,봉,육봉"
264,100%의 확률로 소추한남 잘못이겠지,2,"['100', '%', '의', '확률', '로', '소추', '하', 'ᆫ', '남', '잘못', '이', '겠', '지']",소추
265,지 빵댕이 구경 시켜 주고 싶나봄,2,"['지', '빵댕이', '구경', '시키', '어', '주', '고', '싶', '나', '봄']",빵댕이
266,셀프포르노인 줄 알았다,2,"['셀프', '포르노', '이', 'ᆫ', '줄', '알', '었', '다']",포르노
267,저런 벌레들은 지 오빠한테 성범죄당해도 고맙다고 절할 걸,2,"['저런', '벌레', '들', '은', '지', '오빠', '한테', '성범죄', '당하', '어도', '고맙', '다고', '절', '하', 'ᆯ', '거', 'ᆯ']",성범죄
268,막말로 동남아녀는 만만하고 쉽게 먹을 수 있는 게 매력이지.,2,"['막말', '로', '동남아', '녀', '는', '만만', '하', '고', '쉽', '게', '먹', '을', '수', '있', '는', '것', '이', '매력', '이', '지', '.']","먹,먹을"
269,지나가는년 아무나붙잡고 따먹으셈 ㅋㅋ,2,"['지나가', '는', '년', '아무', '나', '붙잡', '고', '따먹', '으세', 'ᆷ', 'ㅋㅋ']",따먹
270,딜도 질투하지 말고 니 성능을 높여. ㅋㅋㅋ,2,"['딜', '도', '질투', '하', '지', '말', '고', '니', '성능', '을', '높이', '어', '.', 'ㅋㅋㅋ']","딜,도,딜도"
271,별풍녀는 후다가 아닐 리 없어,2,"['별풍녀', '는', '후다', '가', '아니', 'ᆯ', '리', '없', '어']",후다
272,맨날 아재들한테 대줘서 허벌일거야,2,"['맨날', '아재', '들', '한테', '대', '어', '주', '어서', '허', '어', '벌이', 'ᆯ거야']","허,허벌"
273,백퍼 매독도 걸렸을 거다 더러븐 계집들,2,"['백', '퍼', '매독', '도', '걸리', '었', '을', '거', '이', '다', '더럽', '은', '계집', '들']",매독
274,인정ㅋㅋㅋ 솔직히 요새잡지 보면 뭐 다 헐 벗어 놓던데 저게 몸파는 얘들이랑 뭐가다른지 모르겠다 ㅋㅋㅋㅋ,2,"['인정', 'ㅋㅋㅋ', '솔직히', '요새', '잡지', '보', '면', '뭐', '다', '헐', '벗', '어', '놓', '던', '데', '저것', '이', '몸', '팔', '는', '얘', '들', '이랑', '뭐', '가', '다르', 'ᆫ지', '모르', '겠', '다', 'ㅋㅋㅋㅋ']","몸,몸파는"
275,왜..훌렁훌렁 다 벗고 흔드니 꼴리고 좋기만 한데?,2,"['왜', '..', '훌렁', '훌렁', '다', '벗', '고', '흔들', '니', '꼴리', '고', '좋', '기', '만', '하', 'ᆫ데', '?']",꼴리
276,여자친구 만드는 것보다 자위가 훨씬 낫지 않냐?,2,"['여자', '친구', '만들', '는', '것', '보다', '자위', '가', '훨씬', '낫', '지', '않', '냐', '?']",자위
277,백날 빨아줘 봐야 불평만 하는 여자친구보다는 100배 나은 듯,2,"['백날', '빨', '어', '주', '어', '보', '어야', '불평', '만', '하', '는', '여자', '친구', '보다', '는', '100', '배', '나', '은', '듯']","빨,발아줘"
278,부장이랑 불륜이라던데 허벌년 생긴것부터 딱 몸파는년 관상이잔아,2,"['부장', '이랑', '불륜', '이', '라던데', '허벌', '년', '생기', 'ᆫ', '것', '부터', '딱', '몸', '팔', '는', '년', '관상', '이', '잔', '아']",허벌
279,조숙한 여자애들은 남자 어른과의 성적인 관계를 동경하기도 해.,2,"['조숙', '하', 'ᆫ', '여자', '애', '들', '은', '남자', '어른', '과', '의', '성', '적', '이', 'ᆫ', '관계', '를', '동경', '하', '기', '도', '하', '어', '.']","성,성적,성적인"
280,요즘도 야덩보느라 정치를 못하시나?,2,"['OO', '씨', '는', '요즘', '도', '야덩보느라', '정치', '를', '못', '하', '시', '나', '?']","야덩보느라,야덩,야동"
281,이번엔 또 뭔 야동을 보고 열심히 흔드시고 계실까나?,2,"['이번', '에', 'ᆫ', '또', '뭔', '야동', '을', '보', '고', '열심히', '흔들', '시', '고', '계시', 'ᆯ까', '이', '나', '?']",야동
282,어쩐지 청와대에 노친네 밤꽃냄새가 진동을 하더라,2,"['어쩐지', '청와대', '에', '노친', '네', '밤', '꽃', '냄새', '가', '진동', '을', '하', '더라']","밤,꽃,밤꽃,밤꽃냄새"
283,할카스는 누런냉 줄줄 나와서 더럽던데 어떻게 따먹나 몰라,2,"['하', 'ᆯ', '카스', '는', '누렇', '은', '냉', '줄줄', '나오', '어서', '더럽', '던데', '어떻', '게', '따', '어', '먹', '나', '모르', '어']","누렇,누렁내,따,따먹나"
284,한참 쫄깃할 땐데 한 번 주고가지 아쉽다,2,"['한참', '쫄깃하', 'ᆯ', '때', '이', 'ᆫ데', '한', '번', '주', '고', '가', '지', '아쉽', '다']","쫄깃하,쫄깃"
285,채팅앱은 원나잇계의 배달 어플 아니냐?,2,"['채팅', '앱', '은', '원나잇계', '의', '배달', '어플', '아니', '냐', '?']","원나잇계,원나잇"
286,남페미들 다 여자 한번 먹어보겠다고 하는 물소들이잖아,2,"['남페미', '들', '다', '여자', '한', '번', '먹', '어', '보', '겠', '다고', '하', '는', '물소', '들', '이', '잖아']","물소,먹,먹어"
287,너 너무 섹시한데 당장 박아도 돼?,2,"['너', '너무', '섹시', '하', 'ᆫ데', '당장', '박', '어도', '되', '어', '?']","섹시,박,박아도"
288,그럼 내 거 빨아주라,2,"['그럼', '내', '거', '빨', '어', '주', '라']","빨,빨아"
289,보겸 그 색희 보이루 거리는 놈 아니냐?ㅋㅋ 보이루가 여자 봊이 말하는거라매,2,"['보겸', '그', '색희', '보이', '루', '거리', '는', '쌍', '것', '아니', '냐', '?', 'ㅋㅋ', '보이루가', '여자', '봊', '이', '말', '하', '는', '거', '이', '라', '매', '천박', '하', 'ᆫ', '색', '희']","봊이,보지"
290,스트레스 받기는ㅋㅋ멘탈이 여자들 처녀막수준으로 얇네 성형 하면 뭐 잘생겨 지는거 기대한건 아니지?,2,"['스트레스', '받', '기', '는', 'ㅋㅋ', '멘탈', '이', '여자', '들', '처녀막', '수준', '으로', '얇', '네', '성형', '하', '면', '뭐', '잘생기', '어', '지', '는', '거', '기대', '하', 'ᆫ', '거', 'ᆫ', '아니', '지', '?']",처녀막
291,너네 엄마 항문에다가 파이프 꽂아서 평생 물 아래로 공급해드리고 싶다ㅋㅋ 그래야지 너가 정신차리지,2,"['너', '네', '엄마', '항문', '에다가', '파이프', '꽂', '어서', '평생', '물', '아래', '로', '공급', '하', '어', '드리', '고', '싶', '다', 'ㅋㅋ', '그렇', '어야지', '너', '가', '정신', '차리', '지']",항문
292,여경 돌림빵 당한 뉴스가 하루에 한 번씩 나오게 해야 정신을 차리지 아주,2,"['여경', '돌림', '빵', '당하', 'ᆫ', '뉴스', '가', '하루', '에', '한', '번', '씩', '나오', '게', '하', '어야', '정신', '을', '차리', '지', '아주']","돌림,돌림빵"
293,브라안입고 몸 숙이니 꼭지가 보일랑말랑,2,"['브라', '안', '입', '고', '몸', '숙이', '니', '꼭지', '가', '보', '일랑', '말랑']","브라,꼭지"
294,스시녀 보징어 냄새는 김치년보다 심하다 이기,2,"['스시녀', '보징어', '냄새', '는', '김치', '년', '보다', '심하', '다', '이', '기']",보징어
295,일단 스시녀 보징어 냄새 맡다보면 메스꺼워서 화장실 가서 토함,2,"['일단', '스시녀', '보징어', '냄새', '맡', '다', '보', '면', '메스껍', '어서', '화장실', '가', '어서', '토하', 'ᆷ']",보징어
296,가서 확 겁탈해버려.,2,"['가', '어서', '확', '겁탈', '하', '어', '버리', '어', '.']",겁탈
297,보징어 찌릉내 한녀들은 줘도 안먹음,2,"['보징어', '찌릉내', '한녀', '들', '은', '주', '어도', '안', '먹', '음']","보징어,찌릉내"
298,남자는 한 번 하고나면 쉬는데 여자는 계속 박혀도 좋아해서 쓰리섬도 하고 그러는 거다,2,"['남자', '는', '한', '번', '하', '고', '나', '면', '쉬', '는', '데', '여자', '는', '계속', '박히', '어도', '좋', '어', '하', '어서', '쓰리', '섬', '도', '하', '고', '그러', '는', '거', '다']","박히,쓰리,섬,쓰리섬"
299,가슴골 파이는 옷 입는 여자들은 그냥 나 먹어주세요 하는거 아닌가?,2,"['가슴골', '파이', '는', '옷', '입', '는', '여자', '들', '은', '그냥', '나', '먹', '어', '주', '세요', '하', '는', '거', '아니', 'ᆫ가', '?']",가슴골
300,틀딱 주제에 손녀뻘 보고 거기를 벌떡 세우더라고,2,"['틀', '딱', '주제', '에', '손녀', '뻘', '보', '고', '거기', '를', '벌떡', '세우', '더라고']","거기,벌떡"
301,영계년이라서 조개가 잘 쪼이는게 몸보신하기에 제격이야,2,"['영계', '년', '이', '라서', '조개', '가', '잘', '쪼이', '는', '것', '이', '몸보신', '하', '기', '에', '제격', '이', '야']","영,조개,몸보신"
302,어떤 가슴이 제일 좋냐,2,"['어떤', '가슴', '이', '제일', '좋', '냐']",가슴
303,전라도에서는 여자가 꾸뇽 달렸으면 가족이던 친인척이던 일단 쑤시고 본다는 사실?,2,"['전라도', '에서', '는', '여자', '가', '꾸뇽', '달리', '었', '으면', '가족', '이', '던', '친인척', '이', '던', '일단', '쑤시', '고', '보', 'ᆫ다는', '사실', '?']","꾸뇽,구녕"
304,역시 한남은 멸치에 소추야 ㅋㅋ,2,"['역시', '한', '남', '은', '멸치', '에', '소추야', 'ㅋㅋ']","소추야,소추"
305,인도놈들은 걸핏하면 집단 좇질이네.,2,"['인도', '놈', '들', '은', '걸핏하면', '집단', '좇질', '이', '네', '.']",좆질
306,네 여자친구 아무한테나 대주는 싼 여자라며?,2,"['네', '여자', '친구', '아무', '한테', '나', '대', '어', '주', '는', '싸', 'ᆫ', '여자', '이', '라며', '?']","대,대주는"
307,어제 따먹은 년 보징어 냄새 너무 심하더라,2,"['어제', '따먹', '은', '년', '보징어', '냄새', '너무', '심하', '더라']","따먹,보징어"
308,진짜 도움이라곤 안되는 소추 한남들 싹다 거세하고 일만 하는 노예로 만들어야 한다.,2,"['진짜', '도움', '이', '라고', 'ᆫ', '안', '되', '는', '소추', '한남', '들', '싹', '다', '거세', '하', '고', '일', '만', '하', '는', '노예', '로', '만들', '어야', '하', 'ᆫ다', '.']","소추,거세"
309,성매매 여성은 피해자야. 가난해서 몸 팔았잖아. ㅋㅋㅋ,2,"['성매매', '여성', '은', '피해자', '이', '야', '.', '가난', '하', '어서', '몸', '팔', '었', '잖아', '.', 'ㅋㅋㅋ']",성매매
310,몸 대준 횟수만큼 위로금 받아야겠다.,2,"['몸', '대', '어', '주', 'ᆫ', '횟수', '만큼', '위로금', '받', '어야', '겠', '다', '.']","대,대준"
311,니 꼬튜 만지고 싶어,2,"['니', '꼬튜', '만지', '고', '싶', '어']","꼬튜,고추"
312,니같은 오크 봊이련들만 나오는거임? ㅋ,2,"['니', '가', '출연', '하', '냐', '?', 'OO', '이', '면', '니', '같', '은', '오크', '봊', '이', '련', '들', '만', '나오', '는', '거', '이', 'ᆷ', '?', 'ㅋ']","봊이,보지"
313,싸고 튀면 자궁에 흡수되니까 괜찮겠네.,2,"['싸', '고', '튀', '면', '자궁', '에', '흡수', '되', '니까', '괜찮', '겠', '네', '.']",자궁
314,해외 가서 누구랑 어떻게 몸 굴리고 다녔을지 어떻게 아냐?,2,"['해외', '가', '어서', '누구', '랑', '어떻', '게', '몸', '굴리', '고', '다니', '었', '을', '지', '어떻', '게', '알', '냐', '?']","몸,굴리"
315,꾸녕에 어떤게 들어왔다 나갔을지 모르니까 거르는거임; 더러워,2,"['꾸녕', '에', '어떤', '것', '이', '들어오', '었', '다', '나가', '었', '을지', '모르', '니까', '거르', '는', '거', '이', 'ᆷ', ';', '더럽', '어']","꾸녕,구녕"
316,"저 여자 엉덩이 탄탄한 거 좀 봐,,,,,만져보고 싶지 않냐?",2,"['저', '여자', '엉덩이', '탄탄하', 'ᆫ', '거', '좀', '보', '어', ',,,,,', '만지', '어', '보', '고', '싶', '지', '않', '냐', '?']",엉덩이
317,여돌 한달 버는 돈 벌려면 업소에서 가랑이 자동문으로 벌려야할 애들인데 열폭 오져~,2,"['특히', 'OO', '하', '는', '십', '대', '련', '들', '이', '진짜', '무', '근본', '으로', '연예인', '다', '까', '더라', '개네', '는', '여', '돌', '한', '달', '벌', '는', '돈', '벌', '려면', '업소', '에서', '가랑이', '자동', '문', '으로', '벌리', '어야', '하', 'ᆯ', '애', '들', '이', 'ᆫ데', '열', '폭', '오져', '~']","가랑이,자동문"
318,여기저기 대주고 다니더니 임신했나보네 ㅋㅋ 너 한번 검사받아봐,2,"['여기저기', '대', '어', '주', '고', '다니', '더니', '임신', '하', '었', '나', '보', '네', 'ㅋㅋ', '너', '한번', '검사', '받', '어', '보', '어']",임신
319,날짜 피해서 싸는 거지 ㅋㅋ,2,"['날짜', '피하', '어서', '싸', '는', '거', '이', '지', 'ㅋㅋ']",싸.싸는
320,니가 이 년아 이놈저놈꺼 다 빨아 제끼고 댕기니까 그렇지,2,"['니', '가', '이', '년', '아', '이', '놈', '저', '놈', '끄', '어', '다', '빨', '어', '제끼', '고', '댕기', '니까', '그렇', '지']","빨,빨아"
321,야 그래봤자 러시아 백마한테 씝 압살,2,"['야', '그렇', '어', '보', '었', '자', '러시아', '백마', '한테', '씝', '압살']",백마
322,난 그냥 고딩들 엉덩이에 내 물 맘대로 뿌릴 수만 있으면 좋겠다,2,"['나', 'ᆫ', '그냥', '고딩들', '엉덩이', '에', '나', '의', '물', '맘대로', '뿌리', 'ᆯ', '수', '만', '있', '으면', '좋', '겠', '다']",엉덩이
323,근데 그런 애들이 겁나 맛있긴 함 ㅋㅋㅋㅋ 쫄깃쫄깃 어후,2,"['근데', '그런', '애', '들', '이', '겁나', '맛있', '기', 'ᆫ', '하', 'ᆷ', 'ㅋㅋㅋㅋ', '쫄깃쫄깃', '어후']",쫄깃쫄깃
324,ㄹㅇㅋㅋ 그래서 그런지 개따먹고싶음 다리라인 예술이잖아,2,"['ㄹㅇㅋㅋ', '그렇', '어서', '그렇', 'ᆫ지', '개', '따', '어', '먹', '고', '싶', '음', '다리', '라인', '예술', '이', '잖아']","개,따,개딱먹고"
325,우리 담임 허벅지 뒤지는데 어케 맛보누,2,"['우리', '담임', '허벅지', '뒤지', '는', '데', '어', '하', '게', '맛보', '누']","허벅지,맛보"
326,나가는거 귀찮아하면서 매미자궁에선 어떻게 나왔어?,2,"['나가', '는', '거', '귀찮', '어', '하', '면서', '매미', '자궁', '에서', 'ᆫ', '어떻', '게', '나오', '었', '어', '?']",자궁
327,차라리 업소녀를 만나. 그런 년에 비하면 업소년은 선녀야.,2,"['차라리', '업', '소녀', '를', '만나', '어', '.', '그런', '년', '에', '비하', '면', '업', '소년', '은', '선녀', '이', '야', '.']","업,업소녀"
328,상식 같은 소리하고 있네 국민 행주녀 될뻔한거 스스로 보짓가랑이 잡은거지 뭔 상식을 지켜 ㅋㅋㅋ 예의 지킨것처럼 얘기하네 ㅋㅋㅋ 생각이 있니? ㅋㅋㅋ 겁나 뿌듯해하면서 윗댓 니가 말한거다 혹시모를까바 ㅋㅋㅋ 남의 약점 폭로 안하고 참은게 도의적으로 배려한거냐? 원래 하면 안되는건데 ㅋㅋㅋㅋ 생각 좀 하고 살아라 ㅋㅋㅋ,2,"['상식', '같', '은', '소리', '하', '고', '있', '네', '국민', '행주녀', '되', 'ᆯ', '뻔', '하', 'ᆫ', '거', '스스로', '보', '짓', '가랑이', '잡', '은', '거', '이', '지', '뭔', '상식', '을', '지키', '어', 'ㅋㅋㅋ', '예의', '지키', 'ᆫ', '것', '처럼', '얘기', '하', '네', 'ㅋㅋㅋ', '생각', '이', '있', '니', '?', 'ㅋㅋㅋ', '겁나', '어', '뿌듯하', '어', '하', '면서', '윗댓', '니', '가', '말', '하', 'ᆫ', '거', '이', '다', '혹시', '모르', 'ᆯ까', '바', 'ㅋㅋㅋ', '남', '의', '약점', '폭로', '안', '하', '고', '참', '은', '게', '도의', '적', '으로', '배려', '하', 'ᆫ', '거', '이', '냐', '?', '원래', '하', '면', '안', '되', '는', '거', '이', 'ᆫ데', 'ㅋㅋㅋㅋ', '생각', '좀', '하', '고', '살', '어라', 'ㅋㅋㅋ']","보,짓,가랑이,보짓가랑이"
329,그 지방들이 가슴에 있어야 여자력이 올라가는 건데,2,"['그', '지방', '들', '이', '가슴', '에', '있', '어야', '여자', '력', '이', '올라가', '는', '걸', 'ᆫ데']",가슴
330,심지어 옷 벗기면 껌젖이야 토 쏠려,2,"['심지어', '옷', '벗기', '면', '껌', '젖', '이야', '토', '쏠리', '어']","껌,젖,껌젖"
331,그런 꼴리는 광경을 너 혼자만 보냐?,2,"['그런', '꼴리', '는', '광경', '을', '너', '혼자', '만', '보', '냐', '?']",꼴리
332,조만간 우리집 놀러와서 내 여동생 따 먹든가 ㅋㅋ,2,"['조만간', '우리', '집', '놀러오', '어서', '나', '의', '여동생', '따', '어', '먹', '든가', 'ㅋㅋ']","따,먹,먹든가"
333,룸싸롱 여자들 따먹으려고 한녀들 의견도 빨아주는듯,2,"['OO', '은', '룸싸롱', '여자', '들', '따먹', '으려고', '한녀', '들', '의견', '도', '빨', '어', '주', '는', '듯']",룸싸롱
334,엉덩이에 내꺼 가져다 꽂아버리고 싶다,2,"['엉덩이', '에', '내꺼', '가지', '어다', '꽂', '어', '버리', '고', '싶', '다']","엉덩이,꽂,꽂아"
335,허벌창인 거 야무지게도 숨기고 어리숙한 너 제대로 물어갔네~,2,"['허', '벌', '창', '이', 'ᆫ', '거', '야무지', '게', '도', '숨기', '고', '어리숙하', 'ᆫ', '너', '제대로', '물', '어', '가', '었', '네', '~']","허,벌,창,허벌창"
336,모르면 공부하고 배워라 한남들아! 뇌도 소추만큼 작아서 지식을 습득하기에는 힘들겠지만,2,"['모르', '면', '공부', '하', '고', '배우', '어라', '하', 'ᆫ', '남', '들', '아', '!', '뇌', '도', '소추', '만큼', '작', '어서', '지식', '을', '습득', '하', '기', '에', '는', '힘들', '겠', '지만']",소추
337,쿠퍼액 질질 흘리고 있는 한남 뿡알 뽑아버려서 악의 씨앗을 처단할 거야,2,"['쿠퍼액', '질질', '흘리', '고', '있', '는', '한남', '뿡알', '뽑', '어', '버리', '어서', '악', '의', '씨앗', '을', '처단', '하', 'ᆯ', '거', '야']","쿠퍼액,질질,뿡알,불알"
338,요즘 친누나한테 성욕 느끼는 데 정상임?,2,"['요즘', '친', '누나', '한테', '성욕', '느끼', '는', '데', '정상', '이', 'ᆷ', '?']",성욕
339,같은 자궁에서 태어났으니까 하나로 합쳐지고 싶은 게 본능임.,2,"['같', '은', '자궁', '에서', '태어나', '었', '으니까', '하나', '로', '합치', '어', '지', '고', '싶', '은', '것', '이', '본능', '이', 'ᆷ', '.']",자궁
340,복도에 누나 팬티 널브러진 게 나 유혹하는 거였구먼 괘씸한 여우년 ㅋㅋ,2,"['복도', '에', '누나', '팬티', '널브러지', 'ᆫ', '것', '이', '나', '어', '유혹', '하', '는', '거', '이', '었', '구먼', '괘씸하', 'ᆫ', '여우', '년', 'ㅋㅋ']",팬티
341,그러면서 남자들 처녀 좋아한다고 까는거 개웃김ㅋㅋ,2,"['그러면서', '남자', '들', '처녀', '좋아하', 'ᆫ다고', '까', '는', '거', '개웃김', 'ㅋㅋ', '내', '로', '남', '불', '오져', '멘탈', '썩', '은', '련', '들']",처녀
342,전 님 동성애 교정 강간해주고 싶음,2,"['전', '님', '동성애', '교정', '강', '12', '간', '하', '어', '주', '고', '싶', '음']","교정,강간"
343,땜질해서 잠짓 구뇽 막어 야 됨,2,"['ㅇㅈ', '땜', '질', '하', '어서', '잠', '짓', '구', '/', '뇽', '막', '어', '야', '되', 'ᆷ']","잠,짓,잠짓,자지"
