,0,1,2,
367,원래 옆방에 다 들려야 떡칠맛이 나는 거 아니야?,2,"['원래', '옆방', '에', '다', '들리', '어', '야', '떡', '치', 'ᆯ', '맛', '이', '나', '는', '거', '아니', '야', '?']","떡치,"
368,내가 어제 흑마 탄 썰 푼다.,2,"['나', '가', '어제', '흑마', '타', 'ᆫ', '썰', '풀', 'ᆫ다', '.']","흑마,"
369,오~ 백마는 이제 몇번 탔다 이거지? 이제 인종별로 타기로 함? ㅋㅋ,2,"['오', '~', '백마', '는', '이제', '몇', '번', '타', '었', '다', '이거', '이', '지', '?', '이제', '인종', '별로', '타', '기', '로', '하', 'ᆷ', '?', 'ㅋㅋ']","백마,"
370,여자들이 축구선수 허벅지에 뻑 가고 흑형한테 뻑 가는 거 알지?,2,"['여자', '들', '이', '축구', '선수', '허벅지', '에', '뻑', '가', '고', '흑', '형', '한테', '뻑', '가', '는', '거', '알', '지', '?']","뻑가,"
371,너 아직 아다냐?,2,"['너', '아직', '아', '다', '이', '냐', '?']","아다,"
372,실드치는 거 봐라ㅋㅋ OO한데 똥꼬 대주는 중이냐?,2,"['실드', '치', '는', '거', '보', '어라', 'ㅋㅋ', 'OO', '하', 'ᆫ데', '똥꼬', '대', '어', '주', '는', '중', '이', '냐', '?']","똥꼬,"
373,차카스 ㅋㅋㅋㅋ 그만 박어 이눔아!,2,"['차', '카스', 'ㅋㅋㅋㅋ', '그만', '박', '어', '이', '눔', '아', '!']","박어,"
374,어디야 나랑 하자,2,"['어디', '이', '야', '나', '랑', '하', '자']","하자,"
375,50년 지나면 강남 오피녀들도 위안부 취급 받겠네,2,"['50', '년', '지나', '면', '강남', '오피녀', '들', '도', '위안부', '취급', '받', '겠', '네']","오피녀,"
376,그치만 그거 잘 찢어야 남자들이 잘 박아 줘서 연습할 걸,2,"['그치만', '그거', '잘', '찢', '어야', '남자', '들', '이', '잘', '박', '어', '주', '어서', '연습', '하', 'ᆯ', '거', 'ᆯ']","박아,"
377,피스톤질 착착 소리 내면서 실컷 박고 싶다,2,"['피스톤', '질', '착착', '소리', '내', '면서', '실컷', '박', '고', '싶', '다']","피스톤질,박고,"
378,쓰레기같은 세대들 대학가서 집단 난교해놓고 이제와서 남페미 딸바보 코스프레중,2,"['쓰레기', '같', '은', '세대', '들', '대학', '가', '어서', '집단', '나', 'ᆫ', '교', '하', '어', '놓', '고', '이제', '오', '어서', '남페미', '딸', '바보', '코스프레', '중']","난교,"
379,인플루언서 효소 공구 조합은 닥치고 믿거지ㅋㅋ이거 사는 호오구가 있네 개네들 그거 팔아서 명품입고 호빠 가서 어린애들 따먹는다,2,"['인', '플루', '얼', 'ᆫ', '서', '효소', '공구', '조합', '은', '닥치', '고', '믿', '거지', 'ㅋㅋ', '이거', '살', '는', '호오구', '가', '있', '네', '개', '네', '들', '그거', '팔', '어서', '명품', '입', '고', '호빠', '가', '어서', '어린애', '들', '따먹', '는다']","호빠,"
380,다른 사람이 물고 빨고 한 거 먹을 수 있음?ㅋㅋ더러워,2,"['다른', '사람', '이', '물', '고', '빨', '고', '하', 'ᆫ', '거', '먹', '을', '수', '있', '음', '?', 'ㅋㅋ', '더럽', '어']","물고,빨고,"
381,여자는 모름지기 글래머러스해서 주물럭거릴게 있어야지,2,"['여자', '는', '모름지기', '글래머러스', '하', '어서', '주물럭거리', 'ᆯ', '것', '이', '있', '어야지']","글래머러스,주물럭,"
382,남편이 꼬챙이거나 여자가 밝히거나 둘 중 하나지,2,"['남편', '이', '꼬챙이', '이', '거나', '여자', '가', '밝히', '거나', '둘', '중', '하나', '지']","꼬챙이,밝히,"
383,머리에 든 거 없이 엉덩이만 흔들 줄 아는 것들;,2,"['머리', '에', '들', 'ᆫ', '거', '없이', '엉덩이', '만', '흔들', 'ᆯ', '줄', '알', '는', '것', '들', ';']","엉덩이,"
384,비제이들 말하고 있을 때 입에다가 잔뜩 싸버리고 싶다,2,"['비제이', '들', '말', '하', '고', '있', '을', '때', '입', '에', '다그', '어', '잔뜩', '싸', '어', '버리', '고', '싶', '다']","싸버리고,싸,싸어버리,"
385,딥쓰롯으로 바로 넘어가서 2차 사정 해버리기~,2,"['딥쓰롯', '으로', '바로', '넘어가', '어서', '2', '차', '사정', '하', '어', '버리', '기', '~']","딥쓰롯,"
386,호흡곤란으로 정신 잃을 때 즈음해서 뒤에 꼽아버리기~,2,"['호흡', '곤란', '으로', '정신', '잃', '을', '때', '즈음', '하', '어서', '뒤', '에', '꼽', '어', '버리', '기', '~']","꼽아,"
387,돈이면 가랑이 벌리는 한녀들 수준 보인다,2,"['돈', '이', '면', '가랑이', '벌리', '는', '한녀', '들', '수준', '보이', 'ᆫ다']","가랑이,"
388,그렇지.. 경제적인것도 그렇고 여자들 애기 낳으면 거기 헐거워진다던데 하는 느낌 안든다더라 ㅋㅋ,2,"['그렇', '지', '..', '경제', '적', '이', 'ᆫ', '것', '도', '그렇', '고', '여자', '들', '애기', '낳', '으면', '거기', '헐겁', '어', '지', 'ᆫ다던데', '하', '는', '느낌', '안', '들', 'ᆫ다더라', 'ㅋㅋ']","헐거워,"
389,인생도 긴데 어떻게 똑같은 여자랑만 몸 섞냐? 말이 안돼,2,"['인생', '도', '길', 'ᆫ데', '어떻', '게', '똑같', '은', '여자', '랑', '만', '몸', '섞', '냐', '?', '말', '이', '안', '되', '어']","몸 섞,"
390,저렇게 틱틱대는 여자 먹는 게 별미인데,2,"['저렇', '게', '틱틱대', '는', '여자', '먹', '는', '것', '이', '별미', '이', 'ᆫ데']","여자 먹는,"
391,짜증 나니깐 볎신아 가서 @ㅐ미 쭈쭈나 빨아,2,"['짜증', '나', '니깐', '볎신아', '가', '어서', '@ㅐ', '미', '쭈쭈', '나', '빨', '어']","쭈쭈,"
392,그딴거 대체 왜 올리는지 모르겠더라;; 병ㅅ들 나 창ㄴ이에요 자랑하는 것도 아니고,2,"['그', '딴', '거', '대체', '왜', '올리', '는', '지', '모르', '겠', '더라', ';;', '병', 'ㅅ', '들', '나', '어', '창', 'ㄴ', '이', '에요', '자랑', '하', '는', '것', '도', '아니', '고']","창녀,"
393,똥꼬충 게이들 역겨워 죽겠네,2,"['똥꼬충', '게이', '들', '역겹', '어', '죽', '겠', '네']","똥꼬충,"
394,고딩 때 여친 못 따먹은 거 지금까지 한이 된다,2,"['고딩', '때', '여친', '못', '따', '어', '먹', '은', '거', '지금', '까지', '한', '이', '되', 'ᆫ다']","따먹,"
395,기회되면 다리 벌리든 말든 확 따먹어야지,2,"['기회', '되', '면', '다리', '벌리', '든', '말', '든', '확', '따', '어', '먹', '어야지']","벌리,"
396,그런 련들은 그냥 접대 다니는 련들 아님?,2,"['그런', '련', '들', '은', '그냥', '접대', '다니', '는', '련', '들', '아니', 'ᆷ', '?']","접대,"
397,화장 떡칠해서 술집여자같자나,2,"['화장', '떡', '칠하', '어서', '술집', '여자', '같', '자', '나']","술집여자,"
398,그래도 밥도 먹고 영화도 보고 기념일 선물도 하고 해야 계속 대준다,2,"['그렇', '어도', '밥', '도', '먹', '고', '영화', '도', '보', '고', '기념일', '선물', '도', '하', '고', '하', '어야', '계속', '대', '어', '주', 'ᆫ다']","대준다,대주,"
399,ㅋㅋ 그래 OO로 너네 엄마 얼굴 야동에 합성당하면 참 재밌겠다 그치?,2,"['ㅋㅋ', '그렇', '어', 'OO', '로', '너', '네', '엄마', '얼굴', '야동', '에', '합성', '당하', '면', '참', '재밌', '겠', '다', '그치', '?']","야동,"
400,백마 먹으려면 얼마 필요해?,2,"['백마', '먹', '으려면', '얼마', '필요', '하', '어', '?']","백마,"
401,우왕 백마는 한녀랑 다르게 쫄깃할 듯ㅋㅋ,2,"['우왕', '백마', '는', '한녀', '랑', '다르', '게', '쫄깃하', 'ᆯ', '듯', 'ㅋㅋ']","백마,"
402,여고생 한 번 따먹어 보고 싶다.,2,"['여고', '생', '한', '번', '따', '어', '먹', '어', '보', '고', '싶', '다', '.']","따먹,"
403,딱 봐도 조건만남 사기 당하고 각목 맞을 각이네.,2,"['딱', '보', '어도', '조건', '만남', '사기', '당하', '고', '각목', '맞', '을', '각', '이', '네', '.']","조건만남,"
404,발정난 니가 알아서 찾아.,2,"['발정', '나', 'ᆫ', '니', '가', '알', '어서', '찾', '어', '.']","발정,"
405,보빨하다 알아낸 거 아니냐 ㅋㅋㅋ,2,"['보빨', '하', '다', '알아내', 'ᆫ', '거', '아니', '냐', 'ㅋㅋㅋ']","보빨,"
406,인정 잣 달린 놈들이 쪽팔리게 잼쥐들 처럼 구냐; 남자 가오 안 살게,2,"['인정', '잣', '달리', 'ᆫ', '놈', '들', '이', '쪽팔리', '게', '잼쥐', '들', '처럼', '굴', '냐', ';', '남자', '가오', '안', '사', 'ᆯ', '것', '이']","잣,"
407,오늘 한남이랑 잤는데 떡 겁나 못쳐 ㅋㅋㅋ 짜증나더라 기분만 잡침,2,"['오늘', '한남', '이랑', '자', '었', '는', '데', '떡', '겁나', '못', '치', '어', 'ㅋㅋㅋ', '짜증', '나', '더라', '기분', '만', '잡치', 'ᆷ']","떡,"
408,아니 ㅋㅋ 거기가 소세지만하잖아 ㅋㅋ 떡이라도 좀 잘치던지 한남아~,2,"['아니', 'ㅋㅋ', '거기', '가', '소세지', '만', '하', '지', '않', '어', 'ㅋㅋ', '떡', '이', '라도', '좀', '잘', '치', '던지', '한', '남아', '~']","떡,"
409,한녀가 한남들 잦물 받이라는 말 어디서 나온거냐,2,"['한녀', '가', '하', 'ᆫ', '남', '들', '잦', '물', '받', '이', '라는', '말', '어디', '서', '나오', 'ᆫ', '걸', '냐']","잦물,"
410,너 따 먹는 상상했어,2,"['너', '따', '어', '먹', '는', '상상', '하', '었', '어']","따먹,따어먹,"
411,그런 노인네 남편은 밤일 할 때 제대로 서기나 하나 몰라,2,"['그런', '노인', '네', '남편', '은', '밤일', '하', 'ᆯ', '때', '제대로', '서', '기', '나', '하', '나', '모르', '어']","밤일,"
412,니는 남자면서 찌찌가 왜 이렇게 크냐,2,"['니', '는', '남자', '이', '면서', '찌찌', '가', '왜', '이렇게', '크', '냐']","찌찌,"
413,남자도 거기로 느낀다는데 알고보니 음란한 놈이네 ㅋㅋ,2,"['남자', '도', '거기', '로', '느끼', 'ᆫ다는데', '알', '고', '보', '니', '음란', '하', 'ᆫ', '놈', '이', '네', 'ㅋㅋ']","음란,"
414,오피는 투샷 안되는거냐?,2,"['오피', '는', '투샷', '안', '되', '는', '거', '이', '냐', '?']","오피,"
415,요즘 젊은 가시내들 똥꼬를 다 내놓고 다녀서 눈을 못 들고 다니겠어,2,"['요즘', '젊', '은', '가시내', '들', '똥꼬', '를', '다', '내놓', '고', '다니', '어서', '눈', '을', '못', '들', '고', '다니', '겠', '어']","똥꼬,"
416,100년 후에는 아주 수유기관을 다 내놓고 다니겠어,2,"['100', '년', '후', '에', '는', '아주', '수유', '기관', '을', '다', '내놓', '고', '다니', '겠', '어']","수유기관,"
417,쉬지 않고 연애하는 것들은 발정 났나란 생각 듦... 너어무 가벼워 보임,2,"['쉬', '지', '않', '고', '연애', '하', '는', '것', '들', '은', '발정', '나', '었', '나', '이', '란', '생각', '들', 'ᆷ', '...', '너어무', '가볍', '어', '보이', 'ᆷ']","발정,"
418,강남 클럽에만 가도 비중쩔고 빵빵한 애들 많은데 이런 애들 보면 뒷배경 빵빵 한가봐.,2,"['강남', '클럽', '에', '만', '가', '어도', '비중', '쩔', '고', '빵빵하', 'ᆫ', '애', '들', '많', '은데', '이런', '애', '들', '보', '면', '뒷배경', '빵빵', '하', 'ᆫ가', '보', '어', '.']","빵빵,"
419,걸그룹 보기만해도 흥분돼,2,"['걸그룹', '보', '기', '만', '하', '어도', '흥분', '되', '어']","흥분,"
420,눕혀놓고 얼굴에다 분사하고 싶다,2,"['눕히', '어', '놓', '고', '얼굴', '에다', '분사', '하', '고', '싶', '다']","분사,"
421,와 ㄹㅇ 엉덩이에 박고 싶다,2,"['오', '어', 'ㄹㅇ', '엉덩이', '에', '박', '고', '싶', '다']","엉덩이,박고,"
422,꼬셔서 따 먹을까?ㅋㅋ,2,"['꼬시', '어서', '따', '어', '먹', '을까', '?', 'ㅋㅋ']","따먹,"
423,백일 되면 밑에다가 소시지 넣어줄게,2,"['백일', '되', '면', '밑', '에', '다가', '소시지', '넣', '어', '주', 'ᆯ게']","소시지,"
424,티팬티 입고 기다려,2,"['티팬티', '입', '고', '기다리', '어']","티팬티,"
425,ㅇㅇㅇ그런애들은 뭔가 입만 뭘 문 게 아니라 허벌같음,2,"['ㅇㅇㅇ', '그런', '애', '들', '은', '뭐', '이', 'ᆫ가', '입', '만', '뭐', 'ᆯ', '물', 'ᆫ', '것', '이', '아니', '라', '허', '벌', '같', '음']","허벌,"
426,보들보들한 오피녀랑 한판 뜨고 오피녀랑 한다고 상상하면서 아내랑 해봐. 부부관계도 좋아질걸?,2,"['보들보들', '하', 'ᆫ', '오피녀', '랑', '한판', '뜨', '고', '오피녀랑', '하', 'ᆫ다고', '상상', '하', '면서', '아내', '랑', '하', '어', '보', '어', '.', '부부', '관계', '도', '좋', '어', '지', 'ᆯ', '거', 'ᆯ', '?']","보들보들,오피녀,"
427,오늘 초딩 따먹었는데 탱탱하니 개꿀맛,2,"['오늘', '초딩', '따먹', '었', '는데', '탱탱', '하', '니', '개', '꿀맛']","따먹,"
428,ㅋ난 걔네들 이쁘던데 한번 먹고 싶더라,2,"['ㅋ', '나', 'ᆫ', '걔', '네', '들', '이쁘', '던데', '한번', '먹', '고', '싶', '더라']","먹고싶,"
429,머가리 텅텅 들이다 개네 그런 그런 애들은 조건만남 하는 아재 따로 있을 듯,2,"['머가리', '텅텅', '들', '이', '다', '개네', '그런', '그런', '애', '들', '은', '조건', '만남', '하', '는', '아재', '따로', '있', '을', '듯']","조건만남,"
430,돈은 아재들한테 받고 찐 사랑은 틱톡같이 찍는 창뇸들이랑 하겠지 ㅋㅋ,2,"['돈', '은', '아재', '들', '한테', '받', '고', '찌', 'ᆫ', '사랑', '은', '틱톡', '같이', '찍', '는', '창뇸', '들', '이랑', '하', '겠', '지', 'ㅋㅋ']","창뇸,"
431,찍싸개 한남충이 소설 쓰고 앉아있네.,2,"['찍싸개', '한남', '충', '이', '소설', '쓰', '고', '앉', '어', '있', '네', '.']","찍싸개,"
432,닌 그냥 하룻밤 노리개 그 이상이 아닐거야,2,"['니', 'ᆫ', '그냥', '하룻밤', '노리개', '그', '이상', '이', '아니', 'ᆯ', '거', '야']","노리개,"
433,그냥 너무 꼴려서 후딱 설치하고 나왔음,2,"['그냥', '너무', '꼴리', '어서', '후딱', '설치', '하', '고', '나오', '었', '음']","꼴려서,"
434,근데 초딩들끼리 서로 넣고 있는거 상상하니깐 약간 꽐리는데 나 소아성애자인가봄 ㅎ,2,"['근데', '초딩', '들', '끼리', '서로', '넣', '고', '있', '는', '거', '상상', '하', '니깐', '약간', '꽐리는데', '나', '소아', '성애', '자', '이', 'ᆫ가', '보', 'ᆷ', 'ㅎ']","꽐리,소아성애자"
435,이 게임 캐릭터 죽는 소리 신음 소리 같아서 꼴림,2,"['이', '게임', '캐릭터', '죽', '는', '소리', '신음', '소리', '같', '어서', '꼴리', 'ᆷ']","신음,꼴리"
436,쑥스러운 척은 다 하더만 얼마나 해댔는지 뷰지가 불고기더라.,2,"['쑥스럽', '은', '척', '은', '다', '하', '더만', '얼마나', '하', '어', '대', '었', '는지', '뷰지', '가', '불고기', '이', '더라', '.']","뷰지,"
437,말이 여캠이지 별창이잖아,2,"['말', '이', '여캠', '이', '지', '별', '창', '이', '잖아']","별창,"
438,맞지 사이버 매춘부들이지,2,"['맞', '지', '사이버', '매춘부', '들', '이', '지']","매춘부,"
439,역시 골반이 커야 궁둥이가 좋네,2,"['역시', '골반', '이', '크', '어야', '궁둥이', '가', '좋', '네']","궁둥이,"
440,난 그보다 엉덩이 돌리는게 더 꼴리는데,2,"['나', 'ᆫ', '그', '보다', '엉덩이', '돌리', '는', '것', '이', '더', '꼴리', '는', '데']","꼴리,"
441,짝꿍 합성해서 유포하고 싶어 헤헤,2,"['짝꿍', '합성', '하', '어서', '유포', '하', '고', '싶', '어', '헤헤']","유포,"
442,생각만 해도 벌써 쌀 거 같다.,2,"['생각', '만', '하', '어도', '벌써', '싸', 'ᆯ', '거', '같', '다', '.']","쌀거,"
443,따먹고 튀지 그랬냐 ㅋㅋ,2,"['따먹', '고', '튀', '지', '그렇', '었', '냐', 'ㅋㅋ']","따먹,"
444,걔 휴대폰 사진 함 보니까 화끈하던데,2,"['걔', '휴대폰', '사진', '함', '보', '니까', '화끈', '하', '던데']","화끈,"
445,승무원 유니폼 개꼴리지 않음?,2,"['승무원', '유니폼', '개', '꼴리', '지', '않', '음', '?']","개꼴리,"
446,여자 틀딱이랑 하면 틀니에 쥬지 잘리는 거 아님?,2,"['여자', '틀', '딱', '이랑', '하', '면', '틀니', '에', '쥬지', '잘리', '는', '거', '아니', 'ᆷ', '?']","쥬지,"
447,누나 나 쥬지가 이상해ㅜ,2,"['누나', '나', '쥬지', '가', '이상', '하', '어', 'ㅜ']","쥬지,"
448,쥬지 똑 떼버려줄까? ㅋㅋ,2,"['쥬지', '똑', '떼', '어', '버리', '어', '주', 'ᆯ까', '?', 'ㅋㅋ']","쥬지,"
449,그럼 나는 내 엉뎅이로 내 마음대로 놀리겠다는데 상관없냐,2,"['그럼', '나', '는', '나', '의', '엉뎅이', '로', '나', '의', '마음대로', '놀리', '겠', '다는데', '상관', '없', '냐']","엉뎅이,"
450,몇 달 만나서 서로 실컷 맛보고 떡치고 헤어지면 된거지 구질구질 말이 많네.,2,"['몇', '달', '만나', '어서', '서로', '실컷', '맛보', '고', '떡', '치', '고', '헤어지', '면', '되', 'ᆫ', '거', '이', '지', '구질구질', '말', '이', '많', '네', '.']","떡치,"
451,어디 챙녀촌에서 데려오는건가?,2,"['어디', '챙녀촌', '에서', '데려오', '는', '거', '이', 'ᆫ가', '?']","챙녀촌,"
452,너네 엄마 우리 할배 밑에서 앙앙거리던데?,2,"['너', '네', '엄마', '우리', '할배', '밑', '에서', '앙', '앙', '거리', '던데', '?']","앙앙,"
453,너네 할매는 할카스로 네 용돈 벌이 하더라,2,"['너', '네', '할매', '는', '하', 'ᆯ', '카스', '로', '너', '의', '용돈', '벌이', '하', '더라']","할카스,"
454,너네 엄마나 우리 할매나 허벌인 건 똑같구나,2,"['너', '네', '엄마', '나', '우리', '할매', '나', '허', '어', '벌이', 'ᆫ', '거', 'ᆫ', '똑같', '구나']","허벌,"
455,아니 룸 뛰면 되자너 ㅋㅋ~,2,"['아니', '룸', '뛰', '면', '되자너', 'ㅋㅋ', '~']","룸,"
456,너 그럼 내 소시지좀 먹어 볼래?,2,"['너', '그럼', '나', '의', '소시지', '좀', '먹', '어', '보', 'ᆯ래', '?']","소시지,"
457,한 입 거리도 안 되는 작은 거 디밀지 말고 얌전히 방구석에서 자위나 해라,2,"['한', '입', '거리', '도', '안', '되', '는', '작', '은', '거', '디밀', '지', '말', '고', '얌전히', '방구석', '에서', '자위', '나', '하', '어라']","자위,"
458,OO 개는 사생들이랑 그렇게 붙어 먹는다매ㅋㅋ 사생이라도 얼굴 이쁜이면 뭐 다 좋다는건가? 개도 한낮 꼬치 글레구나,2,"['OO', '개', '는', '사생', '들', '이랑', '그렇', '게', '붙', '어', '먹', '는', '다매', 'ㅋㅋ', '사생', '이', '라도', '얼굴', '이쁜이', '이', '면', '뭐', '다', '좋', '다는', '거', '이', 'ᆫ가', '?', '개', '도', '한', '낮', '꼬치', '글레구나']","꼬치,"
459,내가 엄마 없이 커서 여동생을 어려서부터 따먹었는데 여자 만나는 방법을 모르겠어,2,"['나', '가', '엄마', '없이', '크', '어서', '여동생', '을', '어리', '어서', '부터', '따', '어', '먹', '었', '는데', '여자', '만나', '는', '방법', '을', '모르', '겠', '어']","따먹,"
460,어제 만난 여자애 빨통이 실한게 따먹기 딱이었음,2,"['어제', '만나', 'ᆫ', '여자', '애', '빨', 'ᆯ', '통', '이', '실', '하', 'ᆫ', '것', '이', '따', '어', '먹', '기', '딱', '이', '었', '음']","빨통,따먹,"
461,에어다방녀 되려면 대학을 나와야 한다고?,2,"['에어다방녀', '되', '려면', '대학', '을', '나오', '어야', '하', 'ᆫ다고', '?']","에어다방녀,"
462,아니 똥꼬 다보이게 치마 입은거봐 안이쁘고 베기냐??,2,"['아니', '똥꼬', '다', '보이', '게', '치마', '입', '은', '거', '보', '어', '안', '이쁘', '고', '베', '기', '이', '냐', '??']","똥꼬,"
463,"아다면서 온갖 치명적인 척, 많이 해본 척하다 들켜서 수치사 당하게 하고 싶다.",2,"['아', '다면서', '온갖', '치명', '적', '이', 'ᆫ', '척', ',', '많이', '하', '어', '보', 'ᆫ', '척', '하', '다', '들키', '어서', '수치', '사', '당', '하', '게', '하', '고', '싶', '다', '.']","아다,"
464,느낌 오는 섹파 하나 만들어.,2,"['느낌', '오', '는', '섹파', '하나', '만들', '어', '.']","섹파,"
465,자위 사진이라도 보낼 거 아니면 얼쩡거리지마 모질아.,2,"['자위', '사진', '이', '라도', '보내', 'ᆯ', '거', '아니', '면', '얼쩡거리', '지', '말', '어', '모질', '아', '.']","자위,"
466,너네 할머니 이빨 없으셔서 남자 소중이들 겁나 잘 빠실 것 같다 어디 유흥업소 소개 시켜드려서 돈 벌게 하자,2,"['너', '네', '할머니', '이빨', '없', '으시', '어서', '남자', '소중이', '들', '겁나', '잘', '빨', '시', 'ᆯ', '것', '같', '다', '어디', '유흥업소', '소개', '시키', '어', '드리', '어서', '돈', '벌', '게', '하', '자']","빨,유흥업소,"
467,이번엔 누구 좀 따먹었데?,2,"['이번', '에', 'ᆫ', '누구', '좀', '따먹', '었', '데', '?']","따먹,"
468,몰라 창롬인가 클럽좀 그만 가지,2,"['모르', '어', '창', '롬', '이', 'ᆫ가', '클럽', '좀', '그만', '가', '지']","창롬,"
469,뷰랄 두 쪽 달렸다고 온갖 똥폼은 다 잡더니,2,"['뷰랄', '두', '쪽', '달리', '었', '다고', '온갖', '똥', '폼', '은', '다', '잡', '더니', '실제', '는', '개', '찐따', '이', '었', '네']","뷰랄,"
470,전 남자친우라고 말하기도 쪽팔린다 그리고 개 사이즈 소추라 할 때 느낌도 안 났음,2,"['전', '남자', '치', 'ᆫ', '우', '이', '라고', '말', '하', '기', '도', '쪽팔리', 'ᆫ다', '그리고', '개', '사이즈', '소추', '이', '라', '하', 'ᆯ', '때', '느낌', '도', '안', '나', '었', '음']","소추,"
471,그런 놈들이랑 사귀어주지 말라고 난 그런 애들이랑 할 때 신음 소리 연기하는 게 젤 힘들었다,2,"['그런', '놈', '들', '이랑', '사귀', '어', '주', '지', '말', '라고', '나', 'ᆫ', '그런', '애', '들', '이랑', '하', 'ᆯ', '때', '신', '음', '소리', '연기', '하', '는', '것', '이', '젤', '힘들', '었', '다']","신음,"
472,진심 선다,2,"['진심', '서', 'ᆫ다']","선다,"
473,그럼 나랑 떡칠래?,2,"['그럼', '나', '랑', '떡', '치', 'ᆯ래', '?']","떡치,"
474,이번 명절날 귀여운 사촌 남동생 팬티 훔쳐올 거야.,2,"['이번', '명절날', '귀엽', '은', '사촌', '남동생', '팬티', '훔치', '어', '오', 'ᆯ', '거', '이', '야', '.']","팬티,"
475,몽정한 팬티 빨아주던 엄마 생각이라도 났나봐. 아 짜증나.,2,"['몽정', '하', 'ᆫ', '팬티', '빨', '어', '주', '던', '엄마', '생각', '이', '라도', '나', '었', '나', '보', '어', '.', '아', '짜증', '나', '어', '.']","팬티,"
476,군인들한테 엉덩이 흔들고 웃음이나 팔다가 출세했네.,2,"['군인', '들', '한테', '엉덩이', '흔들', '고', '웃음', '이나', '팔', '다가', '출세', '하', '었', '네', '.']","엉덩이,"
477,야 저런 옷 입고 엉덩이 흔들고 지나가면 어떤 남자가 발정 안나겠냐?,2,"['야', '저런', '옷', '입', '고', '엉덩이', '흔들', '고', '지나가', '면', '어떤', '남자', '가', '발정', '안', '나', '겠', '냐', '?']","엉덩이,발정,"
478,와 가슴은 거의 메론이야.,2,"['와', '가슴', '은', '거의', '메론', '이', '야', '.']","가슴,"
479,확 한번 덮쳐 봐?,2,"['확', '한번', '덮치', '어', '보', '어', '?']","덮쳐,"
480,"요즘 세상이 미쳐 돌아가는 것 같은게, 공공시설에서 자위테러일어남",2,"['요즘', '세상', '이', '미치', '어', '돌아가', '는', '것', '같', '은', '것', '이', ',', '공공시설', '에서', 'ㅈㅇ', '테러', '일어나', 'ᆷ']","자위,"
481,뭐랄까 섹시하다기보다는 야하게 생겼는데 그렇다고 천박하진 않은...,2,"['뭐', '이', '랄까', '섹시', '하', '다기', '보다', '는', '야하', '게', '생기', '었', '는데', '그렇', '다고', '천박', '하', '지', 'ᆫ', '않', '은', '...']","야하,"
482,ㅋㅋ 진짜로 기억을 더듬어 보니 내 첫 섹파랑 몸매가 똑같네,2,"['ㅋㅋ', '진짜로', '기억', '을', '더듬', '어', '보', '니', '나', '의', '첫', '섹파', '랑', '몸매', '가', '똑같', '네']","섹파,"
483,여자들 집구석 씨받이가 숙명인데 운명을 거스르려고 안달이네,2,"['여자', '들', '집구석', '씨받이', '가', '숙명', '이', 'ᆫ데', '운명', '을', '거스르', '려고', '안달', '이', '네']","씨받이,"
484,와우 젖으로 영업 뛸 모양이네,2,"['와우', '젖', '으로', '영업', '뛰', 'ᆯ', '모양', '이', '네']","젖,"
485,어우 저 여자 엉덩이 봐라ㅠㅠ 바지 터지겠네 ㅋㅋㅋㅋ,2,"['어우', '저', '여자', '엉덩이', '보', '어라', 'ㅠㅠ', '바지', '터지', '겠', '네', 'ㅋㅋㅋㅋ']","엉덩이,"
486,너도 선임꺼 한번 빨아봤냐?,2,"['너', '도', '선임', '끄', '어', '한', '번', '빨', '어', '보', '었', '냐', '?']","빨아,"
487,몸매 진짜 좋은데 왜 안 따 먹고 싶을까?,2,"['몸매', '진짜', '좋', '은데', '왜', '안', '따', '어', '먹', '고', '싶', '을까', '?']","따먹,"
488,젖가슴 드러내고 엉덩이 흔들면 월 수천 씩 꽂히네,2,"['젖가슴', '드러내', '고', '엉덩이', '흔들', '면', '월', '수천', '씩', '꽂히', '네']","젖가슴,엉덩이,"
489,역시 아다로 빠는 잦돌팬들이 문제 ㅋㅋㅋ,2,"['역시', '아', '다', '로', '빨', '는', '잦돌팬', '들', '이', '문제', 'ㅋㅋㅋ']","아다,"
490,그 칠리맛 보다는 내 쿠퍼액이 더 맛있을 텐데? ㅎ 난 OO 먹을래,2,"['그', '칠', '리', '맛', '보다', '는', '나', '의', '쿠퍼액', '이', '더', '맛있', '을', '터', '이', 'ᆫ데', '?', 'ㅎ', '나', 'ᆫ', 'OO', '먹', '을래']","쿠퍼액,"
491,남친이 돼지패티쉬 있는 듯ㅋㅋㅋ,2,"['남친', '이', '돼지패티쉬', '있', '는', '듯', 'ㅋㅋㅋ']","패티쉬,"
492,스트리퍼로 전직했나봐,2,"['스트리퍼', '로', '전직', '하', '었', '나', '보', '어']","스트리퍼,"
493,평생 엉덩이 팔이로 낙인 찍히길 바란다,2,"['평생', '엉덩이', '팔', '이', '로', '낙인', '찍히', '기', 'ᆯ', '바라', 'ᆫ다']","엉덩이,"
494,젖탱이 크기봐라 개크노.,2,"['젖탱이', '크기봐라', '개크노', '.']","젖탱이,"
495,성관계한 적 없다고 딱 부러지게 말하면 논란 종식이다,2,"['성관계', '하', 'ᆫ', '적', '없', '다고', '딱', '부러지', '게', '말', '하', '면', '논란', '종식', '이', '다']","성관계,"
496,근데 골반이랑 빨통 크키 개 지린다,2,"['근데', '골반', '이랑', '빨통', '크키', '개', '지리', 'ᆫ다']","빨통,"
