맞아 엄마들이 욕설 쓴 것도 아니고 하여간 부정적인 인간들 개 많아,2
야 너는 맨날 이렇게 시끄러운 음악 듣고 살면 안 지루하냐?,2
남의 음악 취향 가지고 되게 뭐라 그러네 ㅋㅋ,2
내가 뭘 듣던지 니 알 바는 아니잖아 ㅋㅋ,2
그냥 집에 쳐박혀서 니 좋아하는 일본 애니나 봐 ㅋㅋ,2
유행 맞춰서 한탕 하려는 거지,0
정작 내가 달고나 비싸서 못 사먹겠다,0
하여튼 장사치 시키들은 하나같이 양심이 없어요,1
내공책 어딧는지 알아?,0
니공책을 왜 내한테 묻냐?,0
"아니, 혹시나 봤나 해서..",0
너는 이제 정신까지 놓고 사니 공책이 어디에 있는지도 모르냐?,2
여기서 정신이야기가 왜나오는데?,0
공약 내걸고 뽑혔으면 뭐라도 이행을 해야지,0
약속 지키는 국개의원들이 우리나라에 몇이나 되겠냐?,2
발암덩어리 폐지일보 퉤퉤,2
연예계 생활 그 정도 해먹었으면 좀 빠져줄 줄도 알아야지.,2
노땅이 눈치 없이 저걸 또 지적하네.,2
나 왜 이렇게 남친충이 싫지,2
진짜 ㅋㅋㅋㅋ 공감,0
착한 척 배려심 많은 척 설치는 남자애들 다 너무 꼴보기 싫어,2
빨리 돈이나 갚아,0
이번 달 말에 꼭 준다니까,0
너 젬병하는 거 보고 더 이상 못 믿겠어,1
후루룩 쩝쩝 소리내서 먹는거 꼴 보기 싫어 죽겠네.,2
그 입 좀 처다물고 먹어라. 거렁뱅이냐?,2
여편네가 어디서 큰소리야?,2
"하늘같은 서방님이 식사하시는데, 후식으로 과일이나 깎아.",2
"하이고, 곧 죽어도 입은 살아서. 네 꼴이 얼마나 우스운지 알아?",2
편의점 진상들 어떻게 신고해??,0
신고 하지 말고 광화문에 세워놓고 기관총으로 쏴죽여,2
자전거로 2시간 코스인데 나랑 같이 갈래?,0
머머리야 지금 그게 무슨 뚱딴지 같은 소리야?,1
너 뱃살 보니까 너무 뚱뚱하니까 짜증나서 제안해 봤다,2
그렇게 햇빛을 보니까 니가 머리가 머머리 된거아냐?,1
너 말 심하게 하는거보니까 똥꾸멍에 나뭇가지 하나 꽂아줘야겠다,2
이게 국민을 대표하는 한 나라의 지도자라고 할 수 있나?,0
국민과의 약속을 개똥으로 아는 위선자의 모습이잖아.,2
연예인들 성형에서 못벗어나고 예뻐지려는 욕망 후덜덜하다,2
후덜덜한 수준이 아니라 그냥 징그러워,2
그리고 했으면 했다하면 되지 맨날 거짓말해서 역겨워,2
요즘 군대가 군대냐,2
나때는 선임한테 먼저 말도 못걸었어,0
으휴 틀니냄새나니까 저리 가,2
처자식 먹여 살리려고 열심히 일하는데 독박육아 힘들다고 징징대네.,2
남편이 조금만 도와주면 될 것 같은데.,0
김치 페미들 이럴 때만 남녀평등 외치지.,2
이제  2000년대생 여자도 늙은 노처녀 취급 당하던데..,2
틀딱들 현실 직시하고 똑바로 자기파악하면서 살길!!,2
할아버지 여기서 이러지 마시고 틀니관리나 잘하세요~!!,2
풉 세상 꼬라지 미쳐서 잘도 돌아가네,2
페미 세상보다 짱깨 식민지가 나아 보이는데,2
이 시국에 맨날 마스크 끼고 다니니까 얼굴 뒤집어져,0
이 시국 언제 끝나냐 진짜.. 다들 돌아다니니까 더 번지잖아 장난치나,0
린 정 누구는 못 놀아서 집에만 있나? 나가는 샠히들 그냥 다 총으로 쏴버려야 함,1
걸리면 그냥 걔네로 실험이나 하면 좋겠음.,0
"아니, 나이도 있으신 분이 좀 쉬시지",0
아 진짜 저래서 사람이 궁하면 안된다는거야 진짜 빈티나서 못봐주겠다,2
야 심지어 생긴것도 얼마나 가난하게 생겼는지 역시 생긴대로 논다는 말이 괜히 있는게 아니라니까,2
와이프 임신해서 배 나온 거 보니까 성욕이 뚝 떨어짐,3
너 같은 걸 아빠라고 부를 너희 애기가 불쌍하다 진짜,2
ㅋㅋㅋ지도 지 와이프 임신했을 때 안마방가서 즐길 거 다 즐겨놓고 위선떨기는,3
넌 알바나 몇개 해서 언제 돈 모아서 집 살래?,2
넌 150받으면서 언제 돈 모을 건데?,2
니네 엄마한테 집 달라 해~,2
편입충 학벌세탁충이 어디서 본교 코스프레야,2
정당하게 입학시험 보고 들어온 사람들인데요?,0
어차피 편입은 공부 못하는 애들 2부 리그라며?,2
문 좀 열어봐라,0
게을러 터져가지고는 문도 못여냐?,2
야구방망이로 맞고싶냐?,2
나대지말고 니손으로 니가 해라,0
거기 나온 애들은 은근히 페미사상이 깔려있음,0
페미사상 용서받고 싶으면 옷 야시시하게 입고 사과방송해.,3
당 대표는 무슨 각설 이대표 나해라!,2
조금만 힘들면 중도포기 전문가,2
질문마다 답변은 애매모호의 달인,2
이론만 따지고 실무에서는 무능력의 대명사,2
전형적인 책상에 앉아서 곱게 자란 스타일,0
연예인들은 면제나 공익이 왜 이렇게 많아?,0
신체 장애인이 많은가 보네. 연예인되려면 장애인이 필수인가,2
ㅍㅎㅎ소속사에서 장애인 우선으로 뽑나보다ㅋㅋ,2
아프간 협력자하고 가족들이 오늘 인천국제공항에 입국했대,0
사진 보니까 애들 많이 데려오던데 증식력이 좋은가보다,2
바퀴벌레가 알 까듯 증식하겠지ㅋㅋ,2
술 먹고 꼬장 부리는 것도 한 두번이지,2
진짜 정 떨어져 그런 사람,2
절대 그런 사람이랑은 결혼 안 해,2
노래 진짜 이상한 거만 듣는구나,2
노래 듣는 건 가족 영향이 큰데,0
가정교육 잘 못한듯,2
바닥에 너무 머리카락이 많네,0
그거 다 너 머리카락이야 대머리야,2
아직 나 머리 숱 많아,0
곧 머머리가 될 놈이 상황파악 안되냐?,2
"써글놈, 너 머리털 다 뽑아버릴꺼다",1
너 왜 팀킬을 하고 난리야?,0
너야말로 왜 스틸을 하냐고,0
니 할머니 젖탱이 뜯어버린다.,3
그래 그럼 나는 니 아빠 아랫도리 뜯어버린다.,3
거기꼴통들만 있는 은행인데 가려고?,2
집 앞에 있어서 꼴통들만 있어도 가려고,2
후딱 갔다가 출근해,0
그래 너도 좋은 하루 되라,0
페미종특 책이라도 읽고 오세여 빼애앸,2
뭘 알고서나 얘기해라,0
승리가 부릅니다 어쩌라고,2
저 대단한 사람을 인정 안 해주네,0
남이 인정받는 꼴은 못 보면서 자기계발은 안 하는 게으름뱅이는 손절각이지,2
저런 저능아들은 무슨 생각으로 사는걸까,2
넌 집에 기집애처럼 인형을 갖다 놓고 있냐?,2
너는 그런 고정관념이 문제다,0
아니 남자가 인형 좋아하는 게 정신병이지 고정관념이냐?,2
술 처먹고 운전대 잡는놈들은 무조건 감방 보내 버려야해,2
감방은 무슨~ 내 돈으로 콩밥도 먹여주기 아까워,2
악마같은 것들!,2
쇠사슬로 묶어서 차에 매달고 달려줘야 정신 차리려나,2
어느 단체든 고문은 이름만 달아놓고 아무 일도 없는 직책이다,0
돕기는 기분 더럽고 안 돕자니 꼴이 우스워져서 고문으로 수락한듯 ㅋㅋ,2
같은 성별키리 어떻게 뽀뽀를 하냐 더럽게,2
야 성관계하는 성병 덩어리들도 있어,2
진짜 정신병있는 사람들만 그런 짓 할 수 있는 거 아니었어?,2
저번에 온 전학생 정말 마음에 안들어.,2
왜? 착하던데.,0
"착하긴 저번에 내 얼굴에 침을 뱉더라고, 가서 죽일거야.",2
죽이다니. 선생님께 말해. 그게 더 빠를거야.,0
난 죽일 생각밖에 없어. 전학생이 웃는 모습만 봐도 난 화가나,2
앉아서 돈 버는 애들이 뭘 알겠냐~,2
화이트칼라가 너 같은 현장 노동자들 보다야 낫지 않겠냐?,2
연예인들 개역겨운게 수산업자는 고소안하고 만만한 네티즌만 고소함,2
꼬우면 악플달지 말든가 저능아놈아,1
"박주임님, 지금 전부 여자들 뿐이라...생수통 좀 갈아줘요.",0
50kg 겨우 넘는 저보다 윤대리님이 더 잘 하실 것 같은데요?,2
"하? 지금 내 외모비하하는거야? 이대남 문제 많다, 정말.",2
꼭 공부도 못하는 멍청한 것들이 필기에 집착하더라.,2
야 꼼꼼하게 공부하려고 하는 게 뭐가 문제냐?,0
요새 코로나라 수시입학 지도하는 거 진짜 힘들겠다,0
수시 입시 비리로 의사까지 된 바퀴벌레 한마리 있는거 보면 똑같은 것들 우글우글하게 있을테니 싹다 살충제 뿌려서 뿌리를 뽑아야 함,2
마음의 빚은 도대체 무엇이길래 기생충 패밀리를 저토록 보호하지 못해서 안달이 난걸까?,2
어차피 선거날에 쟤네들 10%는 이승에 없을걸ㅋㅋ,2
딸배충은 다 이유가 있다ㅋㅋ,2
야 너 방금 뭐랬냐?,0
꼬우면 차 세우고 내려~,0
다시는 운전 못하게 두 다리를 아작내버릴라,2
피해망상증 페미들 엄마 할머니 세대에서 차별받은걸 왜 지들이 피해입은척 코스프레질이야?,2
제도는 물론 일상생활에서 여자들이 불리한 점 많은 거 몰라?,0
꼬우면 달고 태어나든가 없는 것들이 고분고분 박히기나 할 것이지,3
저런데 살면 정신도 부패해지고 정신 수준 같이 낮아짐 ㅋㅋㅋ,2
저런 아파트는 장애인이나 노인 같이 문제있는 그런 사람들만 사는 아파트임.,2
범죄자도 많을껄?,0
거짓말과 예쁜말은 한 끗 차이랜다,0
듣기에 좋으면 예쁜말 알고나면 빡치는 말이 거짓말이냐?ㅋㅋㅋ,2
걍 지들 맘대로인겨 여자란 족속들은 ㅋㅋㅋ,2
남의 아파트 단지에 가서 애기랑 놀이터 좀 이용하는 게 입주민 입장에선 그렇게 싫어할 일인가요?,0
"공공 공원도 아니고 입주민 돈으로 내서 만든 놀이터고, 개보수도 관리비로 나가는데 그럼 좋겠어요?",2
남의 아파트 커뮤니티 시설에 그냥 무임승차하는 거잖아요,2
두찜은 찜닭 1마리에 치즈 얹어주고 2만 원 넘게 받아.,0
치즈값 더 받는 거잖아.,0
마트에선 생닭이 3천 원인데.,0
"그리 좋은 거, 찡찡대지 말고 니가 직접 해 처먹어라.",2
군의관 범죄저지르면 사회나와서 의사할 수 있어?,0
응 의료사고 저지른 의사들도 의사 잘만 하는데 뭘.,0
의사들 다 그냥 범죄자이거나 잠재적 범죄자라고 보면됨 ㅋㅋㅋ,2
요즘 너무 힘들고 눈앞이 캄캄하다,0
그게 니 미래야,0
너 죽여버리고 싶다,2
무능해도 너무 무능해서 답이 없다,2
우리 회사 임원진들 죽이고 천국 가고 싶다,2
맨날 비리만 저지르는 악덕 회사는 사라지는 게 답이긴 해,2
진짜 내가 다 죽이고 사회의 영웅이 되고 싶네,2
일본 애니보면서 좋아라하는 오타쿠들 극혐이다.,2
2D랑 사랑에 빠진 애들 현실에선 찌질이들이던데.,2
선거 전에 룰 다 지 손으로 만들어 놓고 불복하는 건 뭐야?,0
자기가 아직도 총리할 때 지지율인 줄 아나 봄,0
지 입으로 합의는 합의라고 지켜야 한다고 말해놓고선 딴 소리하네 썩을 놈,1
근데 요즘 시판 계란은 전부 무정란 아니야?,0
거지들이나 무정란 처먹지 유정란이라고 따로 적어서 팔잖아,2
에휴 인생 최대 사치가 유정란 처먹는 애인가 보네,2
고급 영어유치원으로 돈 빨아먹는 엄마가 약쟁이 딸은 그 돈가지고도 단속이 안 되나봄,2
금수저로 태어난건 복인데 왜 저렇게 나쁜 길로 빠졌을까?,0
근본없는 상것들이 재산만 많이 가지고 있다가 자식농사 망치면 딱 저꼴됨,2
어제도 집에 갔는데 택배가 산더미더라,0
무슨 택배인데?,0
우리 마누라가 홈쇼핑한 거,0
얼마나 샀길래 그래?,0
며칠 째 하루에 세 개는 되는 것 같아.,0
아주 니가 뼈빠지게 번 돈으로 사치 떠느라 잔뜩 신났구만?,2
니 와이프가 남자 하나 물어서 아주 제대로 뽕을 뽑으려고 드네,2
꼭 예쁜 애들이 똥차 만나더라,2
자존감이 낮은 애들이 그렇게 남자 떄문에 고생하지,2
꼴에 눈은 또 높으니까 그렇지,2
와 저 원룸에서 살면서 자식을 12명이나 낳았대.,0
저거는 금슬이 좋은 게 아니라 그냥 중독이다.,3
돈도 없는데 무슨 애를 저렇게 많이 낳냐..ㅉㅉ,2
집이 저런 꼴을 보고도 밤에 그 짓거리를 할 생각이 난다는 게 더 어이없다.,2
"내말이~ 심지어 옆에서 애들이 버젓이 자고 있는데,, 우웩 더러워.",2
임원진 현실감각이 그렇게 없나 노트시리즈는 A사 유출 막는 마지노선인데,0
나도 노트 안나오면 A사로 갈아타지 아재들이나 쓰는 감성 핸드폰 안씀,2
요새 누가 A사 핸드폰 안쓰냐 요즘시대에 구닥다리 코스프레가 취미가 아니고서야 ㅉㅉ,2
전라도 사람들은 왜 밥먹듯이 아동 성범죄 저지르냐 한국망신.,2
넘치는 생식본능이 아직 남아있는데 거기 지들같은 애들이 많아서 그럼,2
지들 편이 많아서 지들 맘대로 하는 거임.,2
오우 후원 금액 장난 아닌데,0
슈퍼챗 열면 기초수급 틀딱들 한 푼 두 푼 모은 돈으로 5만원씩 쾌척ㅋㅋ,2
틀딱들 등쳐먹는 게 노다지로구나 ㅋㅋ,2
아 당연히 봤지,0
아 진짜 인정 ㅋㅋㅋ,0
그냥 걔 빼고 무대하면 좋겠음,0
내 남친은 정말 순수하고 순진한 사람이야,0
너무 믿지마 한남들 대부분은 변태에 반은 일베임,2
니가 업소가고 일베한다고 광고하냐 찌질한 일베놈아,2
SNS에 뽀샵쩌는 얼굴이 자기 얼굴이라고 믿는 건가..,2
원래 SNS 관종들은 자기 주제도 모르고 날뛰는 게 취미인가봄.,2
나 지역감정 없는사람인데 전라도는 일단 경계부터 하고 보는 게 안전해,2
너 말하는거 앞뒤가 너무 안 맞는거 아니냐?ㅋㅋ,0
앞에선 인심좋은척하다가 결정타 뒤통수 스파이크 날리는 애들인거 팩트잖아?,2
너 진짜 아무것도 안먹을거야?,0
나 지금 다이어트중이잖아.,0
내가 민망해서 그래,0
네 배에서 아까부터 소리가 계속나고 있어서,0
배꼽시계도 시계라고 정신못차리고 계속 울리네,2
d.p출신이 전역하고 개콘나와서 겨드랑이털 보여주면서 골반흔들어서 돈 벌었누ㅋㅋ,2
그러니 한남소리 듣지,2
남이사 어떤일로 돈벌던 거지같은 너보단 낫지ㅋㅋ,2
이게 뭐 그렇게까지 어이가 없을 일이야?,0
내말이 도대체 뭐가 저렇게 심각하게 문제가 된다고 저러는건지 모르겠네 진짜,2
하여튼 이래서 빡빡한 사람들이랑 만나는거는 피곤해,2
저 파란집 치매노인은 아무래도 치매보다는 정신지체가 병명에 훨씬 적합해보임,2
왜 또 무슨 큰 사고같은거 났어?,0
ㄴㄴ그건아님 근데 했던 말이랑 정반대로 행동하는걸보니 그냥 리플리증후군이 낫겠다,2
어디서 이상한 피 냄새가 나네~,2
피 냄새가 왜?,0
네 몸 안에 돌고 있는 것도 피인데?,0
뭔 소리야 그런 뜻으로 쓴 거겠냐고 국평오 ㄷㄷ,2
쟤도 저러는 걸 보면 참 사랑받지 못했겠구나.,2
사랑받고 자란 애들은 사랑 받지 못하고 자란 애들이랑 다르지.,2
행동하는 것부터가 다르다고.,0
일단 너는 아니겠구나.,2
오빠 나 성당다니는 것에 대해서 함부로 말하는 거 정말 기분 나빠요.,0
우리 개신교회는 안 그런데 너네는 이상하게 마리아나 숭배하고 사이비같이 구니까 그렇지,2
뭐라구요? 거리에서 불신지옥 외치는 당신네들 종교야 말로 정신병원 집합소 같아,1
와 어떻게 저렇게 나이 차이 많이 나는 남자를 좋아할 수 있지?,0
늙다리 똥이나 치워주려는 거지 뭐,2
너도 늙은이 만나서 돈이나 뜯어먹어ㅋㅋㅋ,2
나중에 우리엄마 병들면 우리집에 모실거지?,0
무슨 소리야 요즘 시설 좋은곳 많잖아,0
무슨 말 같지도 않은 소리야,2
자식이 이렇게 살아있는데 우리엄마를 남의 손에 맡기자고?,0
그러면 너는 병든 네 엄마 돌보겠다고 일도 그만둘 생각이야?,2
내가 왜 일을 그만둬,0
집에서 맨날 놀고 자빠져있는 네가 우리엄마 돌봐야지,2
너 정신이 어떻게 좀 됐냐?,2
내가 왜 네 엄마를 돌보냐? 효도는 셀프야,0
어떻게든 살 생각을 해야지,0
니가 내 인생에 대해서 뭘 알아,0
우울해서 죽는다고 하면 뭐가 달라지냐?,2
그나저나 글쓴놈은 지잡이냐?,2
문과 수듄 나오노 ㅋㅋㅋㅋㅋㅋ,2
솔직히 말해라 회장님 니가 뒤에서 처리한 거 맞지?,0
이게 어디서 근거도 없이 모함질이야 가서 들린 네 코나 수습하고 와라,2
뭐라고? 틀니 딱딱거리는 중늙은이가 말도 할줄 아네?,2
남돌들 안무영상 올릴 때 회색 바지 검열 안하나,0
왜? 바지랑 상관 있나? 그냥 트레이닝복 아님?,0
아니 ㅋㅋㅋ 회색 입으면 거기 부각돼서 거기만 보이던데 ㅋㅋㅋ,3
어디서 틀딱냄새나네,2
틀딱들은 다 입을 꼬매야지,2
걍 틀니 압수해버리면 돼 ㅋㅋ,2
이 폴란드 누나 너무 예뻐,0
맘마통이 왜 이렇게 작냐?,3
슬라브쪽이 원래 빈유냐?,3
게이는 눈알이 장애인이야?,2
여자를 단 한번이라도 만나본 놈이냐??,2
비 좀 맞으면 어때서 무릎까지 꿇고 우산을 받춰주다니,0
사람 위에 개쓰레기가 있네ㅉㅉ,1
입가가 뽀송뽀송 하지 않으면 말이 안 나오나 보네,2
너 게임 진짜 ㅈㄴ 못한다,1
pc방에 갖다 바친 돈이 아깝네,0
넌 게임 잘 해서 좋겠다?,0
너 같은 놈이 하는 쌉소리에는 대꾸할 가치도 없어,1
저기요 혹시 입던 속옷은 안 파시나요? 빨래 안 한 게 좋은데,3
와 소름끼쳐 너 남자인 거 다 알아 너 정신 이상자 당장 신고할 거니까 딱 기다려,2
저 그런 뜻 아닌데 오해하지 마세요,0
수술실에 CCTV 달았다간 악마의 편집으로 남아나는 의사가 없을 것 같아,0
"헛짓거리 안 하고 최선 다 하고, 누군가 문제 삼았을 때 풀영상 공개하면 그만인데 왜 이렇게 혓바닥이 기냐?",2
대안도 없이 CCTV 안 달기에는 지금까지 의새들한테 통수를 너무 많이 맞았단다,2
틀딱 고집 ㄹㅇ 쎔 떡 던지는 할배 수준임,2
이봐 틀딱할매 처맞기 시르면 대답해 담배 사줄거야 말거야,2
너희들은 몇살인데 어른한테 함부로 행동하니?,0
야 그럼 나랑 띠동갑이 몇바퀴냐 쉰내 풀풀,2
생리대 사달라고 그만 좀 얘기해라,0
생리대 살 돈이 없는 게 말이 되냐?,0
그 정도로 가난하면 그냥 뒤지는 게 약일 듯,2
생리대는 국가에서 지원해줄 정도로 꼭 필요한 물건이거든?,0
한 달에 한 번 피 흘리는 게 뭔 자랑이라고 ㅋㅋ,2
우리나라 역시 페미국가인 듯,0
굳이 하지 않아도 인기 끌 수 있는데ㅠㅠ,0
맞아. 조회수로 인기 순위도 매기다더라,0
그 앱이 짱깨 앱인줄 알고도 하는 10대들은 잡아패야됨,2
폰트 한번 잘못 썼다고 법무법인에서 고소 막 들어온다고 뉴스에서 그런다,0
돈에 환장한 변호사들 쪼잔하게 서민들 등처먹고 발 뻗고 잠이 오냐?,2
애초에 뻔뻔한 게 법조인 종특이라 그냥 다 법꾸라지 득실득실하다고 보면 됨,2
쌀로 핵을 만든 연금술사 우덜 슨상님,2
북한 굶어죽게 내버려 뒀으면 통일 각인데,2
헐 사이코들 많네 그 돈으로 부모님 용돈이나 드리지,2
사이코들 전부 틀이어서 부모님들 저 세상 계심ㅋㅋ,2
쟤는 섹파한테 더럽게 질척거리네ㅋㅋ,2
좋아하면 질척거릴수도 있지,0
섹파면 그냥 딜도라고 생각하고 즐기면 되지 왜 마음까지 주는거임?,3
찬송가 부르며 오열하고 어린 아이돌 성희롱하면서 낄낄대고 기분 개같다,2
돈 생겼으니 룸방가겠네 룸방가서 진상부리고 술 값 떼먹고,2
앵벌이 한 돈으로 먹고사는 저 집 식구들도 거지놈들임,2
난 mbti t인 애들이랑 항상 안 맞더라,0
맨날 나한테 상처만 많이 줘서 싫어,0
아니 mbti를 기준으로 사람을 판단한다고?,0
이 자식 완전 과몰입 오타쿠네 ㅋㅋㅋ,2
그럴 시간에 밖에 나가서 사람이나 좀 더 만나라,0
아 밖에서도 mbti 안 맞는 사람 만날까봐 못 나가나?,0
인간적인 모멸감을 당할 만한 사람이었구나,0
원래 성격이 저래서 누구 밑에서도 잘 할 거 같음ㅋㅋ,0
새파랗게 어린 게 어른한테 말하는 것 좀 봐.,2
어른이긴 해도 아닌 건 아니라고 말해야지.,0
그냥 고자라고 대놓고 광고를 하네.,3
"아래는 떼고 가슴은 집어넣고,, 가관이네.",3
중소기업들 다 중소 중에 자기네 기업만한 데 없다 함ㅋㅋ,0
어디서 이빨을 까고 있어 ㅋㅋㅋ,2
솔직히 자기 기업이 그렇게 좋았으면 계속 중소였겠냐고,2
흑인놈들은 좋게 볼래야 좋게 볼 수가 없어.,2
깜둥이들 한녀랑 결혼시켜서 외딴섬에 처박으면 되겠다.,2
하지만 중국인도 거르는 명예 중국인 1위,2
진짜 국가적인 수치라 추방해 버렸으면 좋겠음,2
"예, 늦었습니다.",0
지금 늦어놓고 그게 할 소리야?,0
이게 아주 고졸새기라 불쌍해서 뽑아줬더니 머리끝까지 기어오르려 해?,1
돈은 ㅈㄴ 적게 주면서 직원 대하는 태도는 ^^ㅣ발 아주 지가 왕인줄 알잖아,1
적당히 부려먹어야 사장대접을 해주지.,0
간단한 것도 똑바로 못하는 고졸한테 오냐오냐 해주기를 바라냐?,2
그냥 썩 나가서 니 수준에 맞는 노가다나 해라,2
저 쪼그만 게 밥을 3공기나 먹는다고?,2
먹방하는 애들 거의 다 먹뱉하는 거 같던데..,2
점심으로 햄버거 조질까?,0
다른데는 배달안됨?,0
거기 햄버거 무슨 음식물 쓰레기 같잖아,2
반일 하는 애들 멍청한 거 티나,2
쓰레기 같은 대한민국에 충성하는 꼴 ㅋㅋㅋㅋ,2
그러면 니가 일본에 이민을 가.,0
너 이민 가는 거 아무도 안 말려,0
우리나라 국민으로 혜택 다 받고 있는거 아니냐?,0
"도대체 존못, 면상 엉망 도태 찐따 추녀들은 지들이 결혼을 하든 비혼을 하든 노관심인데 남자 욕하면서 비혼한다 하는 거야?",2
ㅋㅋㅋ 지들만 억울하게 살면 다행인데 남들도 지들처럼 밑바닥 인생으로 끌어내릴려고 온갖 수작을 다 부리는 거지,2
아 그냥 저딴 소리하는 한녀들은 비혼하겠다는 그 마음 평생 변하지 말고 남자들 근처에 집적대지 말아줬으면,2
자기 여친보고 낙태 종용했대,0
종용하다고 낙태하는 여자도 이상한데?,0
낙태충 주제에 뭐가 당당해서 폭로를 했지,2
낙태 합법화부터 세상이 말세야,0
ㅋㅋㅋ 노마스크 실험을 군인들 데리고 하네,0
군대에서 하는게 맞지,0
백신 다 맞고 폐쇄되어 있잖아,0
ㅋㅋㅋㅋ 그러면 니가 가 한녀야,2
하라 그러면 빤스런 칠거면서 남 일이라고 막 뱉지 그냥?,2
요새 돈 문제가 생겨서 스트레스가 너무 심하다..,0
무슨 일인데..소액이면 내가 좀 빌려주고,0
소액 문제는 아니라서…사실 내가 소송에서 진게 있었는데 잊고 있다가 요새 돈 내놓으라고 연락이 와서..,0
판결 확정된거야? 그러면 갚기는 갚아야 될텐데…채권이나 부동산 압류도 들어올거고,0
그래서 고모한테 부탁해서 집에다 근저당권 잡아놓기로 했어,2
야 그거 위험해 허위로 근저당권 걸어놨다가 문제되면 강제집행면탈죄로 걸려,0
춤을 완전 못 추는데 심지어 진지하기까지 하네ㅋㅋ,2
근데 그런 모습이 좀 귀여운 것 같기도!,0
너 그런 할머니 옷은 어디서 구하는 거야?,2
우리 할머니도 그런 건 안 입겠다,2
ㅋㅋㅋ 아 웃겨 아니거든!,0
진심인데...,0
예쁘지 않아?,0
너가 마음에 들면 됐지,0
응 나 마음에 들어 ㅎㅎ,0
난 키 작으면 남자로 안 봐,0
야 세상 남자들은 다 너 여자 취급도 안 할 걸 ㅋㅋ,2
나 정도면 꽤 괜찮지 않나?,0
와 자신감 대단한데~,0
ㅋㅋ 나 진심이야,0
쉽지 않은 친구네...,0
유부남인데 지인이면 무릎에 앉힐 수 있나?,0
무릎밑으로 다 잘라야지,2
이렇게 또 비혼주의자가 1명 추가됩니다.,0
차라리 말이나 말지,0
그럼 저 여신미모에 너같은 한남루저충 만나는게 맞겠냐?,2
카드사인데 지금 그 직장에 홍길동 고객님 있으신가요?,0
아 바빠 죽겠는데 그런 사람 내가 알아봐줄 의무도 없고 귀찮게 하지 말아요,2
예 귀하신 분을 몰라뵙고 천한 텔레마케터가 감히 귀찮게 해드려서 죽도록 송구합니다,2
성공한 사람들은 말이 쉽지,2
그걸 도전하는 게 어렵다는 걸 금수저들은 모르거든,2
ㄹㅇ ㅋㅋㅋ 그게 바로 k빈부격차,2
내가 차 갖고 나올 때만 구두 신고 꾸미는 거 김치짓 아니냐?,2
아버지 차 뺏어 타는 주제에 김치녀거리고 있네,2
너 같은 걸뱅이한테는 김치 안 붙는다,2
저만큼 기부할 수 있는 사람도 드물다,0
기부도 정도껏이지 살림밑천 다 드러내고 꼴같지 않게 살면서 퍼주는 인생은 뭐냐,2
도대체 우리 코인은 언제 가나요?,0
가격이야기는 비공식방을 이용해주시기 바랍니다.,0
내가 이런 개잡코인을 사는바람에 이고생을 하지,0
본인이 선택하셨으면 조용히 계세요,0
이렇게 관리를 안하니 사람도 안오고 가격도 안오르지,0
관리는 주둥이로만 하냐?,2
얘는 제작진이 하차하라고 눈치를 이렇게 주는데도 안 나가네,2
ㅋㅋㅋ 제작진도 노답임,2
누가 이렇게 공개적으로 푸대접을 하냐 ㅋㅋ,2
저러면 깽판치고 나가고 싶을듯,0
이 사람이 도대체 뭐길래 자꾸 기사를 내는 거야 보기도 싫은데,2
맨날 SNS에 뻘글 싸질르는 인간이나 그거 그대로 퍼 날라서 기사쓰는 기레기나 또이또이임,2
그러게 이 사람 기사는 장례 아니면 안 보고 싶음,2
본인들도 부끄러울 거 같은데...,0
솔직히 전세계에서 한국인거 다 아는데 왜 그러냐 하...,0
인정. 진짜 짱개들은 뇌구조가 궁금해,2
뇌가 없나? 바퀴벌레랑 동급인 짱개 종족은 박멸해야해,2
꼰대아저씨 나한테 이래라 저래라 하지마 나도 직장생활하니까 학생 취급하지 말라고,2
아버지뻘이나 되는 분한테 말하는 태도가 그게 뭐야?,0
없이 사는 애들은 교양머리가 없는 티를 저렇게 꼭 내고 다니더라,2
"덩치는 곰만한 게 속은 밴댕이같네, 상대 후보를 밀치고 손가락질까지 했다니.",2
야 그 입술없는 족제비상 후보 니킥 안 당한 게 다행인 거야.,1
토론이 별로 건설적이지 하고 잡음만 남아버렸네.,0
배울만큼 배운놈이 왜 저러고 사나 했더니 기독교가 원천배경 이었음,2
만악의 근원 기독을 근본으로 모든 악은 태어난다ㅉㅉ,2
넌 지금 부모님이 뒤에서 버팀목이 되어줘서 좋긴 하겠다만 갑자기 부모님 안계시면 그저 천둥벌거숭이 되는 거 한 순간이야,2
아 진짜 세상 모든 사람들 자기처럼 그지마냥 사는 줄 아는 열폭러 지겹네,2
너는 니 현실에 맞춰서 입에 풀칠하면서 살겠지만 나는 부모님 도움받아 공부하고 좋은 직장 얻어서 수준맞춰 결혼하고 알아서 효도할거니까 꼴값좀 떨지마,2
우리 오늘 어린년들 냠냠하자,3
한국에서 다같이 먹고 난 외국여자랑 결혼할란다,3
나도 브라질 아니면 일본 여자랑 결혼할란다,0
택시기사들 무식하게 운전하는 것 때문에 운전하기 무서워,2
무식하니까 운전기사나 하고 살겠지,2
그냥 조심히 피해다녀,2
그래 피하는 게 현명하겠다,0
걍 현역 or 면제로 만들지 공익을 왜 만든거냐,0
그니까 너같은 장애인들 면제로 묶어서 사회랑 차단시켜야 하는데,2
왜 가만히 있는데 시비야,2
